

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-0.81	11.24	0.00	0.17	0.17	-87.38	0
2	0	-0.13	13.96	0.00	0.17	0.17	-90.00	0
3	0	0.89	13.96	0.00	0.17	0.17	-92.45	0
4	0	0.55	15.32	0.00	0.17	0.17	-91.05	0
5	0	-0.81	13.96	0.00	0.17	0.17	-87.86	0
6	0	0.55	9.20	0.00	0.17	0.17	-91.68	0
7	0	0.89	14.98	0.00	0.17	0.17	-92.29	0
8	0	-0.47	13.62	0.00	0.17	0.17	-89.14	0
9	0	0.89	3.08	0.00	0.17	0.17	-98.91	0
10	0	0.89	18.04	0.00	0.17	0.17	-91.93	0
11	0	0.89	10.56	0.00	0.17	0.17	-93.17	0
12	0	-0.81	17.02	0.00	0.17	0.17	-88.22	0
13	0	0.89	7.50	0.00	0.17	0.17	-94.31	0
14	0	0.21	14.98	0.00	0.17	0.17	-90.00	0
15	0	0.21	13.96	0.00	0.17	0.17	-90.00	0
16	0	-0.13	13.62	0.00	0.17	0.17	-90.00	0
17	0	-0.81	17.36	0.00	0.17	0.17	-88.25	0
18	0	-0.81	3.76	0.00	0.17	0.17	-83.29	0
19	0	-0.81	7.50	0.00	0.17	0.17	-86.23	0
20	0	0.89	9.54	0.00	0.17	0.17	-93.47	0
21	0	0.21	15.66	0.00	0.17	0.17	-90.00	0
22	0	0.55	16.68	0.00	0.17	0.17	-90.97	0
23	0	0.21	5.46	0.00	0.17	0.17	-90.00	0
24	0	0.89	7.16	0.00	0.17	0.17	-94.48	0
25	0	0.55	3.08	0.00	0.17	0.17	-94.21	0
26	0	-0.13	4.78	0.00	0.17	0.17	-90.00	0
27	0	0.21	5.12	0.00	0.17	0.17	-90.00	0
28	0	0.55	2.40	0.00	0.17	0.17	-95.04	0
29	0	0.55	13.28	0.00	0.17	0.17	-91.20	0
30	0	-0.47	11.92	0.00	0.17	0.17	-89.02	0
31	0	0.89	17.70	0.00	0.17	0.17	-91.96	0
32	0	-0.47	6.14	0.00	0.17	0.17	-88.24	0
33	0	0.21	15.32	0.00	0.17	0.17	-90.00	0
34	0	0.89	3.76	0.00	0.17	0.17	-97.66	0
35	0	0.55	5.46	0.00	0.17	0.17	-92.66	0
36	0	0.55	11.58	0.00	0.17	0.17	-91.37	0
37	0	0.55	9.54	0.00	0.17	0.17	-91.63	0
38	0	0.55	14.30	0.00	0.17	0.17	-91.12	0
39	0	-0.81	8.52	0.00	0.17	0.17	-86.63	0
40	0	0.89	11.58	0.00	0.17	0.17	-92.91	0
41	0	-0.13	11.58	0.00	0.17	0.17	-90.00	0
42	0	-0.47	2.06	0.00	0.17	0.17	-85.89	0
43	0	-0.13	8.86	0.00	0.17	0.17	-90.00	0
44	0	-0.47	8.52	0.00	0.17	0.17	-88.68	0
45	0	-0.47	14.30	0.00	0.17	0.17	-89.18	0
46	0	0.21	6.48	0.00	0.17	0.17	-90.00	0
47	0	-0.47	3.08	0.00	0.17	0.17	-86.91	0
48	0	0.21	6.82	0.00	0.17	0.17	-90.00	0
49	0	0.55	12.60	0.00	0.17	0.17	-91.26	0
50	0	0.21	7.84	0.00	0.17	0.17	-90.00	0
1	1	-0.78	11.21	0.00	0.17	0.17	-87.38	254
2	1	-0.13	13.96	0.00	0.17	0.17	-90.00	0
3	1	0.88	13.95	0.00	0.17	0.17	-92.45	79
4	1	0.55	15.32	0.00	0.17	0.17	-91.05	26
5	1	-0.81	13.96	0.00	0.17	0.17	-87.86	26
6	1	0.54	9.19	0.00	0.17	0.17	-91.68	79
7	1	0.88	14.98	0.00	0.17	0.17	-92.29	64
8	1	-0.47	13.58	0.00	0.17	0.17	-89.14	255
9	1	0.89	3.04	0.00	0.17	0.17	-98.91	255
10	1	0.89	18.04	0.00	0.17	0.17	-91.93	0
11	1	0.85	10.55	0.00	0.17	0.17	-93.17	255
12	1	-0.80	16.98	0.00	0.17	0.17	-88.22	254
13	1	0.89	7.50	0.00	0.17	0.17	-94.31	0
14	1	0.19	14.97	0.00	0.17	0.17	-90.00	118
15	1	0.21	13.96	0.00	0.17	0.17	-90.00	0
16	1	-0.12	13.61	0.00	0.17	0.17	-90.00	79
17	1	-0.81	17.36	0.00	0.17	0.17	-88.25	0
18	1	-0.82	3.72	0.00	0.17	0.17	-83.29	255
19	1	-0.79	7.49	0.00	0.17	0.17	-86.23	168
20	1	0.89	9.54	0.00	0.17	0.17	-93.47	0
21	1	0.21	15.66	0.00	0.17	0.17	-90.00	0
22	1	0.59	16.69	0.00	0.17	0.17	-90.97	254
23	1	0.21	5.46	0.00	0.17	0.17	-90.00	0
24	1	0.88	7.16	0.00	0.17	0.17	-94.48	79
25	1	0.55	3.08	0.00	0.17	0.17	-94.21	0
26	1	-0.13	4.74	0.00	0.17	0.17	-90.00	255
27	1	0.21	5.12	0.00	0.17	0.17	-90.00	26
28	1	0.54	2.36	0.00	0.17	0.17	-95.04	255
29	1	0.55	13.27	0.00	0.17	0.17	-91.20	64
30	1	-0.48	11.91	0.00	0.17	0.17	-89.02	79
31	1	0.88	17.68	0.00	0.17	0.17	-91.96	139
32	1	-0.46	6.11	0.00	0.17	0.17	-88.24	202
33	1	0.21	15.32	0.00	0.17	0.17	-90.00	0
34	1	0.89	3.75	0.00	0.17	0.17	-97.66	64
35	1	0.55	5.46	0.00	0.17	0.17	-92.66	0
36	1	0.53	11.54	0.00	0.17	0.17	-91.37	255
37	1	0.55	9.54	0.00	0.17	0.17	-91.63	0
38	1	0.55	14.30	0.00	0.17	0.17	-91.12	26
39	1	-0.81	8.52	0.00	0.17	0.17	-86.63	0
40	1	0.89	11.58	0.00	0.17	0.17	-92.91	0
41	1	-0.12	11.58	0.00	0.17	0.17	-90.00	64
42	1	-0.48	2.02	0.00	0.17	0.17	-85.89	255
43	1	-0.13	8.86	0.00	0.17	0.17	-90.00	26
44	1	-0.46	8.48	0.00	0.17	0.17	-88.68	255
45	1	-0.47	14.30	0.00	0.17	0.17	-89.18	26
46	1	0.21	6.46	0.00	0.17	0.17	-90.00	129
47	1	-0.47	3.06	0.00	0.17	0.17	-86.91	129
48	1	0.21	6.82	0.00	0.17	0.17	-90.00	0
49	1	0.56	12.58	0.00	0.17	0.17	-91.26	139
50	1	0.21	7.82	0.00	0.17	0.17	-90.00	129
1	2	-0.72	11.15	0.00	0.17	0.17	-48.78	255
2	2	-0.13	13.96	0.00	0.17	0.17	-90.00	0
3	2	0.87	13.94	0.00	0.17	0.17	153.80	81
4	2	0.55	15.31	0.00	0.17	0.17	-74.64	0
5	2	-0.81	13.91	0.00	0.17	0.17	-99.25	33
6	2	0.56	9.16	0.00	0.17	0.17	-141.66	255
7	2	0.88	14.95	0.00	0.17	0.17	-75.91	76
8	2	-0.46	13.54	0.00	0.17	0.17	-95.69	3
9	2	0.89	3.00	0.00	0.17	0.17	-104.21	255
10	2	0.89	18.04	0.00	0.17	0.17	-91.93	6
11	2	0.80	10.52	0.00	0.17	0.17	-116.86	254
12	2	-0.74	16.93	0.00	0.17	0.17	-42.03	255
13	2	0.89	7.50	0.00	0.17	0.17	-94.31	4
14	2	0.18	14.95	0.00	0.17	0.17	-74.91	114
15	2	0.22	13.95	0.00	0.17	0.17	-90.00	83
16	2	-0.10	13.58	0.00	0.17	0.17	-44.76	170
17	2	-0.81	17.36	0.00	0.17	0.17	-88.25	13
18	2	-0.82	3.67	0.00	0.17	0.17	-93.57	74
19	2	-0.80	7.42	0.00	0.17	0.17	-74.53	254
20	2	0.89	9.54	0.00	0.17	0.17	-93.47	0
21	2	0.21	15.66	0.00	0.17	0.17	-90.00	0
22	2	0.60	16.63	0.00	0.17	0.17	-79.23	191
23	2	0.21	5.46	0.00	0.17	0.17	-90.00	1
24	2	0.86	7.10	0.00	0.17	0.17	-118.35	255
25	2	0.55	3.07	0.00	0.17	0.17	-81.65	80
26	2	-0.13	4.65	0.00	0.17	0.17	-93.22	255
27	2	0.21	5.10	0.00	0.17	0.17	-92.82	36
28	2	0.53	2.28	0.00	0.17	0.17	-87.96	254
29	2	0.57	13.23	0.00	0.17	0.17	-100.21	254
30	2	-0.47	11.90	0.00	0.17	0.17	-81.78	30
31	2	0.85	17.63	0.00	0.17	0.17	-167.65	254
32	2	-0.46	6.04	0.00	0.17	0.17	-86.21	205
33	2	0.21	15.32	0.00	0.17	0.17	-90.00	4
34	2	0.89	3.73	0.00	0.17	0.17	-96.58	68
35	2	0.55	5.46	0.00	0.17	0.17	-92.66	0
36	2	0.52	11.46	0.00	0.17	0.17	-97.77	255
37	2	0.55	9.54	0.00	0.17	0.17	-91.63	0
38	2	0.54	14.29	0.00	0.17	0.17	-117.97	25
39	2	-0.82	8.45	0.00	0.17	0.17	-120.66	255
40	2	0.89	11.56	0.00	0.17	0.17	-150.57	135
41	2	-0.12	11.50	0.00	0.17	0.17	-104.82	255
42	2	-0.45	1.94	0.00	0.17	0.17	-64.98	255
43	2	-0.11	8.81	0.00	0.17	0.17	-62.01	140
44	2	-0.46	8.44	0.00	0.17	0.17	-52.38	137
45	2	-0.47	14.29	0.00	0.17	0.17	-107.24	26
46	2	0.22	6.42	0.00	0.17	0.17	-86.78	121
47	2	-0.47	3.01	0.00	0.17	0.17	-93.70	136
48	2	0.21	6.82	0.00	0.17	0.17	-90.00	7
49	2	0.55	12.54	0.00	0.17	0.17	-122.57	136
50	2	0.21	7.79	0.00	0.17	0.17	-47.46	123
1	3	-0.75	11.08	0.00	0.17	0.17	-111.80	255
2	3	-0.13	13.96	0.00	0.17	0.17	-90.00	15
3	3	0.85	13.92	0.00	0.17	0.17	-125.70	82
4	3	0.56	15.31	0.00	0.17	0.17	-103.35	27
5	3	-0.82	13.87	0.00	0.17	0.17	-109.06	35
6	3	0.58	9.08	0.00	0.17	0.17	-66.19	249
7	3	0.86	14.93	0.00	0.17	0.17	-143.43	74
8	3	-0.45	13.46	0.00	0.17	0.17	-75.88	242
9	3	0.89	2.97	0.00	0.17	0.17	-100.33	93
10	3	0.85	18.02	0.00	0.17	0.17	-126.81	11
11	3	0.76	10.48	0.00	0.17	0.17	-114.07	254
12	3	-0.71	16.85	0.00	0.17	0.17	-73.38	228
13	3	0.88	7.50	0.00	0.17	0.17	-135.41	77
14	3	0.15	14.93	0.00	0.17	0.17	-150.21	109
15	3	0.22	13.94	0.00	0.17	0.17	-46.67	2
16	3	-0.09	13.50	0.00	0.17	0.17	-84.18	255
17	3	-0.80	17.35	0.00	0.17	0.17	-52.29	25
18	3	-0.83	3.61	0.00	0.17	0.17	-84.86	255
19	3	-0.77	7.36	0.00	0.17	0.17	-74.59	203
20	3	0.89	9.50	0.00	0.17	0.17	-93.47	1
21	3	0.21	15.66	0.00	0.17	0.17	-90.00	0
22	3	0.62	16.56	0.00	0.17	0.17	-84.80	254
23	3	0.21	5.46	0.00	0.17	0.17	-90.00	0
24	3	0.85	7.04	0.00	0.17	0.17	-86.95	110
25	3	0.54	3.04	0.00	0.17	0.17	-110.04	90
26	3	-0.14	4.57	0.00	0.17	0.17	-104.90	250
27	3	0.21	5.06	0.00	0.17	0.17	-101.16	255
28	3	0.53	2.19	0.00	0.17	0.17	-87.41	255
29	3	0.57	13.20	0.00	0.17	0.17	-92.09	69
30	3	-0.47	11.87	0.00	0.17	0.17	-88.21	89
31	3	0.80	17.60	0.00	0.17	0.17	-170.07	134
32	3	-0.46	5.96	0.00	0.17	0.17	-92.76	255
33	3	0.21	15.32	0.00	0.17	0.17	-90.00	0
34	3	0.89	3.70	0.00	0.17	0.17	-94.04	74
35	3	0.55	5.46	0.00	0.17	0.17	-92.66	0
36	3	0.48	11.39	0.00	0.17	0.17	-140.34	255
37	3	0.51	9.53	0.00	0.17	0.17	-91.63	254
38	3	0.54	14.28	0.00	0.17	0.17	-118.67	25
39	3	-0.81	8.42	0.00	0.17	0.17	-38.11	137
40	3	0.89	11.56	0.00	0.17	0.17	-150.57	15
41	3	-0.10	11.43	0.00	0.17	0.17	-51.33	255
42	3	-0.44	1.86	0.00	0.17	0.17	-95.14	254
43	3	-0.11	8.79	0.00	0.17	0.17	-116.76	144
44	3	-0.45	8.38	0.00	0.17	0.17	-69.39	139
45	3	-0.47	14.28	0.00	0.17	0.17	-84.44	25
46	3	0.22	6.38	0.00	0.17	0.17	-86.01	114
47	3	-0.47	2.97	0.00	0.17	0.17	-87.56	143
48	3	0.21	6.81	0.00	0.17	0.17	-90.00	14
49	3	0.54	12.49	0.00	0.17	0.17	-93.54	141
50	3	0.17	7.74	0.00	0.17	0.17	-120.98	133
1	4	-0.72	11.00	0.00	0.17	0.17	-46.52	255
2	4	-0.13	13.95	0.00	0.17	0.17	-105.41	27
3	4	0.84	13.91	0.00	0.17	0.17	-131.22	53
4	4	0.56	15.30	0.00	0.17	0.17	-50.23	30
5	4	-0.80	13.86	0.00	0.17	0.17	-10.50	66
6	4	0.58	9.03	0.00	0.17	0.17	-145.82	240
7	4	0.86	14.90	0.00	0.17	0.17	-86.71	69
8	4	-0.45	13.46	0.00	0.17	0.17	-75.88	6
9	4	0.90	2.91	0.00	0.17	0.17	-79.19	98
10	4	0.85	18.01	0.00	0.17	0.17	-134.22	19
11	4	0.73	10.43	0.00	0.17	0.17	-143.05	119
12	4	-0.69	16.78	0.00	0.17	0.17	-58.47	255
13	4	0.87	7.49	0.00	0.17	0.17	-129.41	24
14	4	0.14	14.89	0.00	0.17	0.17	-108.00	120
15	4	0.23	13.92	0.00	0.17	0.17	-114.81	90
16	4	-0.09	13.43	0.00	0.17	0.17	-66.87	250
17	4	-0.80	17.34	0.00	0.17	0.17	-68.08	37
18	4	-0.83	3.53	0.00	0.17	0.17	-90.58	255
19	4	-0.76	7.28	0.00	0.17	0.17	-113.34	255
20	4	0.89	9.49	0.00	0.17	0.17	-149.90	37
21	4	0.21	15.66	0.00	0.17	0.17	-90.00	0
22	4	0.64	16.50	0.00	0.17	0.17	-95.44	255
23	4	0.21	5.46	0.00	0.17	0.17	-90.00	0
24	4	0.83	7.02	0.00	0.17	0.17	-120.77	62
25	4	0.53	3.01	0.00	0.17	0.17	-108.51	101
26	4	-0.15	4.49	0.00	0.17	0.17	-90.99	246
27	4	0.22	4.97	0.00	0.17	0.17	-82.24	255
28	4	0.54	2.11	0.00	0.17	0.17	-83.26	255
29	4	0.56	13.18	0.00	0.17	0.17	-102.56	73
30	4	-0.47	11.86	0.00	0.17	0.17	-84.02	42
31	4	0.77	17.54	0.00	0.17	0.17	-109.11	255
32	4	-0.45	5.89	0.00	0.17	0.17	-80.46	206
33	4	0.21	15.31	0.00	0.17	0.17	-90.00	14
34	4	0.89	3.68	0.00	0.17	0.17	-89.21	80
35	4	0.55	5.41	0.00	0.17	0.17	-88.53	34
36	4	0.48	11.37	0.00	0.17	0.17	-77.20	49
37	4	0.51	9.53	0.00	0.17	0.17	-63.58	24
38	4	0.54	14.28	0.00	0.17	0.17	-123.46	24
39	4	-0.81	8.42	0.00	0.17	0.17	-38.11	5
40	4	0.85	11.58	0.00	0.17	0.17	170.92	255
41	4	-0.12	11.39	0.00	0.17	0.17	-166.20	255
42	4	-0.44	1.78	0.00	0.17	0.17	-80.30	254
43	4	-0.10	8.76	0.00	0.17	0.17	-68.63	39
44	4	-0.44	8.30	0.00	0.17	0.17	-83.57	255
45	4	-0.47	14.27	0.00	0.17	0.17	-77.70	37
46	4	0.22	6.34	0.00	0.17	0.17	-86.86	107
47	4	-0.46	2.91	0.00	0.17	0.17	-70.15	146
48	4	0.21	6.81	0.00	0.17	0.17	-128.92	20
49	4	0.53	12.44	0.00	0.17	0.17	-105.21	143
50	4	0.14	7.69	0.00	0.17	0.17	-121.62	105
1	5	-0.68	11.00	0.00	0.17	0.17	-28.14	67
2	5	-0.14	13.94	0.00	0.17	0.17	-111.83	51
3	5	0.82	13.89	0.00	0.17	0.17	-151.06	84
4	5	0.56	15.29	0.00	0.17	0.17	-93.27	30
5	5	-0.80	13.85	0.00	0.17	0.17	-86.45	42
6	5	0.60	8.97	0.00	0.17	0.17	-48.85	200
7	5	0.84	14.88	0.00	0.17	0.17	-114.92	67
8	5	-0.46	13.38	0.00	0.17	0.17	-86.41	233
9	5	0.90	2.85	0.00	0.17	0.17	-102.00	255
10	5	0.81	17.99	0.00	0.17	0.17	-120.93	255
11	5	0.72	10.40	0.00	0.17	0.17	-118.23	109
12	5	-0.68	16.71	0.00	0.17	0.17	-95.06	203
13	5	0.87	7.48	0.00	0.17	0.17	-112.11	27
14	5	0.14	14.85	0.00	0.17	0.17	-97.99	116
15	5	0.23	13.91	0.00	0.17	0.17	-130.76	92
16	5	-0.07	13.40	0.00	0.17	0.17	-43.69	158
17	5	-0.76	17.33	0.00	0.17	0.17	-6.11	49
18	5	-0.83	3.50	0.00	0.17	0.17	-83.55	75
19	5	-0.75	7.23	0.00	0.17	0.17	-91.40	137
20	5	0.89	9.48	0.00	0.17	0.17	-150.41	42
21	5	0.20	15.70	0.00	0.17	0.17	-131.87	255
22	5	0.63	16.46	0.00	0.17	0.17	-80.57	110
23	5	0.21	5.45	0.00	0.17	0.17	-84.23	0
24	5	0.81	6.99	0.00	0.17	0.17	-129.76	107
25	5	0.53	2.97	0.00	0.17	0.17	-102.88	110
26	5	-0.14	4.41	0.00	0.17	0.17	-78.71	240
27	5	0.23	4.92	0.00	0.17	0.17	-93.60	255
28	5	0.52	2.03	0.00	0.17	0.17	-94.24	255
29	5	0.54	13.14	0.00	0.17	0.17	-75.97	253
30	5	-0.46	11.83	0.00	0.17	0.17	-53.12	105
31	5	0.76	17.48	0.00	0.17	0.17	-129.56	255
32	5	-0.45	5.82	0.00	0.17	0.17	-89.57	209
33	5	0.21	15.31	0.00	0.17	0.17	-90.00	1
34	5	0.88	3.65	0.00	0.17	0.17	-93.31	80
35	5	0.55	5.36	0.00	0.17	0.17	-91.74	254
36	5	0.46	11.33	0.00	0.17	0.17	-153.30	255
37	5	0.50	9.51	0.00	0.17	0.17	-89.01	123
38	5	0.54	14.27	0.00	0.17	0.17	-93.27	23
39	5	-0.81	8.42	0.00	0.17	0.17	-38.11	7
40	5	0.85	11.57	0.00	0.17	0.17	170.92	17
41	5	-0.12	11.32	0.00	0.17	0.17	-61.23	255
42	5	-0.44	1.69	0.00	0.17	0.17	-93.68	255
43	5	-0.11	8.75	0.00	0.17	0.17	-129.96	46
44	5	-0.46	8.26	0.00	0.17	0.17	-121.19	141
45	5	-0.47	14.26	0.00	0.17	0.17	-127.94	24
46	5	0.22	6.31	0.00	0.17	0.17	-88.38	101
47	5	-0.45	2.86	0.00	0.17	0.17	-91.64	153
48	5	0.21	6.80	0.00	0.17	0.17	-123.23	26
49	5	0.48	12.43	0.00	0.17	0.17	-106.00	255
50	5	0.14	7.64	0.00	0.17	0.17	-35.56	254
1	6	-0.69	10.94	0.00	0.17	0.17	-145.11	255
2	6	-0.15	13.93	0.00	0.17	0.17	-67.81	60
3	6	0.82	13.88	0.00	0.17	0.17	-158.92	90
4	6	0.56	15.28	0.00	0.17	0.17	-84.84	28
5	6	-0.79	13.84	0.00	0.17	0.17	-21.38	50
6	6	0.60	8.90	0.00	0.17	0.17	-76.11	198
7	6	0.82	14.87	0.00	0.17	0.17	-140.55	68
8	6	-0.46	13.31	0.00	0.17	0.17	-97.38	226
9	6	0.92	2.77	0.00	0.17	0.17	-74.78	255
10	6	0.81	17.98	0.00	0.17	0.17	-74.67	34
11	6	0.70	10.37	0.00	0.17	0.17	-118.47	107
12	6	-0.70	16.63	0.00	0.17	0.17	-102.37	255
13	6	0.86	7.48	0.00	0.17	0.17	-80.90	75
14	6	0.12	14.82	0.00	0.17	0.17	-103.89	94
15	6	0.23	13.90	0.00	0.17	0.17	-120.56	54
16	6	-0.08	13.32	0.00	0.17	0.17	-87.76	240
17	6	-0.75	17.31	0.00	0.17	0.17	-78.04	59
18	6	-0.83	3.45	0.00	0.17	0.17	-95.09	75
19	6	-0.72	7.18	0.00	0.17	0.17	-26.79	212
20	6	0.88	9.47	0.00	0.17	0.17	-139.28	52
21	6	0.20	15.70	0.00	0.17	0.17	-131.87	8
22	6	0.63	16.42	0.00	0.17	0.17	-79.02	97
23	6	0.21	5.45	0.00	0.17	0.17	-71.09	44
24	6	0.80	6.94	0.00	0.17	0.17	-88.66	103
25	6	0.51	2.92	0.00	0.17	0.17	-106.36	243
26	6	-0.16	4.35	0.00	0.17	0.17	-96.49	151
27	6	0.24	4.84	0.00	0.17	0.17	-80.67	254
28	6	0.53	1.95	0.00	0.17	0.17	-92.69	255
29	6	0.56	13.09	0.00	0.17	0.17	-76.22	254
30	6	-0.50	11.80	0.00	0.17	0.17	-148.54	100
31	6	0.80	17.44	0.00	0.17	0.17	-17.06	134
32	6	-0.44	5.75	0.00	0.17	0.17	-86.16	210
33	6	0.21	15.31	0.00	0.17	0.17	-65.34	27
34	6	0.88	3.62	0.00	0.17	0.17	-95.45	82
35	6	0.55	5.32	0.00	0.17	0.17	-86.13	38
36	6	0.46	11.29	0.00	0.17	0.17	-85.81	117
37	6	0.50	9.50	0.00	0.17	0.17	-119.01	9
38	6	0.54	14.26	0.00	0.17	0.17	-120.93	26
39	6	-0.81	8.42	0.00	0.17	0.17	-38.11	8
40	6	0.84	11.57	0.00	0.17	0.17	-125.26	23
41	6	-0.10	11.26	0.00	0.17	0.17	-83.00	167
42	6	-0.45	1.61	0.00	0.17	0.17	-88.62	255
43	6	-0.12	8.73	0.00	0.17	0.17	-99.33	51
44	6	-0.45	8.22	0.00	0.17	0.17	-92.84	99
45	6	-0.47	14.25	0.00	0.17	0.17	-59.81	33
46	6	0.22	6.28	0.00	0.17	0.17	-88.28	95
47	6	-0.45	2.80	0.00	0.17	0.17	-89.99	159
48	6	0.21	6.79	0.00	0.17	0.17	-91.13	30
49	6	0.49	12.39	0.00	0.17	0.17	-57.60	145
50	6	0.15	7.61	0.00	0.17	0.17	-53.13	94
1	7	-0.64	10.87	0.00	0.17	0.17	-62.84	255
2	7	-0.16	13.91	0.00	0.17	0.17	-124.05	58
3	7	0.80	13.85	0.00	0.17	0.17	-99.79	137
4	7	0.56	15.28	0.00	0.17	0.17	-93.46	2
5	7	-0.77	13.82	0.00	0.17	0.17	-75.27	108
6	7	0.60	8.84	0.00	0.17	0.17	-72.13	192
7	7	0.82	14.84	0.00	0.17	0.17	-126.40	126
8	7	-0.43	13.23	0.00	0.17	0.17	-73.86	255
9	7	0.92	2.73	0.00	0.17	0.17	-95.33	112
10	7	0.78	17.94	0.00	0.17	0.17	-87.56	255
11	7	0.69	10.33	0.00	0.17	0.17	-115.51	103
12	7	-0.71	16.55	0.00	0.17	0.17	-114.62	255
13	7	0.82	7.46	0.00	0.17	0.17	-160.94	36
14	7	0.09	14.83	0.00	0.17	0.17	-98.05	254
15	7	0.23	13.86	0.00	0.17	0.17	-71.67	100
16	7	-0.06	13.27	0.00	0.17	0.17	-82.83	60
17	7	-0.77	17.27	0.00	0.17	0.17	-124.70	66
18	7	-0.83	3.42	0.00	0.17	0.17	-78.90	80
19	7	-0.68	7.13	0.00	0.17	0.17	-60.31	120
20	7	0.88	9.47	0.00	0.17	0.17	-139.28	8
21	7	0.20	15.69	0.00	0.17	0.17	-131.87	9
22	7	0.61	16.37	0.00	0.17	0.17	-154.11	255
23	7	0.21	5.44	0.00	0.17	0.17	-96.48	8
24	7	0.79	6.89	0.00	0.17	0.17	-137.44	240
25	7	0.51	2.88	0.00	0.17	0.17	-88.95	124
26	7	-0.16	4.27	0.00	0.17	0.17	-87.49	231
27	7	0.25	4.77	0.00	0.17	0.17	-85.37	192
28	7	0.53	1.86	0.00	0.17	0.17	-82.18	255
29	7	0.55	13.07	0.00	0.17	0.17	-115.35	72
30	7	-0.49	11.77	0.00	0.17	0.17	-57.36	107
31	7	0.74	17.39	0.00	0.17	0.17	-124.86	255
32	7	-0.44	5.68	0.00	0.17	0.17	-88.22	255
33	7	0.21	15.30	0.00	0.17	0.17	-90.25	32
34	7	0.88	3.59	0.00	0.17	0.17	-79.32	88
35	7	0.56	5.27	0.00	0.17	0.17	-85.84	43
36	7	0.44	11.24	0.00	0.17	0.17	-82.62	255
37	7	0.49	9.47	0.00	0.17	0.17	-110.09	123
38	7	0.54	14.25	0.00	0.17	0.17	-78.15	27
39	7	-0.80	8.42	0.00	0.17	0.17	-38.11	10
40	7	0.84	11.56	0.00	0.17	0.17	-104.92	26
41	7	-0.09	11.18	0.00	0.17	0.17	-96.46	254
42	7	-0.44	1.53	0.00	0.17	0.17	-90.59	255
43	7	-0.09	8.67	0.00	0.17	0.17	-53.65	149
44	7	-0.51	8.17	0.00	0.17	0.17	-126.24	255
45	7	-0.47	14.26	0.00	0.17	0.17	35.94	37
46	7	0.22	6.25	0.00	0.17	0.17	-93.79	92
47	7	-0.44	2.75	0.00	0.17	0.17	-75.99	165
48	7	0.21	6.78	0.00	0.17	0.17	-96.31	34
49	7	0.45	12.35	0.00	0.17	0.17	-124.83	149
