#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_2_3_lm_50/geo_2_3.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.21	5.46	0.00	0.17	0.17	-90.00	0
2	0	0.55	3.76	0.00	0.17	0.17	-93.61	0
3	0	0.89	6.14	0.00	0.17	0.17	-95.12	0
4	0	0.55	11.24	0.00	0.17	0.17	-91.40	0
5	0	-0.81	12.26	0.00	0.17	0.17	-87.58	0
6	0	-0.13	1.38	0.00	0.17	0.17	-90.00	0
7	0	-0.13	17.36	0.00	0.17	0.17	-90.00	0
8	0	0.55	14.98	0.00	0.17	0.17	-91.08	0
9	0	-0.47	6.82	0.00	0.17	0.17	-88.39	0
10	0	0.21	11.92	0.00	0.17	0.17	-90.00	0
11	0	0.21	6.48	0.00	0.17	0.17	-90.00	0
12	0	0.89	11.24	0.00	0.17	0.17	-92.99	0
13	0	0.89	12.94	0.00	0.17	0.17	-92.63	0
14	0	0.55	9.54	0.00	0.17	0.17	-91.63	0
15	0	0.89	12.60	0.00	0.17	0.17	-92.69	0
16	0	0.21	14.98	0.00	0.17	0.17	-90.00	0
17	0	0.21	2.40	0.00	0.17	0.17	-90.00	0
18	0	-0.13	13.96	0.00	0.17	0.17	-90.00	0
19	0	0.55	9.88	0.00	0.17	0.17	-91.58	0
20	0	-0.13	16.00	0.00	0.17	0.17	-90.00	0
21	0	0.21	13.62	0.00	0.17	0.17	-90.00	0
22	0	0.55	8.86	0.00	0.17	0.17	-91.74	0
23	0	-0.81	7.16	0.00	0.17	0.17	-86.07	0
24	0	-0.47	7.50	0.00	0.17	0.17	-88.52	0
25	0	-0.81	9.88	0.00	0.17	0.17	-87.05	0
26	0	-0.13	4.78	0.00	0.17	0.17	-90.00	0
27	0	0.21	9.20	0.00	0.17	0.17	-90.00	0
28	0	0.89	5.80	0.00	0.17	0.17	-95.38	0
29	0	0.21	9.88	0.00	0.17	0.17	-90.00	0
30	0	-0.13	9.88	0.00	0.17	0.17	-90.00	0
31	0	0.89	4.78	0.00	0.17	0.17	-96.32	0
32	0	-0.81	16.34	0.00	0.17	0.17	-88.15	0
33	0	-0.81	8.86	0.00	0.17	0.17	-86.75	0
34	0	0.21	14.64	0.00	0.17	0.17	-90.00	0
35	0	-0.47	5.12	0.00	0.17	0.17	-87.94	0
36	0	-0.81	11.58	0.00	0.17	0.17	-87.45	0
37	0	0.21	4.10	0.00	0.17	0.17	-90.00	0
38	0	0.55	6.82	0.00	0.17	0.17	-92.20	0
39	0	-0.13	13.62	0.00	0.17	0.17	-90.00	0
40	0	0.21	7.50	0.00	0.17	0.17	-90.00	0
41	0	-0.81	12.60	0.00	0.17	0.17	-87.64	0
42	0	-0.81	9.20	0.00	0.17	0.17	-86.86	0
43	0	0.55	6.48	0.00	0.17	0.17	-92.30	0
44	0	0.89	7.16	0.00	0.17	0.17	-94.48	0
45	0	0.21	4.78	0.00	0.17	0.17	-90.00	0
46	0	-0.47	8.52	0.00	0.17	0.17	-88.68	0
47	0	0.89	16.34	0.00	0.17	0.17	-92.11	0
48	0	-0.81	13.62	0.00	0.17	0.17	-87.81	0
49	0	0.55	12.26	0.00	0.17	0.17	-91.30	0
50	0	0.55	0.36	0.00	0.17	0.17	-102.44	0
1	1	0.21	5.45	0.00	0.17	0.17	-90.00	64
2	1	0.54	3.73	0.00	0.17	0.17	-93.61	202
3	1	0.89	6.14	0.00	0.17	0.17	-95.12	0
4	1	0.54	11.21	0.00	0.17	0.17	-91.40	194
5	1	-0.81	12.25	0.00	0.17	0.17	-87.58	64
6	1	-0.13	1.34	0.00	0.17	0.17	-90.00	254
7	1	-0.14	17.33	0.00	0.17	0.17	-90.00	194
8	1	0.55	14.98	0.00	0.17	0.17	-91.08	0
9	1	-0.47	6.78	0.00	0.17	0.17	-88.39	255
10	1	0.19	11.92	0.00	0.17	0.17	-90.00	139
11	1	0.21	6.46	0.00	0.17	0.17	-90.00	129
12	1	0.89	11.24	0.00	0.17	0.17	-92.99	0
13	1	0.89	12.94	0.00	0.17	0.17	-92.63	0
14	1	0.55	9.53	0.00	0.17	0.17	-91.63	64
15	1	0.89	12.60	0.00	0.17	0.17	-92.69	26
16	1	0.21	14.98	0.00	0.17	0.17	-90.00	0
17	1	0.21	2.38	0.00	0.17	0.17	-90.00	139
18	1	-0.13	13.96	0.00	0.17	0.17	-90.00	0
19	1	0.55	9.88	0.00	0.17	0.17	-91.58	0
20	1	-0.12	15.98	0.00	0.17	0.17	-90.00	139
21	1	0.21	13.62	0.00	0.17	0.17	-90.00	0
22	1	0.56	8.82	0.00	0.17	0.17	-91.74	255
23	1	-0.81	7.16	0.00	0.17	0.17	-86.07	26
24	1	-0.47	7.49	0.00	0.17	0.17	-88.52	64
25	1	-0.80	9.88	0.00	0.17	0.17	-87.05	64
26	1	-0.13	4.74	0.00	0.17	0.17	-90.00	255
