#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_2_3_lm_50/geo_2_3.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-0.47	6.82	0.00	0.17	0.17	-88.39	0
2	0	0.21	17.70	0.00	0.17	0.17	-90.00	0
3	0	-0.81	13.28	0.00	0.17	0.17	-87.75	0
4	0	0.89	3.42	0.00	0.17	0.17	-98.24	0
5	0	0.21	3.08	0.00	0.17	0.17	-90.00	0
6	0	0.55	2.40	0.00	0.17	0.17	-95.04	0
7	0	0.89	1.38	0.00	0.17	0.17	-105.05	0
8	0	0.89	5.12	0.00	0.17	0.17	-95.97	0
9	0	-0.81	4.10	0.00	0.17	0.17	-83.73	0
10	0	-0.13	18.04	0.00	0.17	0.17	-90.00	0
11	0	0.21	17.36	0.00	0.17	0.17	-90.00	0
12	0	-0.47	9.54	0.00	0.17	0.17	-88.80	0
13	0	0.89	12.60	0.00	0.17	0.17	-92.69	0
14	0	-0.13	16.34	0.00	0.17	0.17	-90.00	0
15	0	0.89	14.30	0.00	0.17	0.17	-92.40	0
16	0	-0.47	5.80	0.00	0.17	0.17	-88.15	0
17	0	0.21	2.40	0.00	0.17	0.17	-90.00	0
18	0	0.55	0.36	0.00	0.17	0.17	-102.44	0
19	0	0.55	12.94	0.00	0.17	0.17	-91.23	0
20	0	-0.47	7.16	0.00	0.17	0.17	-88.46	0
21	0	0.21	1.04	0.00	0.17	0.17	-90.00	0
22	0	-0.13	13.28	0.00	0.17	0.17	-90.00	0
23	0	-0.13	6.14	0.00	0.17	0.17	-90.00	0
24	0	-0.13	10.90	0.00	0.17	0.17	-90.00	0
25	0	-0.13	9.88	0.00	0.17	0.17	-90.00	0
26	0	-0.81	1.38	0.00	0.17	0.17	-76.76	0
27	0	-0.81	5.12	0.00	0.17	0.17	-84.77	0
28	0	-0.81	0.70	0.00	0.17	0.17	-71.77	0
29	0	0.55	1.72	0.00	0.17	0.17	-96.29	0
30	0	0.55	5.80	0.00	0.17	0.17	-92.53	0
31	0	-0.81	8.18	0.00	0.17	0.17	-86.51	0
32	0	0.89	4.44	0.00	0.17	0.17	-96.71	0
33	0	0.89	14.98	0.00	0.17	0.17	-92.29	0
34	0	-0.47	12.60	0.00	0.17	0.17	-89.07	0
35	0	-0.81	8.52	0.00	0.17	0.17	-86.63	0
36	0	0.55	8.52	0.00	0.17	0.17	-91.80	0
37	0	0.55	9.20	0.00	0.17	0.17	-91.68	0
38	0	0.21	2.74	0.00	0.17	0.17	-90.00	0
39	0	0.21	16.34	0.00	0.17	0.17	-90.00	0
40	0	-0.13	2.40	0.00	0.17	0.17	-90.00	0
41	0	0.89	1.04	0.00	0.17	0.17	-107.42	0
42	0	0.21	10.22	0.00	0.17	0.17	-90.00	0
43	0	0.21	7.50	0.00	0.17	0.17	-90.00	0
44	0	-0.13	5.80	0.00	0.17	0.17	-90.00	0
45	0	0.89	15.66	0.00	0.17	0.17	-92.20	0
46	0	0.55	5.12	0.00	0.17	0.17	-92.81	0
47	0	0.55	13.62	0.00	0.17	0.17	-91.18	0
48	0	-0.47	13.96	0.00	0.17	0.17	-89.16	0
49	0	-0.81	7.84	0.00	0.17	0.17	-86.38	0
50	0	0.55	2.74	0.00	0.17	0.17	-94.59	0
1	1	-0.47	6.81	0.00	0.17	0.17	-88.39	79
2	1	0.21	17.70	0.00	0.17	0.17	-90.00	0
3	1	-0.80	13.28	0.00	0.17	0.17	-87.75	64
4	1	0.89	3.41	0.00	0.17	0.17	-98.24	79
5	1	0.21	3.08	0.00	0.17	0.17	-90.00	0
6	1	0.55	2.40	0.00	0.17	0.17	-95.04	0
7	1	0.89	1.38	0.00	0.17	0.17	-105.05	0
8	1	0.89	5.11	0.00	0.17	0.17	-95.97	64
9	1	-0.81	4.06	0.00	0.17	0.17	-83.73	255
10	1	-0.16	18.01	0.00	0.17	0.17	-90.00	255
11	1	0.20	17.34	0.00	0.17	0.17	-90.00	129
12	1	-0.48	9.52	0.00	0.17	0.17	-88.80	139
13	1	0.85	12.58	0.00	0.17	0.17	-92.69	255
14	1	-0.16	16.31	0.00	0.17	0.17	-90.00	255
