#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_5_6_lm_50/geo_5_6.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	1.62	3.76	0.00	0.17	0.17	-106.06	0
2	0	0.26	1.38	0.00	0.17	0.17	-90.24	0
3	0	0.60	2.74	0.00	0.17	0.17	-95.35	0
4	0	-0.08	0.70	0.00	0.17	0.17	-90.00	0
5	0	0.26	0.36	0.00	0.17	0.17	-90.42	0
6	0	-0.42	2.40	0.00	0.17	0.17	-87.14	0
7	0	1.62	4.78	0.00	0.17	0.17	-103.33	0
8	0	-0.42	4.10	0.00	0.17	0.17	-88.09	0
9	0	0.26	3.08	0.00	0.17	0.17	-90.14	0
10	0	-0.76	2.40	0.00	0.17	0.17	-81.47	0
11	0	1.28	1.72	0.00	0.17	0.17	-110.74	0
12	0	2.30	1.04	0.00	0.17	0.17	-135.14	0
13	0	1.28	5.80	0.00	0.17	0.17	-98.61	0
14	0	1.28	5.46	0.00	0.17	0.17	-99.06	0
15	0	1.96	3.76	0.00	0.17	0.17	-109.76	0
16	0	-0.08	3.08	0.00	0.17	0.17	-90.00	0
17	0	-0.76	0.70	0.00	0.17	0.17	-73.30	0
18	0	-1.10	5.46	0.00	0.17	0.17	-82.50	0
19	0	-0.42	0.36	0.00	0.17	0.17	-82.87	0
20	0	1.62	5.12	0.00	0.17	0.17	-102.62	0
21	0	0.94	3.42	0.00	0.17	0.17	-98.87	0
22	0	-1.44	2.06	0.00	0.17	0.17	-68.75	0
23	0	0.60	1.38	0.00	0.17	0.17	-98.37	0
24	0	-1.78	3.42	0.00	0.17	0.17	-70.91	0
25	0	-2.46	6.82	0.00	0.17	0.17	-74.22	0
26	0	-1.10	2.74	0.00	0.17	0.17	-77.20	0
27	0	-0.76	1.38	0.00	0.17	0.17	-77.91	0
28	0	-0.76	3.08	0.00	0.17	0.17	-82.87	0
29	0	0.26	0.70	0.00	0.17	0.17	-90.34	0
30	0	-2.12	4.10	0.00	0.17	0.17	-69.86	0
31	0	-0.76	5.80	0.00	0.17	0.17	-85.71	0
32	0	-0.42	1.38	0.00	0.17	0.17	-85.91	0
33	0	0.94	0.70	0.00	0.17	0.17	-112.09	0
34	0	-2.46	2.74	0.00	0.17	0.17	-59.42	0
35	0	-1.44	2.40	0.00	0.17	0.17	-70.71	0
36	0	0.26	5.12	0.00	0.17	0.17	-90.09	0
37	0	-1.10	1.04	0.00	0.17	0.17	-67.38	0
38	0	-0.08	1.38	0.00	0.17	0.17	-90.00	0
39	0	-2.12	2.06	0.00	0.17	0.17	-58.57	0
40	0	1.96	4.78	0.00	0.17	0.17	-106.48	0
41	0	1.96	1.04	0.00	0.17	0.17	-129.97	0
42	0	0.60	4.78	0.00	0.17	0.17	-93.47	0
43	0	-1.10	6.14	0.00	0.17	0.17	-83.21	0
44	0	0.26	3.42	0.00	0.17	0.17	-90.13	0
45	0	-0.08	5.12	0.00	0.17	0.17	-90.00	0
46	0	-1.44	3.08	0.00	0.17	0.17	-73.74	0
47	0	2.30	6.14	0.00	0.17	0.17	-106.02	0
48	0	0.60	5.46	0.00	0.17	0.17	-93.10	0
49	0	-1.78	1.72	0.00	0.17	0.17	-60.64	0
50	0	0.94	3.76	0.00	0.17	0.17	-98.25	0
1	1	1.61	3.72	0.00	0.17	0.17	-106.06	255
2	1	0.26	1.38	0.00	0.17	0.17	-90.24	0
3	1	0.60	2.71	0.00	0.17	0.17	-95.35	194
4	1	-0.08	0.70	0.00	0.17	0.17	-90.00	0
5	1	0.25	0.36	0.00	0.17	0.17	-90.42	64
6	1	-0.42	2.38	0.00	0.17	0.17	-87.14	129
7	1	1.62	4.76	0.00	0.17	0.17	-103.33	129
8	1	-0.42	4.08	0.00	0.17	0.17	-88.09	139
9	1	0.26	3.08	0.00	0.17	0.17	-90.14	0
10	1	-0.76	2.38	0.00	0.17	0.17	-81.47	129
11	1	1.27	1.70	0.00	0.17	0.17	-110.74	139
12	1	2.30	1.04	0.00	0.17	0.17	-135.14	0
13	1	1.28	5.80	0.00	0.17	0.17	-98.61	0
14	1	1.28	5.42	0.00	0.17	0.17	-99.06	255
15	1	1.96	3.76	0.00	0.17	0.17	-109.76	0
16	1	-0.08	3.08	0.00	0.17	0.17	-90.00	0
17	1	-0.78	0.66	0.00	0.17	0.17	-73.30	255
