

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.60	5.46	0.00	0.17	0.17	-93.10	0
2	0	0.94	5.80	0.00	0.17	0.17	-95.79	0
3	0	-0.08	4.78	0.00	0.17	0.17	-90.00	0
4	0	1.96	4.44	0.00	0.17	0.17	-107.45	0
5	0	0.94	2.06	0.00	0.17	0.17	-102.71	0
6	0	-1.78	2.40	0.00	0.17	0.17	-65.77	0
7	0	-0.08	0.36	0.00	0.17	0.17	-90.00	0
8	0	-0.76	1.72	0.00	0.17	0.17	-79.38	0
9	0	0.94	1.38	0.00	0.17	0.17	-106.17	0
10	0	-2.12	4.10	0.00	0.17	0.17	-69.86	0
11	0	-2.46	1.04	0.00	0.17	0.17	-42.71	0
12	0	-0.76	0.36	0.00	0.17	0.17	-69.44	0
13	0	-2.12	6.82	0.00	0.17	0.17	-76.55	0
14	0	-1.78	5.12	0.00	0.17	0.17	-75.96	0
15	0	1.96	1.04	0.00	0.17	0.17	-129.97	0
16	0	-2.46	3.08	0.00	0.17	0.17	-61.56	0
17	0	-1.78	4.78	0.00	0.17	0.17	-75.17	0
18	0	1.28	4.78	0.00	0.17	0.17	-100.10	0
19	0	-1.44	3.08	0.00	0.17	0.17	-73.74	0
20	0	0.60	2.74	0.00	0.17	0.17	-95.35	0
21	0	-1.44	4.10	0.00	0.17	0.17	-76.87	0
22	0	-0.76	2.06	0.00	0.17	0.17	-80.54	0
23	0	0.94	4.78	0.00	0.17	0.17	-96.81	0
24	0	-2.46	6.48	0.00	0.17	0.17	-73.54	0
25	0	-0.08	2.40	0.00	0.17	0.17	-90.00	0
26	0	1.96	2.74	0.00	0.17	0.17	-114.57	0
27	0	1.62	3.42	0.00	0.17	0.17	-107.22	0
28	0	-1.10	5.46	0.00	0.17	0.17	-82.50	0
29	0	1.96	1.38	0.00	0.17	0.17	-125.70	0
30	0	0.26	6.82	0.00	0.17	0.17	-90.07	0
31	0	1.28	1.04	0.00	0.17	0.17	-116.79	0
32	0	0.26	2.40	0.00	0.17	0.17	-90.17	0
33	0	0.94	0.70	0.00	0.17	0.17	-112.09	0
34	0	1.62	5.80	0.00	0.17	0.17	-101.39	0
35	0	-2.12	4.44	0.00	0.17	0.17	-71.03	0
36	0	-1.44	5.12	0.00	0.17	0.17	-79.00	0
37	0	0.26	3.76	0.00	0.17	0.17	-90.12	0
38	0	2.30	2.06	0.00	0.17	0.17	-123.82	0
39	0	-1.10	6.14	0.00	0.17	0.17	-83.21	0
40	0	1.28	1.38	0.00	0.17	0.17	-113.40	0
41	0	-1.10	4.44	0.00	0.17	0.17	-81.12	0
42	0	-2.46	6.14	0.00	0.17	0.17	-72.80	0
43	0	1.62	3.76	0.00	0.17	0.17	-106.06	0
44	0	-1.10	3.42	0.00	0.17	0.17	-79.11	0
45	0	-1.44	2.74	0.00	0.17	0.17	-72.35	0
46	0	2.30	5.46	0.00	0.17	0.17	-107.61	0
47	0	-1.78	0.70	0.00	0.17	0.17	-48.01	0
48	0	2.30	6.48	0.00	0.17	0.17	-105.33	0
49	0	-0.42	1.04	0.00	0.17	0.17	-85.24	0
50	0	-2.12	3.42	0.00	0.17	0.17	-67.07	0
1	1	0.60	5.42	0.00	0.17	0.17	-93.10	255
2	1	0.94	5.80	0.00	0.17	0.17	-95.79	26
3	1	-0.09	4.74	0.00	0.17	0.17	-90.00	255
4	1	1.96	4.43	0.00	0.17	0.17	-107.45	79
5	1	0.94	2.05	0.00	0.17	0.17	-102.71	64
6	1	-1.76	2.36	0.00	0.17	0.17	-65.77	255
7	1	-0.11	0.33	0.00	0.17	0.17	-90.00	255
8	1	-0.76	1.69	0.00	0.17	0.17	-79.38	194
9	1	0.94	1.37	0.00	0.17	0.17	-106.17	64
10	1	-2.12	4.09	0.00	0.17	0.17	-69.86	64
11	1	-2.44	1.01	0.00	0.17	0.17	-42.71	255
12	1	-0.78	0.32	0.00	0.17	0.17	-69.44	254
13	1	-2.10	6.78	0.00	0.17	0.17	-76.55	255
14	1	-1.78	5.12	0.00	0.17	0.17	-75.96	0
15	1	1.93	1.01	0.00	0.17	0.17	-129.97	255
16	1	-2.45	3.04	0.00	0.17	0.17	-61.56	255
17	1	-1.77	4.77	0.00	0.17	0.17	-75.17	79
18	1	1.28	4.78	0.00	0.17	0.17	-100.10	0
19	1	-1.44	3.08	0.00	0.17	0.17	-73.74	0
20	1	0.60	2.74	0.00	0.17	0.17	-95.35	26
21	1	-1.44	4.09	0.00	0.17	0.17	-76.87	79
22	1	-0.76	2.06	0.00	0.17	0.17	-80.54	0
23	1	0.94	4.78	0.00	0.17	0.17	-96.81	0
24	1	-2.46	6.48	0.00	0.17	0.17	-73.54	0
25	1	-0.08	2.37	0.00	0.17	0.17	-90.00	202
26	1	1.94	2.71	0.00	0.17	0.17	-114.57	224
27	1	1.61	3.39	0.00	0.17	0.17	-107.22	224
28	1	-1.10	5.44	0.00	0.17	0.17	-82.50	129
29	1	1.96	1.38	0.00	0.17	0.17	-125.70	0
30	1	0.26	6.78	0.00	0.17	0.17	-90.07	255
31	1	1.28	1.04	0.00	0.17	0.17	-116.79	26
32	1	0.26	2.40	0.00	0.17	0.17	-90.17	0
33	1	0.92	0.69	0.00	0.17	0.17	-112.09	139
34	1	1.62	5.78	0.00	0.17	0.17	-101.39	139
35	1	-2.12	4.44	0.00	0.17	0.17	-71.03	0
36	1	-1.44	5.11	0.00	0.17	0.17	-79.00	79
37	1	0.26	3.74	0.00	0.17	0.17	-90.12	139
38	1	2.29	2.05	0.00	0.17	0.17	-123.82	79
39	1	-1.10	6.13	0.00	0.17	0.17	-83.21	64
40	1	1.28	1.38	0.00	0.17	0.17	-113.40	0
41	1	-1.10	4.42	0.00	0.17	0.17	-81.12	129
42	1	-2.45	6.10	0.00	0.17	0.17	-72.80	224
43	1	1.62	3.76	0.00	0.17	0.17	-106.06	0
44	1	-1.10	3.39	0.00	0.17	0.17	-79.11	202
45	1	-1.43	2.71	0.00	0.17	0.17	-72.35	168
46	1	2.30	5.44	0.00	0.17	0.17	-107.61	139
47	1	-1.76	0.69	0.00	0.17	0.17	-48.01	139
48	1	2.28	6.44	0.00	0.17	0.17	-105.33	255
49	1	-0.42	1.03	0.00	0.17	0.17	-85.24	79
50	1	-2.11	3.40	0.00	0.17	0.17	-67.07	118
1	2	0.59	5.33	0.00	0.17	0.17	-93.55	254
2	2	0.94	5.75	0.00	0.17	0.17	-86.91	124
3	2	-0.09	4.66	0.00	0.17	0.17	-90.55	255
4	2	1.95	4.40	0.00	0.17	0.17	-102.80	75
5	2	0.94	2.03	0.00	0.17	0.17	-96.70	64
6	2	-1.73	2.29	0.00	0.17	0.17	-78.73	254
7	2	-0.08	0.27	0.00	0.17	0.17	-37.98	255
8	2	-0.76	1.66	0.00	0.17	0.17	-72.43	75
9	2	0.93	1.35	0.00	0.17	0.17	-104.51	65
10	2	-2.11	4.07	0.00	0.17	0.17	-62.66	68
11	2	-2.42	0.99	0.00	0.17	0.17	-41.51	82
12	2	-0.77	0.34	0.00	0.17	0.17	-5.95	82
13	2	-2.09	6.70	0.00	0.17	0.17	-82.62	249
14	2	-1.78	5.12	0.00	0.17	0.17	-75.96	4
15	2	1.88	0.94	0.00	0.17	0.17	-121.14	255
16	2	-2.43	3.00	0.00	0.17	0.17	-61.27	122
17	2	-1.77	4.74	0.00	0.17	0.17	-77.08	79
18	2	1.28	4.78	0.00	0.17	0.17	-100.10	0
19	2	-1.44	3.08	0.00	0.17	0.17	-73.74	9
20	2	0.60	2.73	0.00	0.17	0.17	-107.90	30
21	2	-1.44	4.06	0.00	0.17	0.17	-88.61	87
