

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.60	6.14	0.00	0.17	0.17	-92.81	0
2	0	-2.12	6.14	0.00	0.17	0.17	-75.32	0
3	0	-1.44	1.72	0.00	0.17	0.17	-66.37	0
4	0	2.30	0.70	0.00	0.17	0.17	-140.33	0
5	0	1.28	1.72	0.00	0.17	0.17	-110.74	0
6	0	0.26	3.08	0.00	0.17	0.17	-90.14	0
7	0	2.30	1.38	0.00	0.17	0.17	-130.74	0
8	0	0.26	0.70	0.00	0.17	0.17	-90.34	0
9	0	-0.42	4.44	0.00	0.17	0.17	-88.21	0
10	0	2.30	6.14	0.00	0.17	0.17	-106.02	0
11	0	-0.76	6.82	0.00	0.17	0.17	-86.27	0
12	0	0.94	2.74	0.00	0.17	0.17	-100.45	0
13	0	1.96	6.48	0.00	0.17	0.17	-102.88	0
14	0	-0.08	5.80	0.00	0.17	0.17	-90.00	0
15	0	-1.10	4.44	0.00	0.17	0.17	-81.12	0
16	0	-1.44	5.46	0.00	0.17	0.17	-79.56	0
17	0	-2.12	3.76	0.00	0.17	0.17	-68.55	0
18	0	-1.44	0.36	0.00	0.17	0.17	-48.81	0
19	0	0.94	2.06	0.00	0.17	0.17	-102.71	0
20	0	1.62	1.38	0.00	0.17	0.17	-119.93	0
21	0	-2.12	2.06	0.00	0.17	0.17	-58.57	0
22	0	1.28	6.14	0.00	0.17	0.17	-98.21	0
23	0	-0.42	1.72	0.00	0.17	0.17	-86.42	0
24	0	-0.76	6.14	0.00	0.17	0.17	-85.91	0
25	0	-0.76	4.78	0.00	0.17	0.17	-84.96	0
26	0	-0.76	0.36	0.00	0.17	0.17	-69.44	0
27	0	1.96	6.82	0.00	0.17	0.17	-102.33	0
28	0	-1.10	4.10	0.00	0.17	0.17	-80.54	0
29	0	0.94	3.76	0.00	0.17	0.17	-98.25	0
30	0	0.26	4.10	0.00	0.17	0.17	-90.11	0
31	0	-1.78	3.08	0.00	0.17	0.17	-69.44	0
32	0	0.26	5.80	0.00	0.17	0.17	-90.08	0
33	0	-0.08	5.12	0.00	0.17	0.17	-90.00	0
34	0	0.60	0.36	0.00	0.17	0.17	-104.43	0
35	0	1.62	3.08	0.00	0.17	0.17	-108.56	0
36	0	-0.08	6.14	0.00	0.17	0.17	-90.00	0
37	0	1.96	4.10	0.00	0.17	0.17	-108.54	0
38	0	1.28	5.46	0.00	0.17	0.17	-99.06	0
39	0	0.94	0.70	0.00	0.17	0.17	-112.09	0
40	0	-1.10	5.80	0.00	0.17	0.17	-82.87	0
41	0	-0.42	1.04	0.00	0.17	0.17	-85.24	0
42	0	-1.78	2.40	0.00	0.17	0.17	-65.77	0
43	0	0.94	1.04	0.00	0.17	0.17	-108.69	0
44	0	0.26	6.82	0.00	0.17	0.17	-90.07	0
45	0	-0.42	0.36	0.00	0.17	0.17	-82.87	0
46	0	2.30	3.76	0.00	0.17	0.17	-113.30	0
47	0	-2.12	4.78	0.00	0.17	0.17	-72.07	0
48	0	-0.42	3.08	0.00	0.17	0.17	-87.61	0
49	0	-1.10	1.38	0.00	0.17	0.17	-70.35	0
50	0	1.28	4.78	0.00	0.17	0.17	-100.10	0
1	1	0.60	6.10	0.00	0.17	0.17	-92.81	255
2	1	-2.11	6.10	0.00	0.17	0.17	-75.32	255
3	1	-1.44	1.72	0.00	0.17	0.17	-66.37	26
4	1	2.27	0.70	0.00	0.17	0.17	-140.33	194
5	1	1.27	1.71	0.00	0.17	0.17	-110.74	79
6	1	0.26	3.04	0.00	0.17	0.17	-90.14	255
7	1	2.27	1.35	0.00	0.17	0.17	-130.74	254
8	1	0.26	0.70	0.00	0.17	0.17	-90.34	26
9	1	-0.42	4.41	0.00	0.17	0.17	-88.21	194
10	1	2.29	6.10	0.00	0.17	0.17	-106.02	255
11	1	-0.76	6.81	0.00	0.17	0.17	-86.27	64
12	1	0.94	2.73	0.00	0.17	0.17	-100.45	64
13	1	1.95	6.45	0.00	0.17	0.17	-102.88	168
14	1	-0.08	5.79	0.00	0.17	0.17	-90.00	64
15	1	-1.10	4.44	0.00	0.17	0.17	-81.12	0
16	1	-1.44	5.44	0.00	0.17	0.17	-79.56	139
17	1	-2.12	3.75	0.00	0.17	0.17	-68.55	79
18	1	-1.43	0.37	0.00	0.17	0.17	-48.81	64
19	1	0.94	2.06	0.00	0.17	0.17	-102.71	26
20	1	1.61	1.36	0.00	0.17	0.17	-119.93	118
21	1	-2.11	2.02	0.00	0.17	0.17	-58.57	255
22	1	1.28	6.13	0.00	0.17	0.17	-98.21	64
23	1	-0.42	1.71	0.00	0.17	0.17	-86.42	64
24	1	-0.76	6.14	0.00	0.17	0.17	-85.91	26
25	1	-0.76	4.78	0.00	0.17	0.17	-84.96	26
26	1	-0.76	0.36	0.00	0.17	0.17	-69.44	0
27	1	1.96	6.82	0.00	0.17	0.17	-102.33	0
28	1	-1.09	4.06	0.00	0.17	0.17	-80.54	255
29	1	0.94	3.74	0.00	0.17	0.17	-98.25	129
30	1	0.26	4.08	0.00	0.17	0.17	-90.11	129
31	1	-1.78	3.07	0.00	0.17	0.17	-69.44	64
32	1	0.26	5.80	0.00	0.17	0.17	-90.08	0
33	1	-0.08	5.11	0.00	0.17	0.17	-90.00	79
34	1	0.60	0.36	0.00	0.17	0.17	-104.43	26
35	1	1.61	3.05	0.00	0.17	0.17	-108.56	168
36	1	-0.08	6.14	0.00	0.17	0.17	-90.00	0
37	1	1.95	4.08	0.00	0.17	0.17	-108.54	139
38	1	1.28	5.45	0.00	0.17	0.17	-99.06	64
39	1	0.95	0.66	0.00	0.17	0.17	-112.09	255
40	1	-1.10	5.78	0.00	0.17	0.17	-82.87	139
41	1	-0.42	1.03	0.00	0.17	0.17	-85.24	64
42	1	-1.77	2.39	0.00	0.17	0.17	-65.77	79
43	1	0.94	1.04	0.00	0.17	0.17	-108.69	0
44	1	0.24	6.81	0.00	0.17	0.17	-90.07	168
45	1	-0.40	0.35	0.00	0.17	0.17	-82.87	129
46	1	2.29	3.72	0.00	0.17	0.17	-113.30	254
47	1	-2.10	4.74	0.00	0.17	0.17	-72.07	255
48	1	-0.42	3.05	0.00	0.17	0.17	-87.61	194
49	1	-1.09	1.36	0.00	0.17	0.17	-70.35	139
50	1	1.28	4.76	0.00	0.17	0.17	-100.10	139
1	2	0.60	6.09	0.00	0.17	0.17	-93.37	26
2	2	-2.10	6.04	0.00	0.17	0.17	-82.84	195
3	2	-1.44	1.68	0.00	0.17	0.17	-97.28	27
