#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_5_6_lm_50/geo_5_6.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	2.30	3.42	0.00	0.17	0.17	-114.88	0
2	0	1.62	1.04	0.00	0.17	0.17	-123.88	0
3	0	-2.12	6.82	0.00	0.17	0.17	-76.55	0
4	0	0.94	2.06	0.00	0.17	0.17	-102.71	0
5	0	-0.08	6.82	0.00	0.17	0.17	-90.00	0
6	0	-0.42	5.46	0.00	0.17	0.17	-88.49	0
7	0	1.28	1.72	0.00	0.17	0.17	-110.74	0
8	0	0.60	1.72	0.00	0.17	0.17	-97.33	0
9	0	-0.76	4.10	0.00	0.17	0.17	-84.29	0
10	0	-2.12	5.80	0.00	0.17	0.17	-74.62	0
11	0	1.96	5.80	0.00	0.17	0.17	-104.12	0
12	0	-0.76	4.78	0.00	0.17	0.17	-84.96	0
13	0	1.28	3.76	0.00	0.17	0.17	-102.21	0
14	0	-1.78	5.12	0.00	0.17	0.17	-75.96	0
15	0	1.96	2.74	0.00	0.17	0.17	-114.57	0
16	0	0.94	5.80	0.00	0.17	0.17	-95.79	0
17	0	2.30	2.06	0.00	0.17	0.17	-123.82	0
18	0	0.94	4.44	0.00	0.17	0.17	-97.23	0
19	0	1.28	5.80	0.00	0.17	0.17	-98.61	0
20	0	2.30	1.04	0.00	0.17	0.17	-135.14	0
21	0	-1.44	1.72	0.00	0.17	0.17	-66.37	0
22	0	-1.78	3.08	0.00	0.17	0.17	-69.44	0
23	0	-2.46	4.78	0.00	0.17	0.17	-69.08	0
24	0	-1.78	1.72	0.00	0.17	0.17	-60.64	0
25	0	1.28	0.36	0.00	0.17	0.17	-127.14	0
26	0	-1.10	1.38	0.00	0.17	0.17	-70.35	0
27	0	2.30	1.72	0.00	0.17	0.17	-127.00	0
28	0	-1.10	0.36	0.00	0.17	0.17	-57.99	0
29	0	-1.78	0.36	0.00	0.17	0.17	-41.63	0
30	0	-1.10	2.40	0.00	0.17	0.17	-75.96	0
31	0	1.62	3.76	0.00	0.17	0.17	-106.06	0
32	0	2.30	4.78	0.00	0.17	0.17	-109.53	0
33	0	1.28	3.08	0.00	0.17	0.17	-104.17	0
34	0	1.96	4.44	0.00	0.17	0.17	-107.45	0
35	0	-2.46	4.44	0.00	0.17	0.17	-67.89	0
