

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.60	6.14	0.00	0.17	0.17	-92.81	0
2	0	1.28	4.44	0.00	0.17	0.17	-100.72	0
3	0	-1.44	5.12	0.00	0.17	0.17	-79.00	0
4	0	-1.44	1.38	0.00	0.17	0.17	-63.43	0
5	0	-0.76	5.12	0.00	0.17	0.17	-85.24	0
6	0	-1.10	5.12	0.00	0.17	0.17	-82.09	0
7	0	1.28	0.36	0.00	0.17	0.17	-127.14	0
8	0	-2.12	5.80	0.00	0.17	0.17	-74.62	0
9	0	0.60	3.08	0.00	0.17	0.17	-94.90	0
10	0	-1.44	4.44	0.00	0.17	0.17	-77.66	0
11	0	-2.46	5.46	0.00	0.17	0.17	-71.11	0
12	0	-1.10	2.74	0.00	0.17	0.17	-77.20	0
13	0	-2.46	2.06	0.00	0.17	0.17	-54.16	0
14	0	-0.08	2.40	0.00	0.17	0.17	-90.00	0
15	0	-1.78	6.82	0.00	0.17	0.17	-78.93	0
16	0	-0.08	0.02	0.00	0.17	0.17	-90.00	0
17	0	-0.08	4.10	0.00	0.17	0.17	-90.00	0
18	0	-1.44	0.36	0.00	0.17	0.17	-48.81	0
19	0	0.26	6.82	0.00	0.17	0.17	-90.07	0
20	0	-1.78	6.48	0.00	0.17	0.17	-78.44	0
21	0	-1.10	5.80	0.00	0.17	0.17	-82.87	0
22	0	-1.44	2.74	0.00	0.17	0.17	-72.35	0
23	0	1.96	6.48	0.00	0.17	0.17	-102.88	0
24	0	1.96	2.40	0.00	0.17	0.17	-116.70	0
25	0	-1.10	2.06	0.00	0.17	0.17	-74.48	0
26	0	-0.42	2.06	0.00	0.17	0.17	-86.82	0
27	0	-0.42	3.42	0.00	0.17	0.17	-87.80	0
28	0	0.26	1.72	0.00	0.17	0.17	-90.21	0
29	0	1.96	4.78	0.00	0.17	0.17	-106.48	0
30	0	-0.76	6.82	0.00	0.17	0.17	-86.27	0
31	0	0.26	2.40	0.00	0.17	0.17	-90.17	0
32	0	2.30	4.78	0.00	0.17	0.17	-109.53	0
33	0	-2.46	6.14	0.00	0.17	0.17	-72.80	0
34	0	1.62	1.38	0.00	0.17	0.17	-119.93	0
35	0	-1.44	5.80	0.00	0.17	0.17	-80.07	0
36	0	1.28	2.74	0.00	0.17	0.17	-105.40	0
37	0	-1.10	6.48	0.00	0.17	0.17	-83.52	0
38	0	1.96	6.82	0.00	0.17	0.17	-102.33	0
39	0	-2.46	1.72	0.00	0.17	0.17	-50.91	0
