

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.08	4.44	0.00	0.17	0.17	-90.00	0
2	0	0.08	15.32	0.00	0.17	0.17	-90.00	0
3	0	0.42	2.74	0.00	0.17	0.17	-92.60	0
4	0	0.08	7.16	0.00	0.17	0.17	-90.00	0
5	0	0.08	19.74	0.00	0.17	0.17	-90.00	0
6	0	0.42	20.08	0.00	0.17	0.17	-90.46	0
7	0	0.08	13.28	0.00	0.17	0.17	-90.00	0
8	0	0.08	0.70	0.00	0.17	0.17	-90.00	0
9	0	-0.26	6.48	0.00	0.17	0.17	-89.92	0
10	0	0.42	0.36	0.00	0.17	0.17	-97.13	0
11	0	0.08	5.46	0.00	0.17	0.17	-90.00	0
12	0	0.42	15.66	0.00	0.17	0.17	-90.58	0
13	0	0.42	17.70	0.00	0.17	0.17	-90.52	0
14	0	-0.26	13.96	0.00	0.17	0.17	-89.96	0
15	0	0.08	13.96	0.00	0.17	0.17	-90.00	0
16	0	-0.26	20.76	0.00	0.17	0.17	-89.97	0
17	0	0.42	16.00	0.00	0.17	0.17	-90.57	0
18	0	0.08	9.20	0.00	0.17	0.17	-90.00	0
19	0	-0.26	19.40	0.00	0.17	0.17	-89.97	0
20	0	0.42	3.76	0.00	0.17	0.17	-92.05	0
21	0	-0.26	5.46	0.00	0.17	0.17	-89.91	0
22	0	0.42	15.32	0.00	0.17	0.17	-90.60	0
23	0	0.42	18.04	0.00	0.17	0.17	-90.51	0
24	0	0.08	1.72	0.00	0.17	0.17	-90.00	0
25	0	0.08	0.36	0.00	0.17	0.17	-90.00	0
26	0	0.08	0.02	0.00	0.17	0.17	-90.00	0
27	0	0.42	2.40	0.00	0.17	0.17	-92.86	0
28	0	0.08	2.74	0.00	0.17	0.17	-90.00	0
29	0	-0.26	19.74	0.00	0.17	0.17	-89.97	0
30	0	0.42	12.26	0.00	0.17	0.17	-90.73	0
31	0	0.42	7.16	0.00	0.17	0.17	-91.19	0
32	0	-0.26	9.20	0.00	0.17	0.17	-89.94	0
33	0	-0.26	12.94	0.00	0.17	0.17	-89.96	0
34	0	-0.26	4.44	0.00	0.17	0.17	-89.89	0
35	0	0.08	2.40	0.00	0.17	0.17	-90.00	0
36	0	0.42	4.10	0.00	0.17	0.17	-91.91	0
37	0	0.42	4.78	0.00	0.17	0.17	-91.68	0
38	0	-0.26	13.62	0.00	0.17	0.17	-89.96	0
39	0	-0.26	5.80	0.00	0.17	0.17	-89.92	0
40	0	-0.26	16.34	0.00	0.17	0.17	-89.97	0
41	0	0.42	11.24	0.00	0.17	0.17	-90.80	0
42	0	0.42	6.14	0.00	0.17	0.17	-91.36	0
43	0	-0.26	16.00	0.00	0.17	0.17	-89.97	0
44	0	-0.26	12.26	0.00	0.17	0.17	-89.96	0
45	0	0.08	18.72	0.00	0.17	0.17	-90.00	0
46	0	-0.26	7.84	0.00	0.17	0.17	-89.94	0
47	0	-0.26	10.90	0.00	0.17	0.17	-89.95	0
48	0	-0.26	14.98	0.00	0.17	0.17	-89.96	0
49	0	0.42	8.52	0.00	0.17	0.17	-91.02	0
50	0	0.08	11.24	0.00	0.17	0.17	-90.00	0
1	1	0.08	4.44	0.00	0.17	0.17	-90.00	26
2	1	0.08	15.32	0.00	0.17	0.17	-90.00	26
3	1	0.42	2.74	0.00	0.17	0.17	-92.60	0
4	1	0.04	7.18	0.00	0.17	0.17	-90.00	255
5	1	0.08	19.72	0.00	0.17	0.17	-90.00	129
6	1	0.42	20.04	0.00	0.17	0.17	-90.46	255
7	1	0.09	13.26	0.00	0.17	0.17	-90.00	139
8	1	0.08	0.70	0.00	0.17	0.17	-90.00	0
9	1	-0.26	6.47	0.00	0.17	0.17	-89.92	64
10	1	0.42	0.36	0.00	0.17	0.17	-97.13	0
11	1	0.08	5.45	0.00	0.17	0.17	-90.00	79
12	1	0.42	15.66	0.00	0.17	0.17	-90.58	0
13	1	0.42	17.70	0.00	0.17	0.17	-90.52	0
14	1	-0.26	13.96	0.00	0.17	0.17	-89.96	0
15	1	0.08	13.95	0.00	0.17	0.17	-90.00	64
16	1	-0.25	20.74	0.00	0.17	0.17	-89.97	118
17	1	0.42	16.00	0.00	0.17	0.17	-90.57	0
18	1	0.09	9.19	0.00	0.17	0.17	-90.00	79
19	1	-0.25	19.39	0.00	0.17	0.17	-89.97	79
20	1	0.42	3.74	0.00	0.17	0.17	-92.05	129
21	1	-0.26	5.46	0.00	0.17	0.17	-89.91	0
22	1	0.42	15.32	0.00	0.17	0.17	-90.60	0
23	1	0.38	18.05	0.00	0.17	0.17	-90.51	254
24	1	0.08	1.70	0.00	0.17	0.17	-90.00	129
25	1	0.08	0.36	0.00	0.17	0.17	-90.00	0
