

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.42	0.70	0.00	0.17	0.17	-95.71	0
2	0	-0.26	20.42	0.00	0.17	0.17	-89.97	0
3	0	0.08	15.32	0.00	0.17	0.17	-90.00	0
4	0	0.42	1.72	0.00	0.17	0.17	-93.58	0
5	0	0.42	6.14	0.00	0.17	0.17	-91.36	0
6	0	-0.26	16.68	0.00	0.17	0.17	-89.97	0
7	0	0.42	17.36	0.00	0.17	0.17	-90.53	0
8	0	-0.26	10.90	0.00	0.17	0.17	-89.95	0
9	0	0.42	18.38	0.00	0.17	0.17	-90.50	0
10	0	0.08	13.28	0.00	0.17	0.17	-90.00	0
11	0	0.08	20.08	0.00	0.17	0.17	-90.00	0
12	0	0.42	19.40	0.00	0.17	0.17	-90.48	0
13	0	0.42	9.88	0.00	0.17	0.17	-90.90	0
14	0	-0.26	8.52	0.00	0.17	0.17	-89.94	0
15	0	0.08	5.46	0.00	0.17	0.17	-90.00	0
16	0	0.08	16.68	0.00	0.17	0.17	-90.00	0
17	0	0.08	4.10	0.00	0.17	0.17	-90.00	0
18	0	0.08	6.48	0.00	0.17	0.17	-90.00	0
19	0	0.42	7.16	0.00	0.17	0.17	-91.19	0
20	0	0.42	3.76	0.00	0.17	0.17	-92.05	0
21	0	0.08	18.04	0.00	0.17	0.17	-90.00	0
22	0	0.42	8.86	0.00	0.17	0.17	-90.99	0
23	0	0.42	14.64	0.00	0.17	0.17	-90.62	0
24	0	0.08	8.18	0.00	0.17	0.17	-90.00	0
25	0	-0.26	11.92	0.00	0.17	0.17	-89.96	0
26	0	0.08	13.96	0.00	0.17	0.17	-90.00	0
27	0	-0.26	12.26	0.00	0.17	0.17	-89.96	0
28	0	0.08	14.98	0.00	0.17	0.17	-90.00	0
29	0	0.08	2.06	0.00	0.17	0.17	-90.00	0
30	0	0.42	13.28	0.00	0.17	0.17	-90.68	0
31	0	-0.26	6.48	0.00	0.17	0.17	-89.92	0
32	0	0.08	20.76	0.00	0.17	0.17	-90.00	0
33	0	0.42	11.24	0.00	0.17	0.17	-90.80	0
34	0	0.42	4.78	0.00	0.17	0.17	-91.68	0
35	0	-0.26	18.72	0.00	0.17	0.17	-89.97	0
36	0	-0.26	6.82	0.00	0.17	0.17	-89.93	0
37	0	0.42	10.56	0.00	0.17	0.17	-90.84	0
38	0	-0.26	19.40	0.00	0.17	0.17	-89.97	0
39	0	0.42	12.94	0.00	0.17	0.17	-90.70	0
40	0	0.42	16.68	0.00	0.17	0.17	-90.55	0
41	0	-0.26	19.74	0.00	0.17	0.17	-89.97	0
42	0	0.42	8.18	0.00	0.17	0.17	-91.06	0
43	0	0.08	3.08	0.00	0.17	0.17	-90.00	0
44	0	0.42	18.72	0.00	0.17	0.17	-90.49	0
45	0	-0.26	7.84	0.00	0.17	0.17	-89.94	0
46	0	0.08	8.86	0.00	0.17	0.17	-90.00	0
47	0	-0.26	8.18	0.00	0.17	0.17	-89.94	0
48	0	0.42	12.60	0.00	0.17	0.17	-90.72	0
49	0	0.08	15.66	0.00	0.17	0.17	-90.00	0
50	0	0.42	1.38	0.00	0.17	0.17	-94.09	0
1	1	0.44	0.66	0.00	0.17	0.17	-95.71	255
2	1	-0.26	20.41	0.00	0.17	0.17	-89.97	64
3	1	0.08	15.32	0.00	0.17	0.17	-90.00	0
4	1	0.42	1.72	0.00	0.17	0.17	-93.58	0
5	1	0.42	6.11	0.00	0.17	0.17	-91.36	194
6	1	-0.26	16.68	0.00	0.17	0.17	-89.97	0
7	1	0.38	17.36	0.00	0.17	0.17	-90.53	255
8	1	-0.25	10.87	0.00	0.17	0.17	-89.95	168
9	1	0.42	18.38	0.00	0.17	0.17	-90.50	26
10	1	0.08	13.28	0.00	0.17	0.17	-90.00	0
11	1	0.09	20.07	0.00	0.17	0.17	-90.00	79
12	1	0.41	19.40	0.00	0.17	0.17	-90.48	64
13	1	0.40	9.90	0.00	0.17	0.17	-90.90	168
14	1	-0.26	8.52	0.00	0.17	0.17	-89.94	0
15	1	0.08	5.45	0.00	0.17	0.17	-90.00	79
16	1	0.08	16.68	0.00	0.17	0.17	-90.00	0
17	1	0.08	4.08	0.00	0.17	0.17	-90.00	129
18	1	0.08	6.48	0.00	0.17	0.17	-90.00	0
19	1	0.41	7.15	0.00	0.17	0.17	-91.19	79
20	1	0.42	3.75	0.00	0.17	0.17	-92.05	79
21	1	0.09	18.03	0.00	0.17	0.17	-90.00	79
22	1	0.42	8.86	0.00	0.17	0.17	-90.99	0
23	1	0.38	14.62	0.00	0.17	0.17	-90.62	255
24	1	0.08	8.18	0.00	0.17	0.17	-90.00	0
25	1	-0.25	11.90	0.00	0.17	0.17	-89.96	118
26	1	0.08	13.95	0.00	0.17	0.17	-90.00	64
27	1	-0.26	12.26	0.00	0.17	0.17	-89.96	0
28	1	0.08	14.96	0.00	0.17	0.17	-90.00	129
29	1	0.08	2.06	0.00	0.17	0.17	-90.00	26
30	1	0.42	13.28	0.00	0.17	0.17	-90.68	0
31	1	-0.26	6.44	0.00	0.17	0.17	-89.92	255
32	1	0.04	20.78	0.00	0.17	0.17	-90.00	255
33	1	0.41	11.23	0.00	0.17	0.17	-90.80	79
34	1	0.42	4.76	0.00	0.17	0.17	-91.68	129
35	1	-0.25	18.71	0.00	0.17	0.17	-89.97	79
36	1	-0.26	6.82	0.00	0.17	0.17	-89.93	0
37	1	0.39	10.53	0.00	0.17	0.17	-90.84	255
38	1	-0.25	19.38	0.00	0.17	0.17	-89.97	118
39	1	0.42	12.94	0.00	0.17	0.17	-90.70	0
40	1	0.42	16.68	0.00	0.17	0.17	-90.55	0
41	1	-0.26	19.74	0.00	0.17	0.17	-89.97	0
42	1	0.42	8.18	0.00	0.17	0.17	-91.06	0
43	1	0.08	3.06	0.00	0.17	0.17	-90.00	129
44	1	0.42	18.72	0.00	0.17	0.17	-90.49	0
45	1	-0.25	7.82	0.00	0.17	0.17	-89.94	118
46	1	0.08	8.86	0.00	0.17	0.17	-90.00	0
47	1	-0.26	8.18	0.00	0.17	0.17	-89.94	0
48	1	0.41	12.59	0.00	0.17	0.17	-90.72	79
49	1	0.08	15.66	0.00	0.17	0.17	-90.00	0
50	1	0.44	1.35	0.00	0.17	0.17	-94.09	255
1	2	0.37	0.69	0.00	0.17	0.17	-169.86	255
2	2	-0.26	20.40	0.00	0.17	0.17	-103.74	28
3	2	0.08	15.32	0.00	0.17	0.17	-90.00	9
4	2	0.42	1.72	0.00	0.17	0.17	-93.58	8
5	2	0.42	6.08	0.00	0.17	0.17	-90.36	76
6	2	-0.26	16.68	0.00	0.17	0.17	-89.97	0
7	2	0.35	17.34	0.00	0.17	0.17	-134.35	110
8	2	-0.24	10.79	0.00	0.17	0.17	-98.40	254
9	2	0.42	18.38	0.00	0.17	0.17	-90.50	0
10	2	0.07	13.24	0.00	0.17	0.17	-100.51	135
11	2	0.08	20.05	0.00	0.17	0.17	-90.56	24
12	2	0.39	19.38	0.00	0.17	0.17	-158.08	116
13	2	0.32	9.87	0.00	0.17	0.17	-147.24	255
14	2	-0.26	8.52	0.00	0.17	0.17	-89.94	0
15	2	0.08	5.42	0.00	0.17	0.17	-82.69	82
16	2	0.08	16.68	0.00	0.17	0.17	-90.00	0
17	2	0.08	4.05	0.00	0.17	0.17	-85.76	132
18	2	0.08	6.45	0.00	0.17	0.17	-92.41	30
19	2	0.40	7.13	0.00	0.17	0.17	-144.30	75
20	2	0.43	3.66	0.00	0.17	0.17	-86.02	254
21	2	0.08	17.99	0.00	0.17	0.17	-102.17	69
22	2	0.42	8.86	0.00	0.17	0.17	-90.99	0
23	2	0.32	14.57	0.00	0.17	0.17	-144.10	255
24	2	0.08	8.18	0.00	0.17	0.17	-90.00	0
25	2	-0.25	11.85	0.00	0.17	0.17	-111.64	112
26	2	0.05	13.91	0.00	0.17	0.17	-136.71	61
27	2	-0.26	12.26	0.00	0.17	0.17	-89.96	10
28	2	0.03	14.90	0.00	0.17	0.17	-135.84	255
29	2	0.08	2.05	0.00	0.17	0.17	-72.81	25
30	2	0.42	13.28	0.00	0.17	0.17	-90.68	0
31	2	-0.26	6.38	0.00	0.17	0.17	-92.45	130
32	2	0.05	20.76	0.00	0.17	0.17	-80.90	71
33	2	0.37	11.23	0.00	0.17	0.17	-99.38	255
34	2	0.42	4.73	0.00	0.17	0.17	-88.84	77
35	2	-0.24	18.69	0.00	0.17	0.17	-84.48	82
36	2	-0.26	6.82	0.00	0.17	0.17	-89.93	15
37	2	0.35	10.50	0.00	0.17	0.17	177.24	255
38	2	-0.23	19.37	0.00	0.17	0.17	-63.37	112
39	2	0.42	12.94	0.00	0.17	0.17	-90.70	0
40	2	0.42	16.68	0.00	0.17	0.17	-90.55	0
41	2	-0.26	19.74	0.00	0.17	0.17	-89.97	4
42	2	0.42	8.18	0.00	0.17	0.17	-91.06	0
43	2	0.08	3.02	0.00	0.17	0.17	-92.39	123
44	2	0.42	18.72	0.00	0.17	0.17	-90.49	0
45	2	-0.24	7.79	0.00	0.17	0.17	-58.43	123
46	2	0.08	8.85	0.00	0.17	0.17	-115.38	26
47	2	-0.26	8.18	0.00	0.17	0.17	-89.94	0
48	2	0.39	12.59	0.00	0.17	0.17	-178.48	75
49	2	0.08	15.66	0.00	0.17	0.17	-90.00	0
50	2	0.44	1.33	0.00	0.17	0.17	-101.13	64
1	3	0.38	0.64	0.00	0.17	0.17	-138.32	255
2	3	-0.26	20.39	0.00	0.17	0.17	-29.35	60
3	3	0.11	15.29	0.00	0.17	0.17	-95.91	255
4	3	0.42	1.71	0.00	0.17	0.17	-93.58	11
5	3	0.42	6.06	0.00	0.17	0.17	-96.97	76
6	3	-0.26	16.68	0.00	0.17	0.17	-89.97	0
7	3	0.34	17.32	0.00	0.17	0.17	-119.83	105
