

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-0.26	7.84	0.00	0.17	0.17	-89.94	0
2	0	-0.26	17.70	0.00	0.17	0.17	-89.97	0
3	0	0.42	0.36	0.00	0.17	0.17	-97.13	0
4	0	0.08	6.48	0.00	0.17	0.17	-90.00	0
5	0	-0.26	10.22	0.00	0.17	0.17	-89.95	0
6	0	0.42	19.06	0.00	0.17	0.17	-90.49	0
7	0	0.42	5.80	0.00	0.17	0.17	-91.43	0
8	0	-0.26	1.72	0.00	0.17	0.17	-89.79	0
9	0	-0.26	3.76	0.00	0.17	0.17	-89.88	0
10	0	0.42	4.44	0.00	0.17	0.17	-91.79	0
11	0	-0.26	11.58	0.00	0.17	0.17	-89.95	0
12	0	0.08	19.06	0.00	0.17	0.17	-90.00	0
13	0	-0.26	16.68	0.00	0.17	0.17	-89.97	0
14	0	0.08	1.72	0.00	0.17	0.17	-90.00	0
15	0	-0.26	10.90	0.00	0.17	0.17	-89.95	0
16	0	0.08	11.58	0.00	0.17	0.17	-90.00	0
17	0	0.08	6.14	0.00	0.17	0.17	-90.00	0
18	0	0.42	10.22	0.00	0.17	0.17	-90.87	0
19	0	0.42	7.50	0.00	0.17	0.17	-91.15	0
20	0	-0.26	1.04	0.00	0.17	0.17	-89.72	0
21	0	0.42	7.84	0.00	0.17	0.17	-91.10	0
22	0	-0.26	17.36	0.00	0.17	0.17	-89.97	0
23	0	0.42	13.96	0.00	0.17	0.17	-90.65	0
24	0	0.42	18.72	0.00	0.17	0.17	-90.49	0
25	0	0.08	2.06	0.00	0.17	0.17	-90.00	0
26	0	0.42	17.70	0.00	0.17	0.17	-90.52	0
27	0	-0.26	12.94	0.00	0.17	0.17	-89.96	0
28	0	0.42	8.18	0.00	0.17	0.17	-91.06	0
29	0	0.42	11.58	0.00	0.17	0.17	-90.77	0
30	0	-0.26	18.38	0.00	0.17	0.17	-89.97	0
31	0	0.42	1.72	0.00	0.17	0.17	-93.58	0
32	0	0.42	18.04	0.00	0.17	0.17	-90.51	0
33	0	-0.26	20.08	0.00	0.17	0.17	-89.97	0
34	0	0.08	17.36	0.00	0.17	0.17	-90.00	0
35	0	0.08	0.36	0.00	0.17	0.17	-90.00	0
36	0	0.42	5.46	0.00	0.17	0.17	-91.51	0
37	0	0.08	14.64	0.00	0.17	0.17	-90.00	0
38	0	-0.26	0.70	0.00	0.17	0.17	-89.66	0
39	0	0.42	17.36	0.00	0.17	0.17	-90.53	0
40	0	0.42	19.40	0.00	0.17	0.17	-90.48	0
41	0	-0.26	6.14	0.00	0.17	0.17	-89.92	0
42	0	0.08	18.04	0.00	0.17	0.17	-90.00	0
43	0	0.08	7.16	0.00	0.17	0.17	-90.00	0
44	0	-0.26	5.80	0.00	0.17	0.17	-89.92	0
45	0	0.42	5.12	0.00	0.17	0.17	-91.59	0
46	0	0.08	10.56	0.00	0.17	0.17	-90.00	0
47	0	0.42	9.20	0.00	0.17	0.17	-90.95	0
48	0	0.08	15.66	0.00	0.17	0.17	-90.00	0
49	0	0.08	11.24	0.00	0.17	0.17	-90.00	0
50	0	-0.26	11.92	0.00	0.17	0.17	-89.96	0
1	1	-0.25	7.83	0.00	0.17	0.17	-89.94	79
2	1	-0.26	17.70	0.00	0.17	0.17	-89.97	0
3	1	0.42	0.36	0.00	0.17	0.17	-97.13	0
4	1	0.08	6.48	0.00	0.17	0.17	-90.00	0
5	1	-0.25	10.19	0.00	0.17	0.17	-89.95	168
6	1	0.42	19.06	0.00	0.17	0.17	-90.49	0
7	1	0.42	5.80	0.00	0.17	0.17	-91.43	0
8	1	-0.26	1.72	0.00	0.17	0.17	-89.79	0
9	1	-0.26	3.72	0.00	0.17	0.17	-89.88	255
10	1	0.42	4.40	0.00	0.17	0.17	-91.79	255
11	1	-0.26	11.58	0.00	0.17	0.17	-89.95	0
12	1	0.08	19.06	0.00	0.17	0.17	-90.00	0
13	1	-0.25	16.66	0.00	0.17	0.17	-89.97	139
14	1	0.08	1.72	0.00	0.17	0.17	-90.00	0
15	1	-0.26	10.90	0.00	0.17	0.17	-89.95	26
16	1	0.08	11.58	0.00	0.17	0.17	-90.00	0
17	1	0.08	6.14	0.00	0.17	0.17	-90.00	0
18	1	0.41	10.22	0.00	0.17	0.17	-90.87	64
19	1	0.42	7.50	0.00	0.17	0.17	-91.15	26
20	1	-0.26	1.04	0.00	0.17	0.17	-89.72	0
21	1	0.42	7.84	0.00	0.17	0.17	-91.10	0
22	1	-0.26	17.36	0.00	0.17	0.17	-89.97	0
23	1	0.39	13.93	0.00	0.17	0.17	-90.65	254
24	1	0.41	18.71	0.00	0.17	0.17	-90.49	79
25	1	0.08	2.06	0.00	0.17	0.17	-90.00	0
26	1	0.42	17.70	0.00	0.17	0.17	-90.52	0
27	1	-0.23	12.92	0.00	0.17	0.17	-89.96	255
28	1	0.42	8.18	0.00	0.17	0.17	-91.06	0
29	1	0.42	11.58	0.00	0.17	0.17	-90.77	0
30	1	-0.25	18.38	0.00	0.17	0.17	-89.97	79
31	1	0.42	1.72	0.00	0.17	0.17	-93.58	0
32	1	0.42	18.04	0.00	0.17	0.17	-90.51	0
33	1	-0.25	20.06	0.00	0.17	0.17	-89.97	118
34	1	0.08	17.36	0.00	0.17	0.17	-90.00	0
35	1	0.08	0.36	0.00	0.17	0.17	-90.00	26
