#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_1_2_lm_50/geo_1_2.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.42	1.04	0.00	0.17	0.17	-94.76	0
2	0	-0.26	3.42	0.00	0.17	0.17	-89.87	0
3	0	0.08	20.42	0.00	0.17	0.17	-90.00	0
4	0	0.08	20.76	0.00	0.17	0.17	-90.00	0
5	0	0.08	10.22	0.00	0.17	0.17	-90.00	0
6	0	-0.26	4.78	0.00	0.17	0.17	-89.90	0
7	0	0.08	19.06	0.00	0.17	0.17	-90.00	0
8	0	-0.26	8.18	0.00	0.17	0.17	-89.94	0
9	0	0.08	0.36	0.00	0.17	0.17	-90.00	0
10	0	-0.26	15.32	0.00	0.17	0.17	-89.96	0
11	0	0.08	9.88	0.00	0.17	0.17	-90.00	0
12	0	-0.26	7.50	0.00	0.17	0.17	-89.93	0
13	0	0.08	3.76	0.00	0.17	0.17	-90.00	0
14	0	-0.26	20.76	0.00	0.17	0.17	-89.97	0
15	0	-0.26	5.46	0.00	0.17	0.17	-89.91	0
16	0	0.42	17.70	0.00	0.17	0.17	-90.52	0
17	0	-0.26	18.72	0.00	0.17	0.17	-89.97	0
18	0	0.08	14.64	0.00	0.17	0.17	-90.00	0
19	0	0.42	7.16	0.00	0.17	0.17	-91.19	0
20	0	0.42	9.54	0.00	0.17	0.17	-90.92	0
21	0	0.42	19.74	0.00	0.17	0.17	-90.47	0
22	0	0.08	8.52	0.00	0.17	0.17	-90.00	0
23	0	0.42	10.22	0.00	0.17	0.17	-90.87	0
24	0	0.42	13.28	0.00	0.17	0.17	-90.68	0
25	0	0.42	10.90	0.00	0.17	0.17	-90.82	0
26	0	0.08	2.06	0.00	0.17	0.17	-90.00	0
27	0	0.42	16.00	0.00	0.17	0.17	-90.57	0
28	0	0.42	15.66	0.00	0.17	0.17	-90.58	0
29	0	0.42	2.74	0.00	0.17	0.17	-92.60	0
30	0	0.42	12.26	0.00	0.17	0.17	-90.73	0
31	0	0.42	16.68	0.00	0.17	0.17	-90.55	0
32	0	-0.26	8.52	0.00	0.17	0.17	-89.94	0
33	0	-0.26	6.48	0.00	0.17	0.17	-89.92	0
34	0	0.42	9.20	0.00	0.17	0.17	-90.95	0
35	0	0.42	20.42	0.00	0.17	0.17	-90.45	0
36	0	0.42	6.14	0.00	0.17	0.17	-91.36	0
37	0	0.08	17.36	0.00	0.17	0.17	-90.00	0
38	0	-0.26	7.84	0.00	0.17	0.17	-89.94	0
39	0	-0.26	17.02	0.00	0.17	0.17	-89.97	0
40	0	0.08	7.50	0.00	0.17	0.17	-90.00	0
41	0	-0.26	2.40	0.00	0.17	0.17	-89.83	0
42	0	0.08	9.20	0.00	0.17	0.17	-90.00	0
43	0	0.08	12.94	0.00	0.17	0.17	-90.00	0
44	0	0.08	7.16	0.00	0.17	0.17	-90.00	0
45	0	0.08	16.00	0.00	0.17	0.17	-90.00	0
46	0	-0.26	9.54	0.00	0.17	0.17	-89.95	0
47	0	0.42	8.52	0.00	0.17	0.17	-91.02	0
48	0	0.08	10.90	0.00	0.17	0.17	-90.00	0
49	0	-0.26	2.74	0.00	0.17	0.17	-89.85	0
50	0	0.42	12.94	0.00	0.17	0.17	-90.70	0
1	1	0.41	1.03	0.00	0.17	0.17	-94.76	79
2	1	-0.26	3.41	0.00	0.17	0.17	-89.87	64
3	1	0.06	20.39	0.00	0.17	0.17	-90.00	255
4	1	0.08	20.76	0.00	0.17	0.17	-90.00	0
5	1	0.08	10.22	0.00	0.17	0.17	-90.00	0
6	1	-0.26	4.76	0.00	0.17	0.17	-89.90	139
7	1	0.08	19.06	0.00	0.17	0.17	-90.00	26
8	1	-0.26	8.18	0.00	0.17	0.17	-89.94	0
9	1	0.08	0.32	0.00	0.17	0.17	-90.00	255
10	1	-0.25	15.31	0.00	0.17	0.17	-89.96	79
11	1	0.08	9.88	0.00	0.17	0.17	-90.00	26
12	1	-0.26	7.50	0.00	0.17	0.17	-89.93	0
13	1	0.08	3.74	0.00	0.17	0.17	-90.00	139
14	1	-0.26	20.76	0.00	0.17	0.17	-89.97	0
15	1	-0.26	5.45	0.00	0.17	0.17	-89.91	64
16	1	0.38	17.70	0.00	0.17	0.17	-90.52	254
17	1	-0.22	18.70	0.00	0.17	0.17	-89.97	255
18	1	0.11	14.61	0.00	0.17	0.17	-90.00	254
19	1	0.42	7.16	0.00	0.17	0.17	-91.19	0
20	1	0.42	9.54	0.00	0.17	0.17	-90.92	0
21	1	0.42	19.73	0.00	0.17	0.17	-90.47	79
22	1	0.08	8.52	0.00	0.17	0.17	-90.00	0
23	1	0.42	10.22	0.00	0.17	0.17	-90.87	0
24	1	0.42	13.28	0.00	0.17	0.17	-90.68	0
25	1	0.42	10.90	0.00	0.17	0.17	-90.82	0
26	1	0.08	2.04	0.00	0.17	0.17	-90.00	139
27	1	0.42	16.00	0.00	0.17	0.17	-90.57	0
28	1	0.41	15.66	0.00	0.17	0.17	-90.58	79
29	1	0.42	2.73	0.00	0.17	0.17	-92.60	79
30	1	0.38	12.25	0.00	0.17	0.17	-90.73	255
31	1	0.41	16.68	0.00	0.17	0.17	-90.55	79
32	1	-0.26	8.52	0.00	0.17	0.17	-89.94	0
33	1	-0.26	6.46	0.00	0.17	0.17	-89.92	129
34	1	0.42	9.20	0.00	0.17	0.17	-90.95	0
35	1	0.42	20.42	0.00	0.17	0.17	-90.45	0
36	1	0.42	6.10	0.00	0.17	0.17	-91.36	255
37	1	0.08	17.35	0.00	0.17	0.17	-90.00	79
38	1	-0.26	7.84	0.00	0.17	0.17	-89.94	0
39	1	-0.25	17.00	0.00	0.17	0.17	-89.97	139
40	1	0.08	7.50	0.00	0.17	0.17	-90.00	0
41	1	-0.27	2.36	0.00	0.17	0.17	-89.83	255
42	1	0.08	9.20	0.00	0.17	0.17	-90.00	0
43	1	0.08	12.94	0.00	0.17	0.17	-90.00	0
44	1	0.08	7.16	0.00	0.17	0.17	-90.00	0
45	1	0.07	15.99	0.00	0.17	0.17	-90.00	79
46	1	-0.26	9.54	0.00	0.17	0.17	-89.95	26
47	1	0.42	8.52	0.00	0.17	0.17	-91.02	0
48	1	0.05	10.87	0.00	0.17	0.17	-90.00	255
49	1	-0.26	2.74	0.00	0.17	0.17	-89.85	0
50	1	0.42	12.94	0.00	0.17	0.17	-90.70	0
1	2	0.37	1.00	0.00	0.17	0.17	-93.75	255
2	2	-0.26	3.39	0.00	0.17	0.17	-82.55	60
3	2	0.05	20.35	0.00	0.17	0.17	-56.91	193
4	2	0.08	20.76	0.00	0.17	0.17	-90.00	0
5	2	0.08	10.22	0.00	0.17	0.17	-90.00	0
6	2	-0.26	4.70	0.00	0.17	0.17	-85.35	189
7	2	0.11	19.02	0.00	0.17	0.17	-41.28	25
8	2	-0.26	8.18	0.00	0.17	0.17	-89.94	0
9	2	0.04	0.25	0.00	0.17	0.17	-108.71	254
10	2	-0.25	15.26	0.00	0.17	0.17	-60.40	255
11	2	0.08	9.87	0.00	0.17	0.17	-103.59	24
12	2	-0.26	7.50	0.00	0.17	0.17	-89.93	0
13	2	0.09	3.71	0.00	0.17	0.17	-92.05	139
14	2	-0.26	20.76	0.00	0.17	0.17	-89.97	0
15	2	-0.26	5.43	0.00	0.17	0.17	-98.20	69
16	2	0.37	17.70	0.00	0.17	0.17	-175.62	22
17	2	-0.18	18.65	0.00	0.17	0.17	-64.04	255
18	2	0.11	14.54	0.00	0.17	0.17	-97.01	187
19	2	0.42	7.16	0.00	0.17	0.17	-91.19	7
20	2	0.42	9.54	0.00	0.17	0.17	-90.92	0
21	2	0.40	19.70	0.00	0.17	0.17	-124.55	78
22	2	0.08	8.52	0.00	0.17	0.17	-90.00	0
23	2	0.42	10.22	0.00	0.17	0.17	-90.87	0
24	2	0.42	13.28	0.00	0.17	0.17	-90.68	0
25	2	0.42	10.90	0.00	0.17	0.17	-90.82	4
26	2	0.09	1.99	0.00	0.17	0.17	-81.54	135
27	2	0.42	16.00	0.00	0.17	0.17	-90.57	0
28	2	0.39	15.65	0.00	0.17	0.17	175.19	76
29	2	0.42	2.70	0.00	0.17	0.17	-96.42	82
30	2	0.32	12.20	0.00	0.17	0.17	-122.23	255
31	2	0.39	16.68	0.00	0.17	0.17	160.07	66
32	2	-0.26	8.52	0.00	0.17	0.17	-89.94	0
33	2	-0.26	6.42	0.00	0.17	0.17	-92.46	125
34	2	0.42	9.20	0.00	0.17	0.17	-90.95	0
35	2	0.42	20.42	0.00	0.17	0.17	-90.45	4
36	2	0.42	6.01	0.00	0.17	0.17	-91.27	255
37	2	0.08	17.34	0.00	0.17	0.17	10.40	29
38	2	-0.26	7.84	0.00	0.17	0.17	-89.94	0
39	2	-0.24	16.97	0.00	0.17	0.17	-86.70	69
40	2	0.08	7.50	0.00	0.17	0.17	-90.00	0
41	2	-0.27	2.31	0.00	0.17	0.17	-90.18	24
42	2	0.08	9.19	0.00	0.17	0.17	-90.00	64
43	2	0.07	12.86	0.00	0.17	0.17	-99.37	255
44	2	0.01	7.11	0.00	0.17	0.17	-154.00	255
45	2	0.07	15.96	0.00	0.17	0.17	-101.33	77
46	2	-0.27	9.50	0.00	0.17	0.17	-4.18	255
47	2	0.42	8.52	0.00	0.17	0.17	-91.02	0
48	2	0.03	10.83	0.00	0.17	0.17	-78.14	255
49	2	-0.26	2.74	0.00	0.17	0.17	-89.85	15
50	2	0.42	12.94	0.00	0.17	0.17	-90.70	1
1	3	0.38	0.95	0.00	0.17	0.17	-100.60	255
2	3	-0.26	3.37	0.00	0.17	0.17	-95.25	58
3	3	0.02	20.32	0.00	0.17	0.17	-75.67	255
4	3	0.08	20.75	0.00	0.17	0.17	-90.00	14
5	3	0.08	10.22	0.00	0.17	0.17	-90.00	2
6	3	-0.26	4.65	0.00	0.17	0.17	-90.19	130
7	3	0.11	19.02	0.00	0.17	0.17	-109.67	28
8	3	-0.26	8.18	0.00	0.17	0.17	-89.94	0
9	3	0.03	0.17	0.00	0.17	0.17	-115.36	254
10	3	-0.27	15.23	0.00	0.17	0.17	-130.94	83
11	3	0.08	9.86	0.00	0.17	0.17	-114.33	32
12	3	-0.26	7.50	0.00	0.17	0.17	-89.93	0
13	3	0.09	3.68	0.00	0.17	0.17	-98.10	139
14	3	-0.26	20.76	0.00	0.17	0.17	-89.97	0
15	3	-0.26	5.40	0.00	0.17	0.17	-88.95	76
16	3	0.38	17.66	0.00	0.17	0.17	-172.09	254
17	3	-0.18	18.58	0.00	0.17	0.17	-88.80	255
18	3	0.07	14.47	0.00	0.17	0.17	-151.15	246
19	3	0.42	7.16	0.00	0.17	0.17	-91.19	9
20	3	0.41	9.54	0.00	0.17	0.17	-90.92	23
21	3	0.40	19.66	0.00	0.17	0.17	-155.62	255
22	3	0.08	8.52	0.00	0.17	0.17	-90.00	0
23	3	0.42	10.22	0.00	0.17	0.17	-90.87	0
24	3	0.38	13.29	0.00	0.17	0.17	-90.68	255
25	3	0.42	10.90	0.00	0.17	0.17	-90.82	11
26	3	0.10	1.95	0.00	0.17	0.17	-79.08	130
27	3	0.42	16.00	0.00	0.17	0.17	-90.57	2
28	3	0.37	15.64	0.00	0.17	0.17	-138.83	83
29	3	0.42	2.64	0.00	0.17	0.17	-98.04	255
30	3	0.25	12.15	0.00	0.17	0.17	-159.63	255
31	3	0.34	16.66	0.00	0.17	0.17	-165.89	80
