

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.42	1.72	0.00	0.17	0.17	-93.58	0
2	0	0.08	18.04	0.00	0.17	0.17	-90.00	0
3	0	0.42	1.04	0.00	0.17	0.17	-94.76	0
4	0	0.42	8.86	0.00	0.17	0.17	-90.99	0
5	0	-0.26	4.78	0.00	0.17	0.17	-89.90	0
6	0	0.42	9.54	0.00	0.17	0.17	-90.92	0
7	0	0.08	17.70	0.00	0.17	0.17	-90.00	0
8	0	0.08	9.20	0.00	0.17	0.17	-90.00	0
9	0	0.08	11.92	0.00	0.17	0.17	-90.00	0
10	0	-0.26	13.28	0.00	0.17	0.17	-89.96	0
11	0	0.42	5.12	0.00	0.17	0.17	-91.59	0
12	0	0.08	6.82	0.00	0.17	0.17	-90.00	0
13	0	-0.26	1.38	0.00	0.17	0.17	-89.76	0
14	0	0.08	2.06	0.00	0.17	0.17	-90.00	0
15	0	0.42	14.30	0.00	0.17	0.17	-90.64	0
16	0	-0.26	3.42	0.00	0.17	0.17	-89.87	0
17	0	-0.26	18.38	0.00	0.17	0.17	-89.97	0
18	0	-0.26	2.40	0.00	0.17	0.17	-89.83	0
19	0	0.42	9.20	0.00	0.17	0.17	-90.95	0
20	0	0.42	1.38	0.00	0.17	0.17	-94.09	0
21	0	0.08	14.98	0.00	0.17	0.17	-90.00	0
22	0	0.08	15.66	0.00	0.17	0.17	-90.00	0
23	0	0.08	7.84	0.00	0.17	0.17	-90.00	0
24	0	0.08	4.44	0.00	0.17	0.17	-90.00	0
25	0	0.08	20.76	0.00	0.17	0.17	-90.00	0
26	0	-0.26	18.72	0.00	0.17	0.17	-89.97	0
27	0	0.08	9.54	0.00	0.17	0.17	-90.00	0
28	0	-0.26	12.26	0.00	0.17	0.17	-89.96	0
29	0	0.08	6.48	0.00	0.17	0.17	-90.00	0
30	0	0.08	20.08	0.00	0.17	0.17	-90.00	0
31	0	0.08	8.86	0.00	0.17	0.17	-90.00	0
32	0	0.08	5.80	0.00	0.17	0.17	-90.00	0
33	0	0.08	3.08	0.00	0.17	0.17	-90.00	0
34	0	-0.26	16.34	0.00	0.17	0.17	-89.97	0
35	0	0.42	12.60	0.00	0.17	0.17	-90.72	0
36	0	-0.26	16.68	0.00	0.17	0.17	-89.97	0
37	0	0.42	14.64	0.00	0.17	0.17	-90.62	0
38	0	0.42	7.16	0.00	0.17	0.17	-91.19	0
39	0	-0.26	0.36	0.00	0.17	0.17	-89.58	0
40	0	0.08	14.30	0.00	0.17	0.17	-90.00	0
41	0	-0.26	7.50	0.00	0.17	0.17	-89.93	0
42	0	-0.26	14.64	0.00	0.17	0.17	-89.96	0
43	0	0.08	18.38	0.00	0.17	0.17	-90.00	0
44	0	0.08	10.56	0.00	0.17	0.17	-90.00	0
45	0	0.42	16.34	0.00	0.17	0.17	-90.56	0
46	0	0.42	15.66	0.00	0.17	0.17	-90.58	0
47	0	0.08	13.62	0.00	0.17	0.17	-90.00	0
48	0	0.42	6.48	0.00	0.17	0.17	-91.30	0
49	0	0.08	15.32	0.00	0.17	0.17	-90.00	0
50	0	0.08	1.72	0.00	0.17	0.17	-90.00	0
1	1	0.42	1.72	0.00	0.17	0.17	-93.58	0
2	1	0.08	18.04	0.00	0.17	0.17	-90.00	0
3	1	0.40	1.00	0.00	0.17	0.17	-94.76	255
4	1	0.42	8.86	0.00	0.17	0.17	-90.99	0
5	1	-0.26	4.78	0.00	0.17	0.17	-89.90	26
6	1	0.42	9.54	0.00	0.17	0.17	-90.92	0
7	1	0.08	17.68	0.00	0.17	0.17	-90.00	139
8	1	0.08	9.20	0.00	0.17	0.17	-90.00	0
9	1	0.11	11.89	0.00	0.17	0.17	-90.00	255
10	1	-0.22	13.28	0.00	0.17	0.17	-89.96	254
11	1	0.42	5.11	0.00	0.17	0.17	-91.59	79
12	1	0.08	6.82	0.00	0.17	0.17	-90.00	0
13	1	-0.26	1.36	0.00	0.17	0.17	-89.76	129
14	1	0.08	2.06	0.00	0.17	0.17	-90.00	0
15	1	0.42	14.30	0.00	0.17	0.17	-90.64	0
16	1	-0.26	3.42	0.00	0.17	0.17	-89.87	26
17	1	-0.26	18.38	0.00	0.17	0.17	-89.97	0
18	1	-0.26	2.40	0.00	0.17	0.17	-89.83	26
19	1	0.42	9.20	0.00	0.17	0.17	-90.95	0
20	1	0.42	1.38	0.00	0.17	0.17	-94.09	0
21	1	0.08	14.98	0.00	0.17	0.17	-90.00	26
22	1	0.08	15.66	0.00	0.17	0.17	-90.00	0
23	1	0.09	7.83	0.00	0.17	0.17	-90.00	79
24	1	0.08	4.42	0.00	0.17	0.17	-90.00	139
25	1	0.08	20.75	0.00	0.17	0.17	-90.00	64
26	1	-0.26	18.72	0.00	0.17	0.17	-89.97	0
27	1	0.08	9.54	0.00	0.17	0.17	-90.00	0
28	1	-0.26	12.26	0.00	0.17	0.17	-89.96	26
29	1	0.08	6.47	0.00	0.17	0.17	-90.00	64
30	1	0.07	20.05	0.00	0.17	0.17	-90.00	202
31	1	0.06	8.83	0.00	0.17	0.17	-90.00	255
32	1	0.08	5.78	0.00	0.17	0.17	-90.00	139
33	1	0.08	3.07	0.00	0.17	0.17	-90.00	79
34	1	-0.26	16.33	0.00	0.17	0.17	-89.97	79
35	1	0.42	12.59	0.00	0.17	0.17	-90.72	79
36	1	-0.26	16.68	0.00	0.17	0.17	-89.97	0
37	1	0.42	14.64	0.00	0.17	0.17	-90.62	26
38	1	0.42	7.16	0.00	0.17	0.17	-91.19	26
39	1	-0.22	0.34	0.00	0.17	0.17	-89.58	255
40	1	0.08	14.30	0.00	0.17	0.17	-90.00	0
41	1	-0.25	7.49	0.00	0.17	0.17	-89.93	79
42	1	-0.26	14.64	0.00	0.17	0.17	-89.96	26
43	1	0.08	18.38	0.00	0.17	0.17	-90.00	0
44	1	0.08	10.54	0.00	0.17	0.17	-90.00	129
45	1	0.41	16.33	0.00	0.17	0.17	-90.56	64
46	1	0.42	15.66	0.00	0.17	0.17	-90.58	0
47	1	0.08	13.62	0.00	0.17	0.17	-90.00	26
48	1	0.42	6.48	0.00	0.17	0.17	-91.30	0
49	1	0.08	15.32	0.00	0.17	0.17	-90.00	0
50	1	0.08	1.72	0.00	0.17	0.17	-90.00	0
1	2	0.42	1.72	0.00	0.17	0.17	-93.58	0
2	2	0.08	18.04	0.00	0.17	0.17	-90.00	8
3	2	0.38	0.95	0.00	0.17	0.17	-106.59	96
4	2	0.42	8.86	0.00	0.17	0.17	-90.99	0
5	2	-0.26	4.74	0.00	0.17	0.17	-86.94	194
6	2	0.42	9.54	0.00	0.17	0.17	-90.92	0
7	2	0.10	17.62	0.00	0.17	0.17	-101.26	255
8	2	0.08	9.20	0.00	0.17	0.17	-90.00	0
9	2	0.08	11.83	0.00	0.17	0.17	-101.20	255
10	2	-0.20	13.25	0.00	0.17	0.17	-46.25	109
11	2	0.42	5.05	0.00	0.17	0.17	-87.53	79
12	2	0.08	6.82	0.00	0.17	0.17	-90.00	4
13	2	-0.30	1.33	0.00	0.17	0.17	-171.02	129
14	2	0.08	2.06	0.00	0.17	0.17	-90.00	0
15	2	0.42	14.30	0.00	0.17	0.17	-90.64	0
16	2	-0.26	3.41	0.00	0.17	0.17	-82.35	30
17	2	-0.26	18.38	0.00	0.17	0.17	-89.97	0
18	2	-0.26	2.36	0.00	0.17	0.17	-98.88	75
19	2	0.42	9.20	0.00	0.17	0.17	-90.95	0
20	2	0.42	1.38	0.00	0.17	0.17	-94.09	14
21	2	0.08	14.97	0.00	0.17	0.17	-88.99	24
22	2	0.08	15.66	0.00	0.17	0.17	-90.00	0
23	2	0.08	7.82	0.00	0.17	0.17	-96.14	25
24	2	0.09	4.35	0.00	0.17	0.17	-87.47	255
25	2	0.08	20.73	0.00	0.17	0.17	-90.71	72
26	2	-0.26	18.72	0.00	0.17	0.17	-89.97	0
27	2	0.08	9.54	0.00	0.17	0.17	-90.00	0
28	2	-0.25	12.25	0.00	0.17	0.17	-60.39	36
29	2	0.08	6.46	0.00	0.17	0.17	-90.32	0
30	2	0.07	19.99	0.00	0.17	0.17	-94.82	189
31	2	0.04	8.79	0.00	0.17	0.17	37.45	255
32	2	0.08	5.75	0.00	0.17	0.17	-83.99	83
33	2	0.08	3.03	0.00	0.17	0.17	-82.12	78
34	2	-0.25	16.31	0.00	0.17	0.17	-86.34	75
35	2	0.39	12.57	0.00	0.17	0.17	-151.16	75
36	2	-0.25	16.68	0.00	0.17	0.17	-45.54	76
37	2	0.41	14.64	0.00	0.17	0.17	172.84	0
38	2	0.40	7.16	0.00	0.17	0.17	163.23	24
39	2	-0.17	0.30	0.00	0.17	0.17	-4.67	255
40	2	0.03	14.29	0.00	0.17	0.17	165.51	254
41	2	-0.24	7.47	0.00	0.17	0.17	-59.19	75
42	2	-0.25	14.64	0.00	0.17	0.17	-13.64	24
43	2	0.08	18.38	0.00	0.17	0.17	-90.00	0
44	2	0.09	10.53	0.00	0.17	0.17	50.62	255
45	2	0.39	16.34	0.00	0.17	0.17	149.90	60
46	2	0.42	15.66	0.00	0.17	0.17	-90.58	0
47	2	0.09	13.59	0.00	0.17	0.17	-53.59	20
48	2	0.42	6.48	0.00	0.17	0.17	-91.30	0
49	2	0.08	15.32	0.00	0.17	0.17	-90.00	1
50	2	0.08	1.71	0.00	0.17	0.17	-90.00	36
1	3	0.42	1.72	0.00	0.17	0.17	-93.58	1
2	3	0.08	18.03	0.00	0.17	0.17	-90.00	18
3	3	0.43	0.89	0.00	0.17	0.17	-63.44	255
4	3	0.42	8.86	0.00	0.17	0.17	-90.99	14
5	3	-0.26	4.73	0.00	0.17	0.17	-84.80	42
6	3	0.42	9.54	0.00	0.17	0.17	-90.92	0
7	3	0.08	17.58	0.00	0.17	0.17	-96.95	122
8	3	0.08	9.20	0.00	0.17	0.17	-90.00	21
9	3	0.08	11.77	0.00	0.17	0.17	-96.95	179
10	3	-0.19	13.21	0.00	0.17	0.17	-88.20	123
11	3	0.42	5.00	0.00	0.17	0.17	-82.06	82
12	3	0.08	6.82	0.00	0.17	0.17	-90.00	6
13	3	-0.32	1.25	0.00	0.17	0.17	-111.86	255
14	3	0.08	2.06	0.00	0.17	0.17	-90.00	1
15	3	0.42	14.30	0.00	0.17	0.17	-90.64	8
16	3	-0.26	3.36	0.00	0.17	0.17	-94.24	133
17	3	-0.26	18.38	0.00	0.17	0.17	-89.97	0
18	3	-0.27	2.34	0.00	0.17	0.17	-108.90	20
19	3	0.42	9.20	0.00	0.17	0.17	-90.95	0
20	3	0.42	1.37	0.00	0.17	0.17	-121.77	23
21	3	0.09	14.96	0.00	0.17	0.17	-46.06	22
22	3	0.08	15.66	0.00	0.17	0.17	-90.00	0
23	3	0.08	7.81	0.00	0.17	0.17	-108.95	25
24	3	0.10	4.29	0.00	0.17	0.17	-74.98	123
25	3	0.06	20.68	0.00	0.17	0.17	-118.48	75
26	3	-0.26	18.72	0.00	0.17	0.17	-89.97	0
27	3	0.08	9.54	0.00	0.17	0.17	-90.00	0
28	3	-0.24	12.24	0.00	0.17	0.17	-24.39	39
29	3	0.08	6.44	0.00	0.17	0.17	-91.18	70
30	3	0.08	19.92	0.00	0.17	0.17	-99.09	255
31	3	-0.02	8.73	0.00	0.17	0.17	-116.61	255
32	3	0.08	5.72	0.00	0.17	0.17	-86.52	88
33	3	0.11	2.98	0.00	0.17	0.17	-71.38	255
34	3	-0.24	16.29	0.00	0.17	0.17	-84.72	55
35	3	0.37	12.57	0.00	0.17	0.17	-147.52	70
36	3	-0.24	16.68	0.00	0.17	0.17	-88.60	71
37	3	0.41	14.64	0.00	0.17	0.17	172.84	0
38	3	0.40	7.15	0.00	0.17	0.17	-107.95	23
39	3	-0.09	0.26	0.00	0.17	0.17	-18.13	255
40	3	0.04	14.27	0.00	0.17	0.17	-90.52	70
41	3	-0.23	7.45	0.00	0.17	0.17	-52.51	71
42	3	-0.25	14.63	0.00	0.17	0.17	-95.17	21
43	3	0.08	18.38	0.00	0.17	0.17	-90.00	0
44	3	0.07	10.48	0.00	0.17	0.17	-65.96	255
45	3	0.37	16.33	0.00	0.17	0.17	179.50	55
46	3	0.42	15.66	0.00	0.17	0.17	-90.58	0
47	3	0.10	13.57	0.00	0.17	0.17	-65.06	21
48	3	0.42	6.48	0.00	0.17	0.17	-91.30	0
49	3	0.08	15.32	0.00	0.17	0.17	-90.00	2
50	3	0.08	1.71	0.00	0.17	0.17	-90.00	0
1	4	0.42	1.72	0.00	0.17	0.17	-93.58	2
2	4	0.08	18.03	0.00	0.17	0.17	-107.81	25
3	4	0.42	0.80	0.00	0.17	0.17	-95.20	255
4	4	0.41	8.85	0.00	0.17	0.17	-115.55	22
5	4	-0.26	4.66	0.00	0.17	0.17	-93.94	192
6	4	0.42	9.54	0.00	0.17	0.17	-90.92	0
7	4	0.08	17.54	0.00	0.17	0.17	-86.98	113
8	4	0.08	9.20	0.00	0.17	0.17	-90.00	0
9	4	0.09	11.70	0.00	0.17	0.17	-55.61	179
10	4	-0.23	13.14	0.00	0.17	0.17	-125.87	255
11	4	0.43	4.94	0.00	0.17	0.17	-80.01	82
12	4	0.08	6.82	0.00	0.17	0.17	-90.00	10
13	4	-0.31	1.21	0.00	0.17	0.17	-66.34	132
14	4	0.08	2.06	0.00	0.17	0.17	-90.00	7
15	4	0.41	14.28	0.00	0.17	0.17	-139.41	87
16	4	-0.27	3.32	0.00	0.17	0.17	-89.37	130
17	4	-0.26	18.38	0.00	0.17	0.17	-89.97	0
18	4	-0.27	2.30	0.00	0.17	0.17	-93.96	73
19	4	0.42	9.20	0.00	0.17	0.17	-90.95	0
20	4	0.45	1.34	0.00	0.17	0.17	-116.84	255
21	4	0.09	14.96	0.00	0.17	0.17	-66.34	21
22	4	0.08	15.66	0.00	0.17	0.17	-90.00	0
23	4	0.09	7.80	0.00	0.17	0.17	-96.25	73
24	4	0.11	4.23	0.00	0.17	0.17	-76.36	180
25	4	0.05	20.65	0.00	0.17	0.17	-85.28	85
26	4	-0.26	18.72	0.00	0.17	0.17	-89.97	0
27	4	0.08	9.54	0.00	0.17	0.17	-90.00	0
28	4	-0.27	12.16	0.00	0.17	0.17	-104.58	255
29	4	0.08	6.41	0.00	0.17	0.17	-87.13	71
30	4	0.07	19.85	0.00	0.17	0.17	-72.33	255
31	4	-0.04	8.68	0.00	0.17	0.17	-94.48	255
32	4	0.08	5.69	0.00	0.17	0.17	-88.99	93
33	4	0.11	2.95	0.00	0.17	0.17	-100.74	107
34	4	-0.23	16.27	0.00	0.17	0.17	-74.19	67
35	4	0.40	12.58	0.00	0.17	0.17	-148.02	255
36	4	-0.24	16.67	0.00	0.17	0.17	-88.60	10
37	4	0.41	14.64	0.00	0.17	0.17	-163.71	21
38	4	0.39	7.15	0.00	0.17	0.17	179.68	22
39	4	-0.04	0.19	0.00	0.17	0.17	-48.29	254
40	4	0.02	14.24	0.00	0.17	0.17	-105.37	146
41	4	-0.23	7.40	0.00	0.17	0.17	-82.97	255
42	4	-0.28	14.56	0.00	0.17	0.17	-124.68	205
43	4	0.08	18.38	0.00	0.17	0.17	-90.00	0
44	4	0.01	10.42	0.00	0.17	0.17	-136.42	255
45	4	0.36	16.33	0.00	0.17	0.17	-178.28	49
46	4	0.42	15.66	0.00	0.17	0.17	-90.58	0
47	4	0.17	13.52	0.00	0.17	0.17	-32.58	255
48	4	0.42	6.48	0.00	0.17	0.17	-91.30	0
49	4	0.08	15.32	0.00	0.17	0.17	-90.00	3
50	4	0.08	1.68	0.00	0.17	0.17	-74.59	1
1	5	0.42	1.72	0.00	0.17	0.17	-93.58	9
2	5	0.08	18.02	0.00	0.17	0.17	-103.87	32
3	5	0.47	0.73	0.00	0.17	0.17	-43.65	254
4	5	0.40	8.85	0.00	0.17	0.17	-141.04	34
5	5	-0.27	4.60	0.00	0.17	0.17	-93.18	188
6	5	0.42	9.54	0.00	0.17	0.17	-90.92	0
7	5	0.09	17.49	0.00	0.17	0.17	-65.20	106
8	5	0.07	9.18	0.00	0.17	0.17	-129.01	41
9	5	0.12	11.64	0.00	0.17	0.17	-91.83	254
10	5	-0.22	13.11	0.00	0.17	0.17	-80.28	91
11	5	0.43	4.91	0.00	0.17	0.17	-92.71	87
12	5	0.08	6.82	0.00	0.17	0.17	-134.75	23
13	5	-0.30	1.18	0.00	0.17	0.17	-41.17	137
14	5	0.08	2.06	0.00	0.17	0.17	-90.00	8
15	5	0.41	14.28	0.00	0.17	0.17	-139.41	12
16	5	-0.27	3.29	0.00	0.17	0.17	-99.14	35
17	5	-0.28	18.35	0.00	0.17	0.17	-89.97	255
18	5	-0.27	2.27	0.00	0.17	0.17	-88.51	143
19	5	0.42	9.20	0.00	0.17	0.17	-90.95	1
20	5	0.45	1.32	0.00	0.17	0.17	-72.78	41
21	5	0.09	14.95	0.00	0.17	0.17	-90.90	37
22	5	0.08	15.66	0.00	0.17	0.17	-90.00	0
23	5	0.12	7.77	0.00	0.17	0.17	-112.49	254
24	5	0.12	4.17	0.00	0.17	0.17	-90.10	176
25	5	0.06	20.62	0.00	0.17	0.17	-90.31	90
26	5	-0.26	18.72	0.00	0.17	0.17	-89.97	0
27	5	0.08	9.54	0.00	0.17	0.17	-90.00	1
28	5	-0.26	12.14	0.00	0.17	0.17	-84.30	48
29	5	0.08	6.39	0.00	0.17	0.17	-81.87	74
30	5	0.05	19.80	0.00	0.17	0.17	-110.66	153
31	5	-0.10	8.62	0.00	0.17	0.17	-149.13	255
32	5	0.09	5.65	0.00	0.17	0.17	-90.67	91
33	5	0.11	2.91	0.00	0.17	0.17	-90.98	101
34	5	-0.22	16.25	0.00	0.17	0.17	-80.37	63
