#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_1_2_lm_50/geo_1_2.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-0.26	4.44	0.00	0.17	0.17	-89.89	0
2	0	0.08	9.88	0.00	0.17	0.17	-90.00	0
3	0	-0.26	18.72	0.00	0.17	0.17	-89.97	0
4	0	0.42	2.40	0.00	0.17	0.17	-92.86	0
5	0	-0.26	19.40	0.00	0.17	0.17	-89.97	0
6	0	0.08	17.70	0.00	0.17	0.17	-90.00	0
7	0	0.42	9.54	0.00	0.17	0.17	-90.92	0
8	0	-0.26	12.60	0.00	0.17	0.17	-89.96	0
9	0	0.42	8.86	0.00	0.17	0.17	-90.99	0
10	0	-0.26	10.22	0.00	0.17	0.17	-89.95	0
11	0	0.42	1.38	0.00	0.17	0.17	-94.09	0
12	0	-0.26	8.18	0.00	0.17	0.17	-89.94	0
13	0	0.42	18.72	0.00	0.17	0.17	-90.49	0
14	0	0.42	6.48	0.00	0.17	0.17	-91.30	0
15	0	0.42	19.06	0.00	0.17	0.17	-90.49	0
16	0	0.08	20.08	0.00	0.17	0.17	-90.00	0
17	0	0.42	3.42	0.00	0.17	0.17	-92.20	0
18	0	0.08	3.08	0.00	0.17	0.17	-90.00	0
19	0	-0.26	2.40	0.00	0.17	0.17	-89.83	0
20	0	-0.26	1.04	0.00	0.17	0.17	-89.72	0
21	0	0.42	14.64	0.00	0.17	0.17	-90.62	0
22	0	0.08	8.52	0.00	0.17	0.17	-90.00	0
23	0	0.08	13.96	0.00	0.17	0.17	-90.00	0
24	0	-0.26	15.32	0.00	0.17	0.17	-89.96	0
25	0	-0.26	1.72	0.00	0.17	0.17	-89.79	0
26	0	-0.26	5.46	0.00	0.17	0.17	-89.91	0
27	0	-0.26	10.56	0.00	0.17	0.17	-89.95	0
28	0	-0.26	18.04	0.00	0.17	0.17	-89.97	0
29	0	-0.26	17.02	0.00	0.17	0.17	-89.97	0
30	0	0.42	12.60	0.00	0.17	0.17	-90.72	0
31	0	0.08	4.78	0.00	0.17	0.17	-90.00	0
32	0	-0.26	3.42	0.00	0.17	0.17	-89.87	0
33	0	0.42	14.30	0.00	0.17	0.17	-90.64	0
34	0	-0.26	8.86	0.00	0.17	0.17	-89.94	0
35	0	-0.26	16.34	0.00	0.17	0.17	-89.97	0
36	0	0.08	5.46	0.00	0.17	0.17	-90.00	0
37	0	0.08	0.02	0.00	0.17	0.17	-90.00	0
38	0	0.08	12.60	0.00	0.17	0.17	-90.00	0
39	0	0.42	5.46	0.00	0.17	0.17	-91.51	0
40	0	0.08	0.36	0.00	0.17	0.17	-90.00	0
41	0	0.42	10.56	0.00	0.17	0.17	-90.84	0
42	0	0.08	8.86	0.00	0.17	0.17	-90.00	0
43	0	0.08	10.90	0.00	0.17	0.17	-90.00	0
44	0	0.08	13.28	0.00	0.17	0.17	-90.00	0
45	0	0.08	3.42	0.00	0.17	0.17	-90.00	0
46	0	0.42	3.76	0.00	0.17	0.17	-92.05	0
47	0	0.42	17.70	0.00	0.17	0.17	-90.52	0
48	0	0.08	12.94	0.00	0.17	0.17	-90.00	0
49	0	0.42	17.36	0.00	0.17	0.17	-90.53	0
50	0	0.42	7.84	0.00	0.17	0.17	-91.10	0
1	1	-0.26	4.42	0.00	0.17	0.17	-89.89	129
2	1	0.07	9.86	0.00	0.17	0.17	-90.00	129
3	1	-0.22	18.70	0.00	0.17	0.17	-89.97	255
4	1	0.42	2.38	0.00	0.17	0.17	-92.86	129
5	1	-0.25	19.39	0.00	0.17	0.17	-89.97	79
6	1	0.08	17.69	0.00	0.17	0.17	-90.00	79
7	1	0.42	9.54	0.00	0.17	0.17	-90.92	26
8	1	-0.26	12.60	0.00	0.17	0.17	-89.96	0
9	1	0.42	8.86	0.00	0.17	0.17	-90.99	0
10	1	-0.26	10.22	0.00	0.17	0.17	-89.95	26
11	1	0.41	1.36	0.00	0.17	0.17	-94.09	139
12	1	-0.26	8.18	0.00	0.17	0.17	-89.94	26
13	1	0.41	18.72	0.00	0.17	0.17	-90.49	64
14	1	0.42	6.46	0.00	0.17	0.17	-91.30	129
15	1	0.42	19.06	0.00	0.17	0.17	-90.49	0
16	1	0.08	20.07	0.00	0.17	0.17	-90.00	79
17	1	0.42	3.42	0.00	0.17	0.17	-92.20	0
18	1	0.08	3.07	0.00	0.17	0.17	-90.00	79
19	1	-0.26	2.39	0.00	0.17	0.17	-89.83	64
20	1	-0.29	1.01	0.00	0.17	0.17	-89.72	255
21	1	0.42	14.64	0.00	0.17	0.17	-90.62	0
22	1	0.08	8.52	0.00	0.17	0.17	-90.00	26
23	1	0.11	13.93	0.00	0.17	0.17	-90.00	255
24	1	-0.24	15.31	0.00	0.17	0.17	-89.96	118
25	1	-0.26	1.71	0.00	0.17	0.17	-89.79	64
26	1	-0.26	5.46	0.00	0.17	0.17	-89.91	0
27	1	-0.26	10.56	0.00	0.17	0.17	-89.95	26
28	1	-0.26	18.04	0.00	0.17	0.17	-89.97	26
29	1	-0.23	17.00	0.00	0.17	0.17	-89.97	254
30	1	0.42	12.60	0.00	0.17	0.17	-90.72	0
31	1	0.08	4.76	0.00	0.17	0.17	-90.00	139
32	1	-0.26	3.40	0.00	0.17	0.17	-89.87	129
33	1	0.42	14.30	0.00	0.17	0.17	-90.64	26
