

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-0.26	10.90	0.00	0.17	0.17	-89.95	0
2	0	0.08	20.08	0.00	0.17	0.17	-90.00	0
3	0	0.42	5.80	0.00	0.17	0.17	-91.43	0
4	0	0.08	11.24	0.00	0.17	0.17	-90.00	0
5	0	0.42	15.66	0.00	0.17	0.17	-90.58	0
6	0	-0.26	17.36	0.00	0.17	0.17	-89.97	0
7	0	0.42	19.06	0.00	0.17	0.17	-90.49	0
8	0	0.42	18.72	0.00	0.17	0.17	-90.49	0
9	0	0.42	20.76	0.00	0.17	0.17	-90.45	0
10	0	-0.26	11.58	0.00	0.17	0.17	-89.95	0
11	0	0.42	5.46	0.00	0.17	0.17	-91.51	0
12	0	0.42	4.10	0.00	0.17	0.17	-91.91	0
13	0	0.08	0.70	0.00	0.17	0.17	-90.00	0
14	0	-0.26	11.92	0.00	0.17	0.17	-89.96	0
15	0	0.08	6.14	0.00	0.17	0.17	-90.00	0
16	0	0.42	3.08	0.00	0.17	0.17	-92.39	0
17	0	0.42	1.72	0.00	0.17	0.17	-93.58	0
18	0	0.42	12.94	0.00	0.17	0.17	-90.70	0
19	0	0.42	10.90	0.00	0.17	0.17	-90.82	0
20	0	0.08	8.18	0.00	0.17	0.17	-90.00	0
21	0	0.08	13.62	0.00	0.17	0.17	-90.00	0
22	0	0.42	19.40	0.00	0.17	0.17	-90.48	0
23	0	0.08	7.16	0.00	0.17	0.17	-90.00	0
24	0	0.42	2.40	0.00	0.17	0.17	-92.86	0
25	0	-0.26	4.10	0.00	0.17	0.17	-89.89	0
26	0	0.42	18.38	0.00	0.17	0.17	-90.50	0
27	0	0.08	17.02	0.00	0.17	0.17	-90.00	0
28	0	0.42	9.20	0.00	0.17	0.17	-90.95	0
29	0	0.08	12.94	0.00	0.17	0.17	-90.00	0
30	0	0.08	10.22	0.00	0.17	0.17	-90.00	0
31	0	0.42	6.82	0.00	0.17	0.17	-91.25	0
32	0	0.08	16.34	0.00	0.17	0.17	-90.00	0
33	0	0.08	9.88	0.00	0.17	0.17	-90.00	0
34	0	-0.26	19.06	0.00	0.17	0.17	-89.97	0
35	0	0.42	6.48	0.00	0.17	0.17	-91.30	0
36	0	0.08	11.58	0.00	0.17	0.17	-90.00	0
37	0	0.42	8.52	0.00	0.17	0.17	-91.02	0
38	0	-0.26	19.74	0.00	0.17	0.17	-89.97	0
39	0	0.08	3.76	0.00	0.17	0.17	-90.00	0
40	0	0.08	4.44	0.00	0.17	0.17	-90.00	0
41	0	0.42	3.76	0.00	0.17	0.17	-92.05	0
42	0	0.08	18.38	0.00	0.17	0.17	-90.00	0
43	0	0.08	16.68	0.00	0.17	0.17	-90.00	0
44	0	0.08	3.42	0.00	0.17	0.17	-90.00	0
45	0	0.08	5.46	0.00	0.17	0.17	-90.00	0
46	0	-0.26	9.88	0.00	0.17	0.17	-89.95	0
47	0	0.42	14.64	0.00	0.17	0.17	-90.62	0
48	0	-0.26	10.22	0.00	0.17	0.17	-89.95	0
49	0	-0.26	13.62	0.00	0.17	0.17	-89.96	0
50	0	0.08	18.04	0.00	0.17	0.17	-90.00	0
1	1	-0.23	10.88	0.00	0.17	0.17	-89.95	255
2	1	0.08	20.07	0.00	0.17	0.17	-90.00	79
3	1	0.42	5.80	0.00	0.17	0.17	-91.43	0
4	1	0.08	11.24	0.00	0.17	0.17	-90.00	26
5	1	0.40	15.62	0.00	0.17	0.17	-90.58	255
6	1	-0.26	17.36	0.00	0.17	0.17	-89.97	26
7	1	0.42	19.06	0.00	0.17	0.17	-90.49	0
8	1	0.42	18.72	0.00	0.17	0.17	-90.49	0
9	1	0.38	20.75	0.00	0.17	0.17	-90.45	255
10	1	-0.26	11.58	0.00	0.17	0.17	-89.95	0
11	1	0.42	5.46	0.00	0.17	0.17	-91.51	0
12	1	0.42	4.10	0.00	0.17	0.17	-91.91	0
13	1	0.08	0.66	0.00	0.17	0.17	-90.00	255
14	1	-0.26	11.92	0.00	0.17	0.17	-89.96	0
15	1	0.08	6.14	0.00	0.17	0.17	-90.00	26
16	1	0.42	3.07	0.00	0.17	0.17	-92.39	64
17	1	0.41	1.70	0.00	0.17	0.17	-93.58	139
18	1	0.42	12.94	0.00	0.17	0.17	-90.70	0
19	1	0.41	10.90	0.00	0.17	0.17	-90.82	64
20	1	0.08	8.16	0.00	0.17	0.17	-90.00	129
21	1	0.08	13.61	0.00	0.17	0.17	-90.00	64
22	1	0.42	19.40	0.00	0.17	0.17	-90.48	0
23	1	0.07	7.14	0.00	0.17	0.17	-90.00	129
24	1	0.42	2.39	0.00	0.17	0.17	-92.86	64
25	1	-0.27	4.06	0.00	0.17	0.17	-89.89	254
26	1	0.42	18.38	0.00	0.17	0.17	-90.50	0
27	1	0.08	17.02	0.00	0.17	0.17	-90.00	0
28	1	0.38	9.20	0.00	0.17	0.17	-90.95	255
29	1	0.08	12.94	0.00	0.17	0.17	-90.00	0
30	1	0.08	10.22	0.00	0.17	0.17	-90.00	0
31	1	0.42	6.82	0.00	0.17	0.17	-91.25	0
32	1	0.08	16.33	0.00	0.17	0.17	-90.00	79
33	1	0.08	9.88	0.00	0.17	0.17	-90.00	0
34	1	-0.25	19.06	0.00	0.17	0.17	-89.97	64
35	1	0.42	6.48	0.00	0.17	0.17	-91.30	26
36	1	0.11	11.61	0.00	0.17	0.17	-90.00	254
37	1	0.38	8.52	0.00	0.17	0.17	-91.02	255
38	1	-0.25	19.73	0.00	0.17	0.17	-89.97	79
39	1	0.08	3.76	0.00	0.17	0.17	-90.00	0
40	1	0.08	4.44	0.00	0.17	0.17	-90.00	26
41	1	0.42	3.75	0.00	0.17	0.17	-92.05	64
42	1	0.08	18.38	0.00	0.17	0.17	-90.00	0
43	1	0.08	16.68	0.00	0.17	0.17	-90.00	0
44	1	0.07	3.38	0.00	0.17	0.17	-90.00	255
45	1	0.08	5.44	0.00	0.17	0.17	-90.00	129
46	1	-0.26	9.88	0.00	0.17	0.17	-89.95	0
47	1	0.38	14.64	0.00	0.17	0.17	-90.62	255
48	1	-0.26	10.22	0.00	0.17	0.17	-89.95	0
49	1	-0.26	13.62	0.00	0.17	0.17	-89.96	0
50	1	0.08	18.02	0.00	0.17	0.17	-90.00	129
1	2	-0.22	10.86	0.00	0.17	0.17	-99.28	58
2	2	0.08	20.05	0.00	0.17	0.17	-102.71	77
3	2	0.42	5.80	0.00	0.17	0.17	-91.43	4
4	2	0.08	11.23	0.00	0.17	0.17	-89.11	26
5	2	0.32	15.64	0.00	0.17	0.17	163.00	254
6	2	-0.26	17.31	0.00	0.17	0.17	-92.20	20
7	2	0.42	19.06	0.00	0.17	0.17	-90.49	0
8	2	0.42	18.72	0.00	0.17	0.17	-90.49	0
9	2	0.34	20.71	0.00	0.17	0.17	-104.23	255
10	2	-0.26	11.58	0.00	0.17	0.17	-89.95	4
11	2	0.42	5.44	0.00	0.17	0.17	-91.51	0
12	2	0.42	4.10	0.00	0.17	0.17	-91.91	2
13	2	0.06	0.58	0.00	0.17	0.17	-103.39	255
14	2	-0.26	11.92	0.00	0.17	0.17	-89.96	0
15	2	0.08	6.11	0.00	0.17	0.17	-95.98	69
16	2	0.42	3.05	0.00	0.17	0.17	-105.13	64
17	2	0.41	1.64	0.00	0.17	0.17	-122.21	255
18	2	0.42	12.94	0.00	0.17	0.17	-90.70	0
19	2	0.39	10.89	0.00	0.17	0.17	-162.82	77
20	2	0.12	8.09	0.00	0.17	0.17	-57.35	190
21	2	0.08	13.60	0.00	0.17	0.17	-79.23	0
22	2	0.42	19.40	0.00	0.17	0.17	-90.48	0
23	2	0.08	7.13	0.00	0.17	0.17	-78.38	24
24	2	0.42	2.37	0.00	0.17	0.17	-81.51	68
25	2	-0.27	4.05	0.00	0.17	0.17	-77.84	22
26	2	0.42	18.38	0.00	0.17	0.17	-90.50	0
27	2	0.08	17.02	0.00	0.17	0.17	-90.00	0
28	2	0.34	9.18	0.00	0.17	0.17	-85.47	254
29	2	0.07	12.92	0.00	0.17	0.17	-90.00	139
30	2	0.08	10.22	0.00	0.17	0.17	-90.00	0
31	2	0.42	6.82	0.00	0.17	0.17	-154.02	24
32	2	0.07	16.28	0.00	0.17	0.17	-106.36	70
33	2	0.08	9.87	0.00	0.17	0.17	-90.00	0
34	2	-0.23	19.05	0.00	0.17	0.17	-21.11	61
35	2	0.42	6.46	0.00	0.17	0.17	-91.78	63
36	2	0.11	11.61	0.00	0.17	0.17	-90.00	7
37	2	0.33	8.52	0.00	0.17	0.17	-143.85	254
38	2	-0.25	19.71	0.00	0.17	0.17	-68.31	62
39	2	0.08	3.76	0.00	0.17	0.17	-90.00	8
40	2	0.08	4.43	0.00	0.17	0.17	-92.19	25
41	2	0.42	3.74	0.00	0.17	0.17	-91.97	31
42	2	0.08	18.38	0.00	0.17	0.17	-90.00	0
43	2	0.08	16.68	0.00	0.17	0.17	-90.00	10
44	2	0.07	3.33	0.00	0.17	0.17	-76.36	255
45	2	0.08	5.42	0.00	0.17	0.17	-93.77	0
46	2	-0.26	9.88	0.00	0.17	0.17	-89.95	0
47	2	0.30	14.60	0.00	0.17	0.17	-148.26	254
48	2	-0.26	10.22	0.00	0.17	0.17	-89.95	0
49	2	-0.26	13.62	0.00	0.17	0.17	-89.96	0
50	2	0.11	17.96	0.00	0.17	0.17	-56.40	118
1	3	-0.22	10.84	0.00	0.17	0.17	-45.98	55
2	3	0.08	20.04	0.00	0.17	0.17	-146.26	24
3	3	0.42	5.80	0.00	0.17	0.17	-91.43	4
4	3	0.08	11.22	0.00	0.17	0.17	-86.37	21
5	3	0.25	15.60	0.00	0.17	0.17	-158.52	255
6	3	-0.25	17.31	0.00	0.17	0.17	-22.83	19
7	3	0.42	19.06	0.00	0.17	0.17	-90.49	0
8	3	0.42	18.72	0.00	0.17	0.17	-90.49	0
9	3	0.27	20.68	0.00	0.17	0.17	-153.06	255
10	3	-0.26	11.57	0.00	0.17	0.17	-89.95	4
11	3	0.42	5.44	0.00	0.17	0.17	-91.51	0
12	3	0.42	4.10	0.00	0.17	0.17	-91.91	5
13	3	0.14	0.56	0.00	0.17	0.17	-37.58	255
14	3	-0.23	11.95	0.00	0.17	0.17	-90.42	6
15	3	0.08	6.10	0.00	0.17	0.17	-90.87	22
16	3	0.42	3.03	0.00	0.17	0.17	-89.84	65
17	3	0.41	1.57	0.00	0.17	0.17	-101.84	254
18	3	0.42	12.94	0.00	0.17	0.17	-90.70	1
19	3	0.37	10.88	0.00	0.17	0.17	-178.88	74
20	3	0.10	8.04	0.00	0.17	0.17	-113.44	111
