

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-0.26	3.42	0.00	0.17	0.17	-89.87	0
2	0	0.08	19.40	0.00	0.17	0.17	-90.00	0
3	0	0.42	13.28	0.00	0.17	0.17	-90.68	0
4	0	0.42	19.06	0.00	0.17	0.17	-90.49	0
5	0	-0.26	16.68	0.00	0.17	0.17	-89.97	0
6	0	0.42	1.38	0.00	0.17	0.17	-94.09	0
7	0	0.42	5.12	0.00	0.17	0.17	-91.59	0
8	0	-0.26	17.70	0.00	0.17	0.17	-89.97	0
9	0	0.42	0.70	0.00	0.17	0.17	-95.71	0
10	0	-0.26	15.32	0.00	0.17	0.17	-89.96	0
11	0	0.08	10.22	0.00	0.17	0.17	-90.00	0
12	0	-0.26	9.88	0.00	0.17	0.17	-89.95	0
13	0	-0.26	14.98	0.00	0.17	0.17	-89.96	0
14	0	0.42	8.52	0.00	0.17	0.17	-91.02	0
15	0	0.42	0.36	0.00	0.17	0.17	-97.13	0
16	0	0.08	4.78	0.00	0.17	0.17	-90.00	0
17	0	0.08	9.54	0.00	0.17	0.17	-90.00	0
18	0	0.42	10.56	0.00	0.17	0.17	-90.84	0
19	0	0.08	10.90	0.00	0.17	0.17	-90.00	0
20	0	-0.26	7.50	0.00	0.17	0.17	-89.93	0
21	0	0.42	20.76	0.00	0.17	0.17	-90.45	0
22	0	0.08	4.10	0.00	0.17	0.17	-90.00	0
23	0	0.42	9.88	0.00	0.17	0.17	-90.90	0
24	0	0.42	2.74	0.00	0.17	0.17	-92.60	0
25	0	0.42	17.36	0.00	0.17	0.17	-90.53	0
26	0	-0.26	18.04	0.00	0.17	0.17	-89.97	0
27	0	-0.26	0.36	0.00	0.17	0.17	-89.58	0
28	0	0.08	20.42	0.00	0.17	0.17	-90.00	0
29	0	0.42	12.26	0.00	0.17	0.17	-90.73	0
30	0	-0.26	8.52	0.00	0.17	0.17	-89.94	0
31	0	0.42	16.34	0.00	0.17	0.17	-90.56	0
32	0	-0.26	3.76	0.00	0.17	0.17	-89.88	0
33	0	-0.26	2.40	0.00	0.17	0.17	-89.83	0
34	0	-0.26	2.06	0.00	0.17	0.17	-89.81	0
35	0	0.08	9.20	0.00	0.17	0.17	-90.00	0
36	0	0.08	7.50	0.00	0.17	0.17	-90.00	0
37	0	-0.26	1.04	0.00	0.17	0.17	-89.72	0
38	0	-0.26	8.18	0.00	0.17	0.17	-89.94	0
39	0	0.08	17.70	0.00	0.17	0.17	-90.00	0
40	0	0.42	6.48	0.00	0.17	0.17	-91.30	0
41	0	0.42	6.14	0.00	0.17	0.17	-91.36	0
42	0	-0.26	19.40	0.00	0.17	0.17	-89.97	0
43	0	0.42	12.94	0.00	0.17	0.17	-90.70	0
44	0	0.08	20.76	0.00	0.17	0.17	-90.00	0
45	0	0.08	16.00	0.00	0.17	0.17	-90.00	0
46	0	0.08	12.94	0.00	0.17	0.17	-90.00	0
47	0	0.08	3.42	0.00	0.17	0.17	-90.00	0
48	0	0.08	2.40	0.00	0.17	0.17	-90.00	0
49	0	-0.26	12.26	0.00	0.17	0.17	-89.96	0
50	0	0.08	1.04	0.00	0.17	0.17	-90.00	0
1	1	-0.26	3.42	0.00	0.17	0.17	-89.87	0
