#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_3_4_lm_50/geo_3_4.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.00	4.10	0.00	0.17	0.17	-90.00	0
2	0	-0.68	2.40	0.00	0.17	0.17	-82.79	0
3	0	0.00	2.74	0.00	0.17	0.17	-90.00	0
4	0	-1.02	6.48	0.00	0.17	0.17	-84.12	0
5	0	0.68	5.12	0.00	0.17	0.17	-94.02	0
6	0	1.36	5.12	0.00	0.17	0.17	-100.28	0
7	0	-1.36	3.08	0.00	0.17	0.17	-74.78	0
8	0	1.36	4.10	0.00	0.17	0.17	-102.28	0
9	0	1.02	3.08	0.00	0.17	0.17	-100.69	0
10	0	-0.68	7.50	0.00	0.17	0.17	-87.10	0
11	0	1.02	2.74	0.00	0.17	0.17	-101.63	0
12	0	-1.02	4.10	0.00	0.17	0.17	-81.41	0
13	0	-1.02	1.72	0.00	0.17	0.17	-74.19	0
14	0	0.34	5.12	0.00	0.17	0.17	-90.84	0
15	0	1.36	6.14	0.00	0.17	0.17	-98.84	0
16	0	0.34	1.04	0.00	0.17	0.17	-92.53	0
17	0	0.00	5.46	0.00	0.17	0.17	-90.00	0
18	0	-0.34	4.44	0.00	0.17	0.17	-89.05	0
19	0	-1.36	0.70	0.00	0.17	0.17	-56.86	0
20	0	-0.34	1.04	0.00	0.17	0.17	-87.47	0
21	0	0.68	7.84	0.00	0.17	0.17	-92.78	0
22	0	-0.68	1.38	0.00	0.17	0.17	-79.76	0
23	0	-0.34	2.40	0.00	0.17	0.17	-88.48	0
24	0	0.34	1.72	0.00	0.17	0.17	-91.90	0
25	0	0.34	0.70	0.00	0.17	0.17	-93.03	0
26	0	-1.02	2.06	0.00	0.17	0.17	-75.88	0
27	0	1.36	4.78	0.00	0.17	0.17	-100.87	0
28	0	-0.68	5.80	0.00	0.17	0.17	-86.38	0
29	0	0.00	6.82	0.00	0.17	0.17	-90.00	0
30	0	-0.68	3.42	0.00	0.17	0.17	-84.44	0
31	0	0.68	2.06	0.00	0.17	0.17	-98.00	0
32	0	0.00	7.16	0.00	0.17	0.17	-90.00	0
33	0	0.34	2.74	0.00	0.17	0.17	-91.38	0
34	0	1.02	5.46	0.00	0.17	0.17	-96.80	0
35	0	0.34	0.36	0.00	0.17	0.17	-93.79	0
36	0	-1.36	6.14	0.00	0.17	0.17	-81.16	0
37	0	-1.02	5.46	0.00	0.17	0.17	-83.20	0
38	0	-0.34	7.50	0.00	0.17	0.17	-89.39	0
39	0	-0.68	4.10	0.00	0.17	0.17	-85.18	0
40	0	-1.36	6.82	0.00	0.17	0.17	-81.92	0
41	0	0.68	4.78	0.00	0.17	0.17	-94.25	0
42	0	-0.68	7.84	0.00	0.17	0.17	-87.22	0
43	0	1.36	6.82	0.00	0.17	0.17	-98.08	0
44	0	1.02	6.48	0.00	0.17	0.17	-95.88	0
45	0	0.68	0.70	0.00	0.17	0.17	-104.19	0
46	0	1.02	3.42	0.00	0.17	0.17	-99.88	0
47	0	-0.34	4.10	0.00	0.17	0.17	-88.99	0
48	0	1.36	2.06	0.00	0.17	0.17	-109.94	0
49	0	0.34	4.10	0.00	0.17	0.17	-91.01	0
50	0	1.36	8.18	0.00	0.17	0.17	-96.89	0
1	1	0.00	4.10	0.00	0.17	0.17	-90.00	0
2	1	-0.68	2.40	0.00	0.17	0.17	-82.79	0
3	1	0.00	2.74	0.00	0.17	0.17	-90.00	0
4	1	-1.02	6.47	0.00	0.17	0.17	-84.12	79
5	1	0.68	5.12	0.00	0.17	0.17	-94.02	0
6	1	1.36	5.12	0.00	0.17	0.17	-100.28	0
7	1	-1.35	3.06	0.00	0.17	0.17	-74.78	139
8	1	1.35	4.09	0.00	0.17	0.17	-102.28	79
9	1	1.02	3.08	0.00	0.17	0.17	-100.69	0
10	1	-0.68	7.50	0.00	0.17	0.17	-87.10	0
11	1	1.02	2.73	0.00	0.17	0.17	-101.63	79
12	1	-1.02	4.10	0.00	0.17	0.17	-81.41	0
13	1	-1.02	1.70	0.00	0.17	0.17	-74.19	139
14	1	0.34	5.10	0.00	0.17	0.17	-90.84	129
15	1	1.36	6.13	0.00	0.17	0.17	-98.84	79
16	1	0.34	1.04	0.00	0.17	0.17	-92.53	0
17	1	0.00	5.46	0.00	0.17	0.17	-90.00	26
18	1	-0.34	4.44	0.00	0.17	0.17	-89.05	0
19	1	-1.32	0.68	0.00	0.17	0.17	-56.86	255
20	1	-0.36	1.01	0.00	0.17	0.17	-87.47	254
21	1	0.68	7.80	0.00	0.17	0.17	-92.78	255
22	1	-0.68	1.34	0.00	0.17	0.17	-79.76	254
23	1	-0.33	2.36	0.00	0.17	0.17	-88.48	224
24	1	0.34	1.71	0.00	0.17	0.17	-91.90	64
25	1	0.34	0.70	0.00	0.17	0.17	-93.03	0
26	1	-1.02	2.06	0.00	0.17	0.17	-75.88	0
27	1	1.36	4.77	0.00	0.17	0.17	-100.87	64
28	1	-0.68	5.77	0.00	0.17	0.17	-86.38	202
29	1	-0.00	6.79	0.00	0.17	0.17	-90.00	194
30	1	-0.68	3.40	0.00	0.17	0.17	-84.44	129
31	1	0.68	2.03	0.00	0.17	0.17	-98.00	194
32	1	0.04	7.17	0.00	0.17	0.17	-90.00	254
33	1	0.34	2.74	0.00	0.17	0.17	-91.38	0
34	1	1.02	5.46	0.00	0.17	0.17	-96.80	26
35	1	0.30	0.36	0.00	0.17	0.17	-93.79	255
36	1	-1.36	6.13	0.00	0.17	0.17	-81.16	79
37	1	-1.02	5.43	0.00	0.17	0.17	-83.20	194
38	1	-0.34	7.50	0.00	0.17	0.17	-89.39	26
39	1	-0.68	4.10	0.00	0.17	0.17	-85.18	0
40	1	-1.36	6.82	0.00	0.17	0.17	-81.92	26
41	1	0.68	4.75	0.00	0.17	0.17	-94.25	202
42	1	-0.68	7.84	0.00	0.17	0.17	-87.22	0
43	1	1.36	6.82	0.00	0.17	0.17	-98.08	26
44	1	1.02	6.46	0.00	0.17	0.17	-95.88	129
45	1	0.68	0.70	0.00	0.17	0.17	-104.19	0
46	1	1.02	3.42	0.00	0.17	0.17	-99.88	0
47	1	-0.34	4.10	0.00	0.17	0.17	-88.99	0
48	1	1.34	2.03	0.00	0.17	0.17	-109.94	224
49	1	0.34	4.10	0.00	0.17	0.17	-91.01	0
50	1	1.35	8.17	0.00	0.17	0.17	-96.89	79
1	2	0.00	4.10	0.00	0.17	0.17	-90.00	0
2	2	-0.68	2.37	0.00	0.17	0.17	-93.98	137
3	2	-0.00	2.73	0.00	0.17	0.17	-90.31	33
4	2	-1.02	6.44	0.00	0.17	0.17	-85.15	86
5	2	0.68	5.12	0.00	0.17	0.17	-94.02	0
6	2	1.36	5.12	0.00	0.17	0.17	-100.28	3
7	2	-1.34	3.02	0.00	0.17	0.17	-72.99	131
8	2	1.35	4.06	0.00	0.17	0.17	-95.51	75
9	2	1.02	3.08	0.00	0.17	0.17	-100.69	4
10	2	-0.69	7.48	0.00	0.17	0.17	-87.10	2
11	2	1.01	2.70	0.00	0.17	0.17	-86.34	85
12	2	-1.02	4.08	0.00	0.17	0.17	-81.41	146
13	2	-1.02	1.69	0.00	0.17	0.17	-73.28	29
14	2	0.34	5.08	0.00	0.17	0.17	-90.84	131
15	2	1.36	6.10	0.00	0.17	0.17	-93.90	76
16	2	0.34	1.04	0.00	0.17	0.17	-92.53	0
17	2	-0.00	5.43	0.00	0.17	0.17	-88.20	138
18	2	-0.34	4.44	0.00	0.17	0.17	-89.05	0
19	2	-1.29	0.61	0.00	0.17	0.17	-72.64	254
20	2	-0.37	0.96	0.00	0.17	0.17	-38.65	255
21	2	0.71	7.77	0.00	0.17	0.17	-141.12	255
22	2	-0.68	1.33	0.00	0.17	0.17	-73.52	24
23	2	-0.34	2.32	0.00	0.17	0.17	-96.41	138
24	2	0.34	1.69	0.00	0.17	0.17	-84.66	60
25	2	0.34	0.70	0.00	0.17	0.17	-93.03	0
26	2	-1.02	2.06	0.00	0.17	0.17	-75.88	5
27	2	1.35	4.75	0.00	0.17	0.17	-104.06	65
28	2	-0.67	5.70	0.00	0.17	0.17	-83.07	189
29	2	-0.01	6.73	0.00	0.17	0.17	-98.75	183
30	2	-0.67	3.36	0.00	0.17	0.17	-74.13	122
31	2	0.69	1.98	0.00	0.17	0.17	-79.30	129
32	2	0.04	7.17	0.00	0.17	0.17	-90.00	14
33	2	0.34	2.70	0.00	0.17	0.17	-83.67	130
34	2	1.02	5.45	0.00	0.17	0.17	-90.51	25
35	2	0.24	0.32	0.00	0.17	0.17	-177.78	255
36	2	-1.35	6.10	0.00	0.17	0.17	-81.89	85
37	2	-1.02	5.37	0.00	0.17	0.17	-97.94	182
38	2	-0.34	7.49	0.00	0.17	0.17	-68.76	2
39	2	-0.68	4.10	0.00	0.17	0.17	-85.18	0
40	2	-1.39	6.79	0.00	0.17	0.17	-147.33	31
41	2	0.68	4.72	0.00	0.17	0.17	-90.88	78
42	2	-0.68	7.84	0.00	0.17	0.17	-87.22	3
43	2	1.35	6.81	0.00	0.17	0.17	-136.71	31
44	2	1.02	6.43	0.00	0.17	0.17	-94.03	24
45	2	0.68	0.70	0.00	0.17	0.17	-104.19	0
46	2	1.02	3.42	0.00	0.17	0.17	-99.88	0
47	2	-0.34	4.10	0.00	0.17	0.17	-88.99	0
48	2	1.32	1.96	0.00	0.17	0.17	-104.28	210
49	2	0.34	4.04	0.00	0.17	0.17	-89.43	190
50	2	1.34	8.14	0.00	0.17	0.17	-165.86	192
1	3	0.00	4.10	0.00	0.17	0.17	-90.00	1
2	3	-0.68	2.37	0.00	0.17	0.17	-93.98	1
3	3	-0.00	2.72	0.00	0.17	0.17	-70.27	39
4	3	-1.02	6.41	0.00	0.17	0.17	-84.99	87
5	3	0.68	5.12	0.00	0.17	0.17	-94.02	13
6	3	1.36	5.12	0.00	0.17	0.17	-100.28	7
7	3	-1.35	2.95	0.00	0.17	0.17	-78.00	255
8	3	1.35	4.04	0.00	0.17	0.17	-95.56	70
9	3	1.02	3.08	0.00	0.17	0.17	-100.69	9
10	3	-0.69	7.44	0.00	0.17	0.17	-90.63	141
11	3	1.01	2.67	0.00	0.17	0.17	-97.46	90
12	3	-1.02	4.05	0.00	0.17	0.17	-88.64	88
13	3	-1.02	1.68	0.00	0.17	0.17	-66.94	30
14	3	0.33	5.03	0.00	0.17	0.17	-98.73	128
15	3	1.35	6.07	0.00	0.17	0.17	-88.03	72
16	3	0.34	1.04	0.00	0.17	0.17	-92.53	0
17	3	-0.01	5.39	0.00	0.17	0.17	-94.80	129
18	3	-0.34	4.44	0.00	0.17	0.17	-89.05	0
19	3	-1.23	0.55	0.00	0.17	0.17	-34.88	254
20	3	-0.40	0.91	0.00	0.17	0.17	-102.78	112
21	3	0.73	7.73	0.00	0.17	0.17	-71.27	151
22	3	-0.69	1.31	0.00	0.17	0.17	-109.36	30
23	3	-0.35	2.28	0.00	0.17	0.17	-93.57	134
24	3	0.35	1.67	0.00	0.17	0.17	-83.03	57
25	3	0.34	0.70	0.00	0.17	0.17	-93.03	9
26	3	-1.02	2.06	0.00	0.17	0.17	-75.88	6
27	3	1.35	4.73	0.00	0.17	0.17	-95.56	65
