

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.34	6.82	0.00	0.17	0.17	-90.66	0
2	0	-0.34	6.82	0.00	0.17	0.17	-89.34	0
3	0	1.36	4.44	0.00	0.17	0.17	-101.53	0
4	0	1.36	5.46	0.00	0.17	0.17	-99.75	0
5	0	-1.36	1.72	0.00	0.17	0.17	-67.80	0
6	0	0.34	5.80	0.00	0.17	0.17	-90.76	0
7	0	-1.36	5.46	0.00	0.17	0.17	-80.25	0
8	0	-1.02	2.74	0.00	0.17	0.17	-78.37	0
9	0	0.00	0.02	0.00	0.17	0.17	-90.00	0
10	0	0.00	6.14	0.00	0.17	0.17	-90.00	0
11	0	-0.68	3.76	0.00	0.17	0.17	-84.84	0
12	0	1.02	7.84	0.00	0.17	0.17	-94.98	0
13	0	-1.02	4.44	0.00	0.17	0.17	-81.94	0
14	0	-0.68	6.14	0.00	0.17	0.17	-86.55	0
15	0	1.02	3.42	0.00	0.17	0.17	-99.88	0
16	0	0.68	6.14	0.00	0.17	0.17	-93.45	0
17	0	0.34	1.38	0.00	0.17	0.17	-92.17	0
18	0	1.02	7.50	0.00	0.17	0.17	-95.18	0
19	0	-0.68	1.38	0.00	0.17	0.17	-79.76	0
20	0	0.00	4.78	0.00	0.17	0.17	-90.00	0
21	0	0.68	6.82	0.00	0.17	0.17	-93.15	0
22	0	0.00	8.18	0.00	0.17	0.17	-90.00	0
23	0	0.68	7.16	0.00	0.17	0.17	-93.02	0
24	0	-1.36	1.38	0.00	0.17	0.17	-65.00	0
25	0	-1.02	6.82	0.00	0.17	0.17	-84.38	0
26	0	0.00	0.70	0.00	0.17	0.17	-90.00	0
27	0	-0.68	1.72	0.00	0.17	0.17	-81.02	0
28	0	1.36	2.06	0.00	0.17	0.17	-109.94	0
29	0	0.34	4.44	0.00	0.17	0.17	-90.95	0
30	0	-0.68	2.06	0.00	0.17	0.17	-82.00	0
31	0	0.68	2.74	0.00	0.17	0.17	-96.56	0
32	0	0.68	7.84	0.00	0.17	0.17	-92.78	0
33	0	0.68	4.10	0.00	0.17	0.17	-94.82	0
34	0	-1.02	3.08	0.00	0.17	0.17	-79.31	0
35	0	0.34	2.40	0.00	0.17	0.17	-91.52	0
36	0	0.34	6.48	0.00	0.17	0.17	-90.69	0
37	0	1.36	2.40	0.00	0.17	0.17	-108.08	0
38	0	1.02	2.40	0.00	0.17	0.17	-102.76	0
39	0	-1.02	7.84	0.00	0.17	0.17	-85.02	0
40	0	0.34	5.46	0.00	0.17	0.17	-90.80	0
41	0	1.02	8.18	0.00	0.17	0.17	-94.79	0
42	0	-1.02	1.72	0.00	0.17	0.17	-74.19	0
43	0	-1.02	1.04	0.00	0.17	0.17	-69.32	0
44	0	1.36	0.36	0.00	0.17	0.17	-129.22	0
45	0	-0.68	7.50	0.00	0.17	0.17	-87.10	0
46	0	1.36	1.38	0.00	0.17	0.17	-115.00	0
47	0	-0.34	0.36	0.00	0.17	0.17	-86.21	0
48	0	-0.68	0.36	0.00	0.17	0.17	-72.45	0
49	0	-1.36	4.10	0.00	0.17	0.17	-77.72	0
50	0	-0.34	7.84	0.00	0.17	0.17	-89.42	0
1	1	0.34	6.82	0.00	0.17	0.17	-90.66	0
2	1	-0.34	6.81	0.00	0.17	0.17	-89.34	79
3	1	1.36	4.42	0.00	0.17	0.17	-101.53	139
4	1	1.36	5.44	0.00	0.17	0.17	-99.75	129
5	1	-1.36	1.72	0.00	0.17	0.17	-67.80	0
6	1	0.34	5.80	0.00	0.17	0.17	-90.76	0
7	1	-1.36	5.44	0.00	0.17	0.17	-80.25	139
8	1	-1.02	2.73	0.00	0.17	0.17	-78.37	79
9	1	0.00	-0.02	0.00	0.17	0.17	-90.00	254
10	1	0.00	6.14	0.00	0.17	0.17	-90.00	26
11	1	-0.67	3.72	0.00	0.17	0.17	-84.84	255
12	1	1.02	7.84	0.00	0.17	0.17	-94.98	0
13	1	-1.02	4.43	0.00	0.17	0.17	-81.94	79
14	1	-0.68	6.10	0.00	0.17	0.17	-86.55	255
15	1	1.02	3.41	0.00	0.17	0.17	-99.88	79
16	1	0.68	6.14	0.00	0.17	0.17	-93.45	26
17	1	0.34	1.37	0.00	0.17	0.17	-92.17	79
18	1	1.06	7.48	0.00	0.17	0.17	-95.18	255
19	1	-0.68	1.38	0.00	0.17	0.17	-79.76	26
20	1	0.00	4.78	0.00	0.17	0.17	-90.00	26
21	1	0.68	6.81	0.00	0.17	0.17	-93.15	64
22	1	0.01	8.17	0.00	0.17	0.17	-90.00	79
23	1	0.68	7.16	0.00	0.17	0.17	-93.02	0
24	1	-1.36	1.38	0.00	0.17	0.17	-65.00	26
25	1	-1.02	6.81	0.00	0.17	0.17	-84.38	79
26	1	0.01	0.71	0.00	0.17	0.17	-90.00	79
27	1	-0.68	1.72	0.00	0.17	0.17	-81.02	0
28	1	1.36	2.05	0.00	0.17	0.17	-109.94	64
29	1	0.33	4.40	0.00	0.17	0.17	-90.95	255
30	1	-0.68	2.06	0.00	0.17	0.17	-82.00	0
31	1	0.68	2.74	0.00	0.17	0.17	-96.56	26
32	1	0.66	7.88	0.00	0.17	0.17	-92.78	255
33	1	0.68	4.09	0.00	0.17	0.17	-94.82	79
34	1	-1.02	3.08	0.00	0.17	0.17	-79.31	0
35	1	0.34	2.38	0.00	0.17	0.17	-91.52	129
36	1	0.34	6.48	0.00	0.17	0.17	-90.69	26
37	1	1.36	2.40	0.00	0.17	0.17	-108.08	0
38	1	1.01	2.36	0.00	0.17	0.17	-102.76	254
39	1	-1.03	7.82	0.00	0.17	0.17	-85.02	129
40	1	0.34	5.45	0.00	0.17	0.17	-90.80	79
41	1	1.02	8.18	0.00	0.17	0.17	-94.79	0
42	1	-1.02	1.72	0.00	0.17	0.17	-74.19	0
43	1	-1.00	1.03	0.00	0.17	0.17	-69.32	118
44	1	1.33	0.36	0.00	0.17	0.17	-129.22	202
45	1	-0.69	7.49	0.00	0.17	0.17	-87.10	79
46	1	1.35	1.36	0.00	0.17	0.17	-115.00	129
47	1	-0.34	0.36	0.00	0.17	0.17	-86.21	26
48	1	-0.68	0.36	0.00	0.17	0.17	-72.45	0
49	1	-1.36	4.08	0.00	0.17	0.17	-77.72	139
50	1	-0.34	7.84	0.00	0.17	0.17	-89.42	26
1	2	0.34	6.82	0.00	0.17	0.17	-90.66	1
2	2	-0.34	6.78	0.00	0.17	0.17	-85.71	81
3	2	1.35	4.37	0.00	0.17	0.17	-99.40	137
4	2	1.35	5.40	0.00	0.17	0.17	-95.70	129
5	2	-1.36	1.72	0.00	0.17	0.17	-67.80	0
6	2	0.34	5.80	0.00	0.17	0.17	-90.76	4
7	2	-1.35	5.39	0.00	0.17	0.17	-85.28	136
8	2	-1.01	2.69	0.00	0.17	0.17	-90.29	74
9	2	0.05	-0.07	0.00	0.17	0.17	-74.20	255
10	2	-0.00	6.10	0.00	0.17	0.17	-92.75	22
11	2	-0.66	3.64	0.00	0.17	0.17	-74.38	243
12	2	1.02	7.84	0.00	0.17	0.17	-94.98	12
13	2	-1.01	4.40	0.00	0.17	0.17	-75.69	90
14	2	-0.67	6.01	0.00	0.17	0.17	-82.47	255
15	2	1.02	3.37	0.00	0.17	0.17	-85.01	75
16	2	0.68	6.09	0.00	0.17	0.17	-95.61	255
17	2	0.37	1.31	0.00	0.17	0.17	-83.27	190
18	2	1.07	7.40	0.00	0.17	0.17	-89.90	255
19	2	-0.67	1.36	0.00	0.17	0.17	-29.28	28
20	2	0.00	4.76	0.00	0.17	0.17	-88.21	35
21	2	0.69	6.80	0.00	0.17	0.17	-62.31	1
22	2	0.01	8.16	0.00	0.17	0.17	-103.99	28
23	2	0.68	7.16	0.00	0.17	0.17	-93.02	3
24	2	-1.35	1.37	0.00	0.17	0.17	-59.89	30
25	2	-1.01	6.78	0.00	0.17	0.17	-88.12	90
26	2	0.03	0.67	0.00	0.17	0.17	-114.11	255
27	2	-0.68	1.72	0.00	0.17	0.17	-81.02	2
28	2	1.33	2.00	0.00	0.17	0.17	-125.67	65
29	2	0.32	4.32	0.00	0.17	0.17	-99.61	255
30	2	-0.68	2.06	0.00	0.17	0.17	-82.00	0
31	2	0.68	2.73	0.00	0.17	0.17	-108.37	31
32	2	0.65	7.86	0.00	0.17	0.17	-114.48	70
33	2	0.67	4.03	0.00	0.17	0.17	-94.11	187
34	2	-1.02	3.08	0.00	0.17	0.17	-79.31	6
35	2	0.33	2.34	0.00	0.17	0.17	-102.56	131
36	2	0.34	6.47	0.00	0.17	0.17	-94.72	26
37	2	1.36	2.40	0.00	0.17	0.17	-108.08	4
38	2	1.00	2.29	0.00	0.17	0.17	-96.42	162
39	2	-1.02	7.82	0.00	0.17	0.17	0.97	26
40	2	0.34	5.41	0.00	0.17	0.17	-96.64	140
41	2	1.02	8.18	0.00	0.17	0.17	-94.79	0
42	2	-1.02	1.72	0.00	0.17	0.17	-74.19	0
43	2	-1.00	1.00	0.00	0.17	0.17	-85.26	74
44	2	1.29	0.35	0.00	0.17	0.17	138.53	255
45	2	-0.69	7.48	0.00	0.17	0.17	-87.22	26
46	2	1.31	1.29	0.00	0.17	0.17	-132.74	254
47	2	-0.33	0.35	0.00	0.17	0.17	-15.60	38
48	2	-0.68	0.36	0.00	0.17	0.17	-72.45	1
49	2	-1.35	4.03	0.00	0.17	0.17	-84.96	131
50	2	-0.34	7.79	0.00	0.17	0.17	-72.97	129
1	3	0.34	6.82	0.00	0.17	0.17	-90.66	3
2	3	-0.37	6.74	0.00	0.17	0.17	-141.41	95
3	3	1.34	4.33	0.00	0.17	0.17	-108.40	135
4	3	1.34	5.36	0.00	0.17	0.17	-99.63	130
5	3	-1.36	1.72	0.00	0.17	0.17	-67.80	0
6	3	0.34	5.80	0.00	0.17	0.17	-90.76	13
7	3	-1.35	5.34	0.00	0.17	0.17	-91.03	132
8	3	-1.01	2.67	0.00	0.17	0.17	-81.14	69
9	3	0.01	-0.15	0.00	0.17	0.17	-127.26	255
10	3	-0.00	6.04	0.00	0.17	0.17	-91.19	184
11	3	-0.65	3.56	0.00	0.17	0.17	-84.65	228
12	3	1.02	7.83	0.00	0.17	0.17	-54.84	5
13	3	-1.01	4.38	0.00	0.17	0.17	-80.94	30
14	3	-0.67	5.93	0.00	0.17	0.17	-92.27	255
15	3	1.02	3.33	0.00	0.17	0.17	-77.46	127
16	3	0.68	6.08	0.00	0.17	0.17	-94.88	20
17	3	0.38	1.23	0.00	0.17	0.17	-81.27	255
18	3	1.06	7.39	0.00	0.17	0.17	-110.47	21
19	3	-0.65	1.34	0.00	0.17	0.17	-57.01	28
20	3	0.00	4.75	0.00	0.17	0.17	-82.12	45
21	3	0.69	6.80	0.00	0.17	0.17	-132.10	27
22	3	0.02	8.15	0.00	0.17	0.17	-31.09	33
23	3	0.68	7.16	0.00	0.17	0.17	-93.02	3
24	3	-1.35	1.36	0.00	0.17	0.17	-65.81	32
25	3	-1.00	6.75	0.00	0.17	0.17	-78.30	98
26	3	0.06	0.66	0.00	0.17	0.17	-90.91	181
27	3	-0.68	1.72	0.00	0.17	0.17	-81.02	0
28	3	1.33	1.98	0.00	0.17	0.17	-119.59	75
29	3	0.32	4.27	0.00	0.17	0.17	-90.34	18
30	3	-0.68	2.06	0.00	0.17	0.17	-82.00	0
31	3	0.68	2.71	0.00	0.17	0.17	-99.45	37
32	3	0.66	7.85	0.00	0.17	0.17	3.59	68
33	3	0.67	3.98	0.00	0.17	0.17	-85.03	181
34	3	-1.02	3.08	0.00	0.17	0.17	-79.31	10
35	3	0.35	2.29	0.00	0.17	0.17	-88.30	205
36	3	0.34	6.46	0.00	0.17	0.17	-89.44	34
37	3	1.36	2.40	0.00	0.17	0.17	-108.08	7
38	3	0.99	2.26	0.00	0.17	0.17	-85.37	162
39	3	-1.02	7.81	0.00	0.17	0.17	-76.02	25
40	3	0.34	5.36	0.00	0.17	0.17	-86.07	147
41	3	1.02	8.18	0.00	0.17	0.17	-94.79	1
42	3	-1.02	1.72	0.00	0.17	0.17	-74.19	0
43	3	-0.99	0.99	0.00	0.17	0.17	-66.79	70
