

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-1.36	6.82	0.00	0.17	0.17	-81.92	0
2	0	-1.36	4.10	0.00	0.17	0.17	-77.72	0
3	0	-0.68	1.38	0.00	0.17	0.17	-79.76	0
4	0	1.02	1.38	0.00	0.17	0.17	-107.93	0
5	0	0.34	8.18	0.00	0.17	0.17	-90.56	0
6	0	-0.68	4.78	0.00	0.17	0.17	-85.75	0
7	0	-0.34	6.82	0.00	0.17	0.17	-89.34	0
8	0	0.34	0.36	0.00	0.17	0.17	-93.79	0
9	0	-0.34	1.72	0.00	0.17	0.17	-88.10	0
10	0	-1.36	4.44	0.00	0.17	0.17	-78.47	0
11	0	1.36	6.14	0.00	0.17	0.17	-98.84	0
12	0	0.34	5.12	0.00	0.17	0.17	-90.84	0
13	0	-1.36	8.18	0.00	0.17	0.17	-83.11	0
14	0	-1.02	6.48	0.00	0.17	0.17	-84.12	0
15	0	0.34	5.46	0.00	0.17	0.17	-90.80	0
16	0	0.34	4.10	0.00	0.17	0.17	-91.01	0
17	0	-0.34	7.16	0.00	0.17	0.17	-89.37	0
18	0	0.00	7.16	0.00	0.17	0.17	-90.00	0
19	0	0.00	7.50	0.00	0.17	0.17	-90.00	0
20	0	-0.68	2.06	0.00	0.17	0.17	-82.00	0
21	0	0.34	4.78	0.00	0.17	0.17	-90.89	0
22	0	0.00	4.78	0.00	0.17	0.17	-90.00	0
23	0	0.68	3.42	0.00	0.17	0.17	-95.56	0
24	0	-0.68	2.40	0.00	0.17	0.17	-82.79	0
25	0	1.36	6.48	0.00	0.17	0.17	-98.44	0
26	0	-0.68	6.48	0.00	0.17	0.17	-86.71	0
27	0	1.36	6.82	0.00	0.17	0.17	-98.08	0
28	0	-0.34	4.78	0.00	0.17	0.17	-89.11	0
29	0	-0.68	6.82	0.00	0.17	0.17	-86.85	0
30	0	-0.68	7.84	0.00	0.17	0.17	-87.22	0
31	0	0.00	0.70	0.00	0.17	0.17	-90.00	0
32	0	0.34	6.14	0.00	0.17	0.17	-90.72	0
33	0	-1.36	3.42	0.00	0.17	0.17	-75.90	0
34	0	1.02	5.12	0.00	0.17	0.17	-97.17	0
35	0	0.00	4.10	0.00	0.17	0.17	-90.00	0
36	0	0.34	5.80	0.00	0.17	0.17	-90.76	0
37	0	0.00	6.82	0.00	0.17	0.17	-90.00	0
38	0	1.36	1.72	0.00	0.17	0.17	-112.20	0
39	0	-1.02	5.12	0.00	0.17	0.17	-82.83	0
40	0	0.68	6.82	0.00	0.17	0.17	-93.15	0
41	0	-1.02	6.82	0.00	0.17	0.17	-84.38	0
42	0	1.02	0.36	0.00	0.17	0.17	-119.52	0
43	0	-1.36	5.46	0.00	0.17	0.17	-80.25	0
44	0	1.36	2.74	0.00	0.17	0.17	-106.53	0
45	0	-1.02	1.04	0.00	0.17	0.17	-69.32	0
46	0	1.02	2.74	0.00	0.17	0.17	-101.63	0
47	0	-1.36	3.08	0.00	0.17	0.17	-74.78	0
