

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.81	1.72	0.00	0.17	0.17	-101.63	0
2	0	-1.23	6.48	0.00	0.17	0.17	-82.54	0
3	0	-1.57	5.80	0.00	0.17	0.17	-79.01	0
4	0	-1.23	2.06	0.00	0.17	0.17	-72.24	0
5	0	-1.57	8.86	0.00	0.17	0.17	-82.37	0
6	0	1.49	3.76	0.00	0.17	0.17	-104.60	0
7	0	1.15	5.46	0.00	0.17	0.17	-97.93	0
8	0	-0.21	2.40	0.00	0.17	0.17	-90.00	0
9	0	1.49	6.82	0.00	0.17	0.17	-99.01	0
10	0	-1.91	6.82	0.00	0.17	0.17	-78.02	0
11	0	0.81	6.48	0.00	0.17	0.17	-94.28	0
12	0	1.83	5.46	0.00	0.17	0.17	-103.74	0
13	0	1.83	4.44	0.00	0.17	0.17	-106.20	0
14	0	0.81	7.50	0.00	0.17	0.17	-93.77	0
15	0	1.83	4.78	0.00	0.17	0.17	-105.29	0
16	0	0.13	4.78	0.00	0.17	0.17	-90.00	0
17	0	-1.23	5.80	0.00	0.17	0.17	-81.80	0
18	0	-0.89	1.38	0.00	0.17	0.17	-74.95	0
19	0	-0.89	0.36	0.00	0.17	0.17	-64.80	0
20	0	-0.21	4.10	0.00	0.17	0.17	-90.00	0
21	0	-1.91	3.76	0.00	0.17	0.17	-70.77	0
22	0	-0.89	3.42	0.00	0.17	0.17	-81.76	0
23	0	1.15	7.84	0.00	0.17	0.17	-95.81	0
24	0	1.49	8.86	0.00	0.17	0.17	-97.17	0
25	0	0.81	2.06	0.00	0.17	0.17	-100.37	0
26	0	1.83	6.14	0.00	0.17	0.17	-102.48	0
27	0	1.15	5.12	0.00	0.17	0.17	-98.37	0
28	0	-0.21	7.50	0.00	0.17	0.17	-90.00	0
29	0	-0.21	1.72	0.00	0.17	0.17	-90.00	0
30	0	1.49	2.06	0.00	0.17	0.17	-112.06	0
31	0	0.47	2.74	0.00	0.17	0.17	-93.37	0
32	0	-0.21	6.82	0.00	0.17	0.17	-90.00	0
33	0	-1.23	2.74	0.00	0.17	0.17	-75.32	0
34	0	-1.23	3.08	0.00	0.17	0.17	-76.49	0
35	0	1.15	7.16	0.00	0.17	0.17	-96.29	0
36	0	-0.55	7.16	0.00	0.17	0.17	-87.89	0
37	0	-0.21	8.18	0.00	0.17	0.17	-90.00	0
38	0	-1.23	3.76	0.00	0.17	0.17	-78.37	0
39	0	-0.55	8.18	0.00	0.17	0.17	-88.13	0
40	0	1.49	4.78	0.00	0.17	0.17	-102.11	0
41	0	1.49	8.52	0.00	0.17	0.17	-97.42	0
42	0	-1.57	2.74	0.00	0.17	0.17	-70.56	0
43	0	1.15	4.78	0.00	0.17	0.17	-98.85	0
44	0	-0.89	7.50	0.00	0.17	0.17	-85.69	0
45	0	1.49	6.48	0.00	0.17	0.17	-99.41	0
46	0	-0.55	7.84	0.00	0.17	0.17	-88.06	0
47	0	-0.89	7.84	0.00	0.17	0.17	-85.86	0
48	0	-0.55	6.82	0.00	0.17	0.17	-87.80	0
49	0	1.83	3.42	0.00	0.17	0.17	-109.67	0
50	0	-0.21	5.80	0.00	0.17	0.17	-90.00	0
1	1	0.82	1.68	0.00	0.17	0.17	-101.63	255
2	1	-1.23	6.47	0.00	0.17	0.17	-82.54	64
3	1	-1.57	5.80	0.00	0.17	0.17	-79.01	0
4	1	-1.22	2.05	0.00	0.17	0.17	-72.24	79
5	1	-1.58	8.82	0.00	0.17	0.17	-82.37	255
6	1	1.48	3.72	0.00	0.17	0.17	-104.60	254
7	1	1.15	5.46	0.00	0.17	0.17	-97.93	0
8	1	-0.21	2.39	0.00	0.17	0.17	-90.00	64
9	1	1.49	6.82	0.00	0.17	0.17	-99.01	0
10	1	-1.90	6.80	0.00	0.17	0.17	-78.02	139
11	1	0.81	6.44	0.00	0.17	0.17	-94.28	255
12	1	1.83	5.45	0.00	0.17	0.17	-103.74	64
13	1	1.82	4.43	0.00	0.17	0.17	-106.20	79
14	1	0.81	7.50	0.00	0.17	0.17	-93.77	26
15	1	1.83	4.78	0.00	0.17	0.17	-105.29	0
16	1	0.13	4.74	0.00	0.17	0.17	-90.00	255
17	1	-1.23	5.80	0.00	0.17	0.17	-81.80	0
18	1	-0.88	1.36	0.00	0.17	0.17	-74.95	129
19	1	-0.85	0.35	0.00	0.17	0.17	-64.80	255
20	1	-0.21	4.06	0.00	0.17	0.17	-90.00	255
21	1	-1.91	3.74	0.00	0.17	0.17	-70.77	139
22	1	-0.89	3.38	0.00	0.17	0.17	-81.76	255
23	1	1.15	7.84	0.00	0.17	0.17	-95.81	26
24	1	1.49	8.86	0.00	0.17	0.17	-97.17	0
25	1	0.81	2.06	0.00	0.17	0.17	-100.37	0
