#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_4_5_lm_50/geo_4_5.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-1.57	0.36	0.00	0.17	0.17	-45.86	0
2	0	0.13	2.40	0.00	0.17	0.17	-90.00	0
3	0	0.13	4.78	0.00	0.17	0.17	-90.00	0
4	0	-1.23	1.72	0.00	0.17	0.17	-70.19	0
5	0	-0.89	0.36	0.00	0.17	0.17	-64.80	0
6	0	1.49	0.70	0.00	0.17	0.17	-126.11	0
7	0	-0.21	0.36	0.00	0.17	0.17	-90.00	0
8	0	-0.55	6.48	0.00	0.17	0.17	-87.70	0
9	0	0.81	5.46	0.00	0.17	0.17	-94.95	0
10	0	1.15	0.36	0.00	0.17	0.17	-123.50	0
11	0	0.81	2.06	0.00	0.17	0.17	-100.37	0
12	0	1.83	0.70	0.00	0.17	0.17	-132.90	0
13	0	-1.91	6.82	0.00	0.17	0.17	-78.02	0
14	0	-1.91	6.48	0.00	0.17	0.17	-77.49	0
15	0	1.49	7.50	0.00	0.17	0.17	-98.30	0
16	0	-1.23	1.38	0.00	0.17	0.17	-67.62	0
17	0	-0.89	2.74	0.00	0.17	0.17	-80.29	0
18	0	0.47	3.76	0.00	0.17	0.17	-92.65	0
19	0	1.15	6.82	0.00	0.17	0.17	-96.57	0
20	0	1.49	7.84	0.00	0.17	0.17	-97.98	0
21	0	0.13	8.86	0.00	0.17	0.17	-90.00	0
22	0	-1.91	5.12	0.00	0.17	0.17	-74.82	0
23	0	0.81	4.44	0.00	0.17	0.17	-95.88	0
24	0	0.13	7.50	0.00	0.17	0.17	-90.00	0
25	0	1.83	5.80	0.00	0.17	0.17	-103.08	0
26	0	0.81	0.70	0.00	0.17	0.17	-108.23	0
27	0	1.15	0.70	0.00	0.17	0.17	-117.90	0
28	0	-1.57	7.84	0.00	0.17	0.17	-81.51	0
29	0	-1.91	6.14	0.00	0.17	0.17	-76.91	0
30	0	-0.89	0.70	0.00	0.17	0.17	-69.37	0
31	0	-1.57	1.04	0.00	0.17	0.17	-57.09	0
32	0	1.15	3.76	0.00	0.17	0.17	-100.71	0
33	0	-1.57	4.78	0.00	0.17	0.17	-77.14	0
34	0	-0.89	7.16	0.00	0.17	0.17	-85.52	0
35	0	0.81	8.86	0.00	0.17	0.17	-93.25	0
36	0	-0.21	4.44	0.00	0.17	0.17	-90.00	0
37	0	0.47	5.80	0.00	0.17	0.17	-91.85	0
38	0	0.13	3.76	0.00	0.17	0.17	-90.00	0
39	0	-1.57	7.16	0.00	0.17	0.17	-80.81	0
40	0	0.47	1.04	0.00	0.17	0.17	-96.16	0
41	0	0.47	7.16	0.00	0.17	0.17	-91.54	0
42	0	1.83	2.40	0.00	0.17	0.17	-114.92	0
43	0	1.15	7.84	0.00	0.17	0.17	-95.81	0
44	0	-1.57	6.48	0.00	0.17	0.17	-79.99	0
45	0	0.81	4.10	0.00	0.17	0.17	-96.27	0
46	0	1.49	2.40	0.00	0.17	0.17	-110.04	0
47	0	-1.91	8.18	0.00	0.17	0.17	-79.75	0
48	0	-1.23	5.46	0.00	0.17	0.17	-81.37	0
49	0	-1.91	7.50	0.00	0.17	0.17	-78.95	0
50	0	1.49	2.06	0.00	0.17	0.17	-112.06	0
1	1	-1.55	0.32	0.00	0.17	0.17	-45.86	255
2	1	0.12	2.36	0.00	0.17	0.17	-90.00	255
3	1	0.13	4.76	0.00	0.17	0.17	-90.00	129
4	1	-1.23	1.72	0.00	0.17	0.17	-70.19	0
5	1	-0.89	0.36	0.00	0.17	0.17	-64.80	0
6	1	1.49	0.70	0.00	0.17	0.17	-126.11	0
7	1	-0.20	0.32	0.00	0.17	0.17	-90.00	255
8	1	-0.55	6.44	0.00	0.17	0.17	-87.70	254
9	1	0.81	5.44	0.00	0.17	0.17	-94.95	129
10	1	1.15	0.36	0.00	0.17	0.17	-123.50	0
11	1	0.82	2.03	0.00	0.17	0.17	-100.37	202
12	1	1.83	0.70	0.00	0.17	0.17	-132.90	0
13	1	-1.91	6.82	0.00	0.17	0.17	-78.02	0
14	1	-1.91	6.48	0.00	0.17	0.17	-77.49	0
15	1	1.49	7.49	0.00	0.17	0.17	-98.30	79
16	1	-1.23	1.37	0.00	0.17	0.17	-67.62	79
17	1	-0.89	2.72	0.00	0.17	0.17	-80.29	139
18	1	0.48	3.72	0.00	0.17	0.17	-92.65	254
