#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_4_5_lm_50/geo_4_5.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	0.47	1.38	0.00	0.17	0.17	-95.28	0
2	0	1.49	2.40	0.00	0.17	0.17	-110.04	0
3	0	1.49	1.38	0.00	0.17	0.17	-117.52	0
4	0	-0.55	0.36	0.00	0.17	0.17	-77.56	0
5	0	1.49	5.12	0.00	0.17	0.17	-101.45	0
6	0	0.47	4.44	0.00	0.17	0.17	-92.32	0
7	0	0.13	7.84	0.00	0.17	0.17	-90.00	0
8	0	-1.23	2.40	0.00	0.17	0.17	-73.92	0
9	0	0.47	6.48	0.00	0.17	0.17	-91.68	0
10	0	-0.21	8.18	0.00	0.17	0.17	-90.00	0
11	0	0.81	4.10	0.00	0.17	0.17	-96.27	0
12	0	1.83	4.44	0.00	0.17	0.17	-106.20	0
13	0	-1.57	2.74	0.00	0.17	0.17	-70.56	0
14	0	1.49	4.78	0.00	0.17	0.17	-102.11	0
15	0	-1.91	2.06	0.00	0.17	0.17	-61.52	0
16	0	-0.55	1.04	0.00	0.17	0.17	-81.63	0
17	0	0.13	6.48	0.00	0.17	0.17	-90.00	0
18	0	0.13	8.18	0.00	0.17	0.17	-90.00	0
19	0	-0.21	5.46	0.00	0.17	0.17	-90.00	0
20	0	1.83	5.80	0.00	0.17	0.17	-103.08	0
21	0	1.15	2.06	0.00	0.17	0.17	-106.39	0
22	0	1.15	1.04	0.00	0.17	0.17	-113.81	0
23	0	1.83	3.76	0.00	0.17	0.17	-108.36	0
24	0	-1.23	8.86	0.00	0.17	0.17	-84.32	0
25	0	-0.21	7.16	0.00	0.17	0.17	-90.00	0
26	0	-0.21	5.12	0.00	0.17	0.17	-90.00	0
27	0	0.13	6.14	0.00	0.17	0.17	-90.00	0
28	0	-0.21	4.44	0.00	0.17	0.17	-90.00	0
29	0	-0.55	8.86	0.00	0.17	0.17	-88.26	0
30	0	1.83	0.70	0.00	0.17	0.17	-132.90	0
31	0	1.83	8.52	0.00	0.17	0.17	-99.42	0
32	0	-1.91	4.78	0.00	0.17	0.17	-73.98	0
33	0	0.81	7.50	0.00	0.17	0.17	-93.77	0
34	0	1.49	5.80	0.00	0.17	0.17	-100.33	0
35	0	0.13	1.04	0.00	0.17	0.17	-90.00	0
36	0	1.15	4.44	0.00	0.17	0.17	-99.39	0
37	0	1.49	1.72	0.00	0.17	0.17	-114.51	0
38	0	0.47	6.82	0.00	0.17	0.17	-91.61	0
39	0	0.81	2.40	0.00	0.17	0.17	-99.35	0
40	0	-0.89	3.08	0.00	0.17	0.17	-81.09	0
41	0	-0.89	1.04	0.00	0.17	0.17	-72.58	0
42	0	1.15	2.40	0.00	0.17	0.17	-104.83	0
43	0	-0.89	6.48	0.00	0.17	0.17	-85.11	0
44	0	-1.57	2.40	0.00	0.17	0.17	-68.78	0
45	0	1.83	5.46	0.00	0.17	0.17	-103.74	0
46	0	1.49	8.18	0.00	0.17	0.17	-97.69	0
47	0	0.81	4.78	0.00	0.17	0.17	-95.53	0
48	0	0.47	1.72	0.00	0.17	0.17	-94.62	0
49	0	-1.23	4.78	0.00	0.17	0.17	-80.38	0
50	0	0.13	3.76	0.00	0.17	0.17	-90.00	0
1	1	0.48	1.34	0.00	0.17	0.17	-95.28	255
2	1	1.49	2.40	0.00	0.17	0.17	-110.04	0
3	1	1.49	1.38	0.00	0.17	0.17	-117.52	26
4	1	-0.51	0.36	0.00	0.17	0.17	-77.56	254
5	1	1.49	5.12	0.00	0.17	0.17	-101.45	0
6	1	0.47	4.44	0.00	0.17	0.17	-92.32	26
7	1	0.13	7.83	0.00	0.17	0.17	-90.00	79
8	1	-1.22	2.37	0.00	0.17	0.17	-73.92	202
9	1	0.47	6.48	0.00	0.17	0.17	-91.68	0
10	1	-0.21	8.18	0.00	0.17	0.17	-90.00	0
11	1	0.81	4.06	0.00	0.17	0.17	-96.27	255
12	1	1.83	4.43	0.00	0.17	0.17	-106.20	64
13	1	-1.57	2.74	0.00	0.17	0.17	-70.56	0
14	1	1.49	4.78	0.00	0.17	0.17	-102.11	26
15	1	-1.89	2.02	0.00	0.17	0.17	-61.52	255
16	1	-0.52	1.01	0.00	0.17	0.17	-81.63	255
17	1	0.13	6.48	0.00	0.17	0.17	-90.00	0
18	1	0.13	8.18	0.00	0.17	0.17	-90.00	0
19	1	-0.21	5.46	0.00	0.17	0.17	-90.00	0
20	1	1.83	5.80	0.00	0.17	0.17	-103.08	0
21	1	1.15	2.04	0.00	0.17	0.17	-106.39	129
22	1	1.14	1.00	0.00	0.17	0.17	-113.81	255
23	1	1.82	3.73	0.00	0.17	0.17	-108.36	202
24	1	-1.22	8.86	0.00	0.17	0.17	-84.32	64
25	1	-0.21	7.15	0.00	0.17	0.17	-90.00	79
26	1	-0.21	5.11	0.00	0.17	0.17	-90.00	64
27	1	0.13	6.13	0.00	0.17	0.17	-90.00	79
28	1	-0.21	4.43	0.00	0.17	0.17	-90.00	79
29	1	-0.54	8.85	0.00	0.17	0.17	-88.26	79
30	1	1.79	0.69	0.00	0.17	0.17	-132.90	255
31	1	1.85	8.48	0.00	0.17	0.17	-99.42	255
32	1	-1.90	4.74	0.00	0.17	0.17	-73.98	255
33	1	0.84	7.47	0.00	0.17	0.17	-93.77	255
34	1	1.49	5.79	0.00	0.17	0.17	-100.33	64
35	1	0.14	1.00	0.00	0.17	0.17	-90.00	255
36	1	1.15	4.44	0.00	0.17	0.17	-99.39	26
37	1	1.49	1.72	0.00	0.17	0.17	-114.51	0
38	1	0.47	6.82	0.00	0.17	0.17	-91.61	0
39	1	0.81	2.40	0.00	0.17	0.17	-99.35	0
40	1	-0.89	3.04	0.00	0.17	0.17	-81.09	255
41	1	-0.89	1.04	0.00	0.17	0.17	-72.58	0
42	1	1.15	2.40	0.00	0.17	0.17	-104.83	0
43	1	-0.89	6.44	0.00	0.17	0.17	-85.11	254
44	1	-1.57	2.40	0.00	0.17	0.17	-68.78	0
45	1	1.83	5.46	0.00	0.17	0.17	-103.74	26
46	1	1.50	8.14	0.00	0.17	0.17	-97.69	255
47	1	0.81	4.78	0.00	0.17	0.17	-95.53	26
48	1	0.47	1.72	0.00	0.17	0.17	-94.62	0
49	1	-1.22	4.74	0.00	0.17	0.17	-80.38	254
50	1	0.14	3.72	0.00	0.17	0.17	-90.00	255
1	2	0.51	1.26	0.00	0.17	0.17	-67.64	255
2	2	1.49	2.40	0.00	0.17	0.17	-110.04	0
3	2	1.48	1.37	0.00	0.17	0.17	-113.22	34
4	2	-0.44	0.32	0.00	0.17	0.17	-6.03	255
5	2	1.49	5.12	0.00	0.17	0.17	-101.45	1
6	2	0.47	4.42	0.00	0.17	0.17	-89.32	37
7	2	0.13	7.81	0.00	0.17	0.17	-44.15	80
8	2	-1.22	2.30	0.00	0.17	0.17	-64.10	254
9	2	0.47	6.48	0.00	0.17	0.17	-91.68	0
10	2	-0.21	8.16	0.00	0.17	0.17	-90.00	0
11	2	0.82	3.98	0.00	0.17	0.17	-82.23	245
12	2	1.82	4.41	0.00	0.17	0.17	-105.27	72
13	2	-1.57	2.74	0.00	0.17	0.17	-70.56	0
14	2	1.49	4.77	0.00	0.17	0.17	-96.73	31
15	2	-1.86	1.96	0.00	0.17	0.17	-49.00	255
16	2	-0.50	0.97	0.00	0.17	0.17	-47.09	54
17	2	0.13	6.48	0.00	0.17	0.17	-90.00	4
18	2	0.13	8.18	0.00	0.17	0.17	-90.00	4
19	2	-0.21	5.46	0.00	0.17	0.17	-90.00	3
20	2	1.83	5.80	0.00	0.17	0.17	-103.08	1
21	2	1.15	2.01	0.00	0.17	0.17	-77.38	139
22	2	1.14	0.93	0.00	0.17	0.17	-62.36	254
23	2	1.79	3.67	0.00	0.17	0.17	-120.82	189
24	2	-1.28	8.83	0.00	0.17	0.17	160.95	255
25	2	-0.22	7.13	0.00	0.17	0.17	-67.76	126
26	2	-0.21	5.09	0.00	0.17	0.17	-82.61	71
27	2	0.13	6.10	0.00	0.17	0.17	-93.02	75
28	2	-0.21	4.37	0.00	0.17	0.17	-90.85	84
29	2	-0.53	8.83	0.00	0.17	0.17	-84.13	78
30	2	1.74	0.67	0.00	0.17	0.17	-179.47	255
31	2	1.89	8.48	0.00	0.17	0.17	-105.42	254
32	2	-1.89	4.66	0.00	0.17	0.17	-87.70	255
33	2	0.87	7.44	0.00	0.17	0.17	-33.05	78
34	2	1.48	5.77	0.00	0.17	0.17	-98.93	60
35	2	0.14	0.94	0.00	0.17	0.17	-86.51	99
36	2	1.15	4.39	0.00	0.17	0.17	-87.62	31
37	2	1.49	1.72	0.00	0.17	0.17	-114.51	1
38	2	0.47	6.82	0.00	0.17	0.17	-91.61	0
39	2	0.80	2.39	0.00	0.17	0.17	-99.35	1
40	2	-0.86	2.96	0.00	0.17	0.17	-68.46	255
41	2	-0.88	1.03	0.00	0.17	0.17	-72.58	10
42	2	1.15	2.40	0.00	0.17	0.17	-104.83	1
43	2	-0.88	6.35	0.00	0.17	0.17	-81.98	255
44	2	-1.57	2.40	0.00	0.17	0.17	-68.78	4
45	2	1.83	5.45	0.00	0.17	0.17	-109.05	25
46	2	1.50	8.09	0.00	0.17	0.17	-139.75	255
47	2	0.81	4.77	0.00	0.17	0.17	-87.52	26
48	2	0.47	1.72	0.00	0.17	0.17	-94.62	15
49	2	-1.21	4.66	0.00	0.17	0.17	-82.93	255
50	2	0.13	3.64	0.00	0.17	0.17	-75.90	255
1	3	0.52	1.22	0.00	0.17	0.17	-81.50	22
2	3	1.49	2.39	0.00	0.17	0.17	-110.04	34
3	3	1.47	1.36	0.00	0.17	0.17	-130.90	46
4	3	-0.36	0.31	0.00	0.17	0.17	6.78	255
5	3	1.49	5.12	0.00	0.17	0.17	-101.45	3
6	3	0.47	4.41	0.00	0.17	0.17	-82.20	47
7	3	0.13	7.77	0.00	0.17	0.17	-93.62	131
8	3	-1.21	2.24	0.00	0.17	0.17	-80.26	187
9	3	0.48	6.40	0.00	0.17	0.17	-87.09	255
10	3	-0.21	8.16	0.00	0.17	0.17	-90.00	1
11	3	0.82	3.90	0.00	0.17	0.17	-91.61	232
