#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_4_5_lm_50/geo_4_5.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-1.91	8.86	0.00	0.17	0.17	-80.44	0
2	0	-1.57	8.86	0.00	0.17	0.17	-82.37	0
3	0	1.49	6.48	0.00	0.17	0.17	-99.41	0
4	0	-1.57	6.82	0.00	0.17	0.17	-80.42	0
5	0	1.83	5.46	0.00	0.17	0.17	-103.74	0
6	0	-0.55	2.06	0.00	0.17	0.17	-84.40	0
7	0	1.49	7.16	0.00	0.17	0.17	-98.64	0
8	0	-1.23	4.44	0.00	0.17	0.17	-79.79	0
9	0	-0.55	0.36	0.00	0.17	0.17	-77.56	0
10	0	0.13	1.04	0.00	0.17	0.17	-90.00	0
11	0	1.49	3.08	0.00	0.17	0.17	-106.91	0
12	0	0.47	5.80	0.00	0.17	0.17	-91.85	0
13	0	-0.55	0.70	0.00	0.17	0.17	-79.99	0
14	0	-0.21	3.42	0.00	0.17	0.17	-90.00	0
15	0	-1.23	8.86	0.00	0.17	0.17	-84.32	0
16	0	1.15	2.06	0.00	0.17	0.17	-106.39	0
17	0	0.81	1.04	0.00	0.17	0.17	-105.35	0
18	0	-1.91	7.84	0.00	0.17	0.17	-79.36	0
19	0	-0.21	7.84	0.00	0.17	0.17	-90.00	0
20	0	-1.91	8.18	0.00	0.17	0.17	-79.75	0
21	0	-0.55	1.38	0.00	0.17	0.17	-82.82	0
22	0	-1.57	2.06	0.00	0.17	0.17	-66.67	0
23	0	-1.91	6.48	0.00	0.17	0.17	-77.49	0
24	0	-0.21	7.16	0.00	0.17	0.17	-90.00	0
25	0	-1.23	5.46	0.00	0.17	0.17	-81.37	0
26	0	-0.55	8.52	0.00	0.17	0.17	-88.20	0
27	0	-1.23	4.10	0.00	0.17	0.17	-79.12	0
28	0	1.83	6.82	0.00	0.17	0.17	-101.42	0
29	0	-0.89	2.74	0.00	0.17	0.17	-80.29	0
30	0	0.47	2.06	0.00	0.17	0.17	-94.11	0
31	0	-0.89	3.42	0.00	0.17	0.17	-81.76	0
32	0	0.81	4.10	0.00	0.17	0.17	-96.27	0
33	0	0.13	5.80	0.00	0.17	0.17	-90.00	0
34	0	-0.55	5.46	0.00	0.17	0.17	-87.34	0
35	0	-0.21	4.44	0.00	0.17	0.17	-90.00	0
36	0	-1.91	3.08	0.00	0.17	0.17	-67.86	0
37	0	1.49	1.38	0.00	0.17	0.17	-117.52	0
38	0	-0.21	5.12	0.00	0.17	0.17	-90.00	0
39	0	-1.57	5.80	0.00	0.17	0.17	-79.01	0
40	0	-1.57	7.84	0.00	0.17	0.17	-81.51	0
41	0	-1.57	7.16	0.00	0.17	0.17	-80.81	0
42	0	1.15	1.72	0.00	0.17	0.17	-108.31	0
43	0	-0.89	6.82	0.00	0.17	0.17	-85.32	0
44	0	-0.21	0.70	0.00	0.17	0.17	-90.00	0
45	0	0.47	8.52	0.00	0.17	0.17	-91.32	0
46	0	0.13	6.48	0.00	0.17	0.17	-90.00	0
47	0	1.83	8.18	0.00	0.17	0.17	-99.77	0
48	0	0.81	8.86	0.00	0.17	0.17	-93.25	0
49	0	1.49	1.72	0.00	0.17	0.17	-114.51	0
50	0	0.47	7.50	0.00	0.17	0.17	-91.48	0
1	1	-1.91	8.86	0.00	0.17	0.17	-80.44	0
2	1	-1.57	8.86	0.00	0.17	0.17	-82.37	0
3	1	1.49	6.44	0.00	0.17	0.17	-99.41	254
4	1	-1.54	6.80	0.00	0.17	0.17	-80.42	254
5	1	1.82	5.42	0.00	0.17	0.17	-103.74	255
6	1	-0.55	2.05	0.00	0.17	0.17	-84.40	64
7	1	1.49	7.15	0.00	0.17	0.17	-98.64	64
8	1	-1.23	4.44	0.00	0.17	0.17	-79.79	0
9	1	-0.51	0.36	0.00	0.17	0.17	-77.56	255
10	1	0.15	1.00	0.00	0.17	0.17	-90.00	255
11	1	1.48	3.06	0.00	0.17	0.17	-106.91	139
12	1	0.47	5.80	0.00	0.17	0.17	-91.85	0
13	1	-0.55	0.70	0.00	0.17	0.17	-79.99	0
14	1	-0.21	3.39	0.00	0.17	0.17	-90.00	202
15	1	-1.23	8.82	0.00	0.17	0.17	-84.32	255
16	1	1.15	2.06	0.00	0.17	0.17	-106.39	0
17	1	0.80	1.00	0.00	0.17	0.17	-105.35	255
18	1	-1.91	7.84	0.00	0.17	0.17	-79.36	0
19	1	-0.21	7.83	0.00	0.17	0.17	-90.00	64
20	1	-1.91	8.18	0.00	0.17	0.17	-79.75	0
21	1	-0.55	1.37	0.00	0.17	0.17	-82.82	64
22	1	-1.56	2.02	0.00	0.17	0.17	-66.67	255
23	1	-1.91	6.47	0.00	0.17	0.17	-77.49	79
24	1	-0.21	7.15	0.00	0.17	0.17	-90.00	79
25	1	-1.23	5.44	0.00	0.17	0.17	-81.37	129
