

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-0.21	3.08	0.00	0.17	0.17	-90.00	0
2	0	-1.91	5.80	0.00	0.17	0.17	-76.28	0
3	0	-0.55	3.42	0.00	0.17	0.17	-86.12	0
4	0	-0.55	0.36	0.00	0.17	0.17	-77.56	0
5	0	-0.21	2.40	0.00	0.17	0.17	-90.00	0
6	0	0.81	4.10	0.00	0.17	0.17	-96.27	0
7	0	-0.55	6.48	0.00	0.17	0.17	-87.70	0
8	0	0.81	7.84	0.00	0.17	0.17	-93.62	0
9	0	-0.89	4.44	0.00	0.17	0.17	-83.29	0
10	0	-1.57	7.84	0.00	0.17	0.17	-81.51	0
11	0	-0.21	5.12	0.00	0.17	0.17	-90.00	0
12	0	-0.89	3.76	0.00	0.17	0.17	-82.34	0
13	0	-0.21	6.82	0.00	0.17	0.17	-90.00	0
14	0	1.15	2.74	0.00	0.17	0.17	-103.53	0
15	0	-0.55	2.74	0.00	0.17	0.17	-85.41	0
16	0	0.81	7.50	0.00	0.17	0.17	-93.77	0
17	0	-0.21	7.16	0.00	0.17	0.17	-90.00	0
18	0	0.13	0.36	0.00	0.17	0.17	-90.00	0
19	0	1.83	5.46	0.00	0.17	0.17	-103.74	0
20	0	0.13	6.14	0.00	0.17	0.17	-90.00	0
21	0	1.49	4.44	0.00	0.17	0.17	-102.84	0
22	0	-1.23	0.36	0.00	0.17	0.17	-54.22	0
23	0	-1.57	6.82	0.00	0.17	0.17	-80.42	0
24	0	-0.55	5.80	0.00	0.17	0.17	-87.47	0
25	0	-1.91	6.14	0.00	0.17	0.17	-76.91	0
26	0	1.49	1.38	0.00	0.17	0.17	-117.52	0
27	0	-0.89	4.10	0.00	0.17	0.17	-82.85	0
28	0	-0.55	7.16	0.00	0.17	0.17	-87.89	0
29	0	-0.21	6.14	0.00	0.17	0.17	-90.00	0
30	0	1.83	4.78	0.00	0.17	0.17	-105.29	0
31	0	0.81	1.72	0.00	0.17	0.17	-101.63	0
32	0	-1.91	7.84	0.00	0.17	0.17	-79.36	0
33	0	-0.21	8.86	0.00	0.17	0.17	-90.00	0
34	0	-1.91	2.40	0.00	0.17	0.17	-63.98	0
35	0	0.81	2.40	0.00	0.17	0.17	-99.35	0
36	0	1.49	1.04	0.00	0.17	0.17	-121.29	0
37	0	-1.23	7.50	0.00	0.17	0.17	-83.42	0
38	0	1.15	1.04	0.00	0.17	0.17	-113.81	0
39	0	1.15	6.48	0.00	0.17	0.17	-96.86	0
40	0	0.13	4.10	0.00	0.17	0.17	-90.00	0
41	0	-0.21	4.78	0.00	0.17	0.17	-90.00	0
42	0	1.15	4.10	0.00	0.17	0.17	-100.01	0
43	0	1.15	2.40	0.00	0.17	0.17	-104.83	0
44	0	-1.57	7.16	0.00	0.17	0.17	-80.81	0
45	0	1.49	3.42	0.00	0.17	0.17	-105.67	0
46	0	0.13	2.40	0.00	0.17	0.17	-90.00	0
47	0	0.47	5.46	0.00	0.17	0.17	-91.95	0
48	0	-1.57	8.52	0.00	0.17	0.17	-82.11	0
49	0	-0.55	8.52	0.00	0.17	0.17	-88.20	0
50	0	-1.57	3.76	0.00	0.17	0.17	-74.50	0
1	1	-0.21	3.07	0.00	0.17	0.17	-90.00	64
2	1	-1.90	5.76	0.00	0.17	0.17	-76.28	254
3	1	-0.55	3.42	0.00	0.17	0.17	-86.12	26
4	1	-0.52	0.39	0.00	0.17	0.17	-77.56	255
5	1	-0.23	2.36	0.00	0.17	0.17	-90.00	255
6	1	0.81	4.10	0.00	0.17	0.17	-96.27	0
7	1	-0.55	6.48	0.00	0.17	0.17	-87.70	26
8	1	0.81	7.84	0.00	0.17	0.17	-93.62	0
9	1	-0.89	4.44	0.00	0.17	0.17	-83.29	0
10	1	-1.57	7.84	0.00	0.17	0.17	-81.51	26
11	1	-0.21	5.12	0.00	0.17	0.17	-90.00	0
12	1	-0.89	3.76	0.00	0.17	0.17	-82.34	26
13	1	-0.21	6.81	0.00	0.17	0.17	-90.00	64
14	1	1.15	2.74	0.00	0.17	0.17	-103.53	0
15	1	-0.55	2.70	0.00	0.17	0.17	-85.41	255
16	1	0.79	7.48	0.00	0.17	0.17	-93.77	168
17	1	-0.21	7.16	0.00	0.17	0.17	-90.00	0
18	1	0.11	0.32	0.00	0.17	0.17	-90.00	255
19	1	1.83	5.45	0.00	0.17	0.17	-103.74	64
20	1	0.13	6.14	0.00	0.17	0.17	-90.00	0
21	1	1.49	4.44	0.00	0.17	0.17	-102.84	26
22	1	-1.22	0.36	0.00	0.17	0.17	-54.22	64
23	1	-1.54	6.80	0.00	0.17	0.17	-80.42	209
24	1	-0.55	5.77	0.00	0.17	0.17	-87.47	202
25	1	-1.91	6.14	0.00	0.17	0.17	-76.91	0
26	1	1.49	1.38	0.00	0.17	0.17	-117.52	0
27	1	-0.89	4.10	0.00	0.17	0.17	-82.85	0
28	1	-0.56	7.15	0.00	0.17	0.17	-87.89	64
29	1	-0.21	6.14	0.00	0.17	0.17	-90.00	0
30	1	1.83	4.78	0.00	0.17	0.17	-105.29	26
31	1	0.81	1.68	0.00	0.17	0.17	-101.63	255
32	1	-1.91	7.84	0.00	0.17	0.17	-79.36	0
33	1	-0.19	8.83	0.00	0.17	0.17	-90.00	209
34	1	-1.88	2.37	0.00	0.17	0.17	-63.98	255
35	1	0.81	2.39	0.00	0.17	0.17	-99.35	64
36	1	1.49	1.04	0.00	0.17	0.17	-121.29	0
37	1	-1.22	7.49	0.00	0.17	0.17	-83.42	79
38	1	1.15	1.04	0.00	0.17	0.17	-113.81	0
39	1	1.15	6.44	0.00	0.17	0.17	-96.86	254
40	1	0.13	4.06	0.00	0.17	0.17	-90.00	255
41	1	-0.21	4.75	0.00	0.17	0.17	-90.00	202
42	1	1.15	4.10	0.00	0.17	0.17	-100.01	0
43	1	1.15	2.40	0.00	0.17	0.17	-104.83	0
44	1	-1.57	7.16	0.00	0.17	0.17	-80.81	0
45	1	1.49	3.41	0.00	0.17	0.17	-105.67	79
46	1	0.13	2.40	0.00	0.17	0.17	-90.00	0
47	1	0.47	5.43	0.00	0.17	0.17	-91.95	202
48	1	-1.57	8.51	0.00	0.17	0.17	-82.11	64
49	1	-0.57	8.50	0.00	0.17	0.17	-88.20	168
50	1	-1.56	3.72	0.00	0.17	0.17	-74.50	255
1	2	-0.21	3.05	0.00	0.17	0.17	-90.02	36
2	2	-1.89	5.68	0.00	0.17	0.17	-75.25	255
3	2	-0.55	3.39	0.00	0.17	0.17	-92.82	77
4	2	-0.47	0.38	0.00	0.17	0.17	37.55	255
5	2	-0.24	2.28	0.00	0.17	0.17	-94.43	255
6	2	0.80	4.03	0.00	0.17	0.17	-108.07	195
7	2	-0.55	6.47	0.00	0.17	0.17	-86.37	25
8	2	0.81	7.84	0.00	0.17	0.17	-93.62	11
9	2	-0.89	4.44	0.00	0.17	0.17	-83.29	0
10	2	-1.56	7.82	0.00	0.17	0.17	-67.15	63
11	2	-0.21	5.12	0.00	0.17	0.17	-90.00	8
12	2	-0.89	3.71	0.00	0.17	0.17	-77.05	254
13	2	-0.20	6.79	0.00	0.17	0.17	-81.60	60
14	2	1.15	2.74	0.00	0.17	0.17	-103.53	0
15	2	-0.57	2.62	0.00	0.17	0.17	-96.48	255
16	2	0.79	7.42	0.00	0.17	0.17	-98.02	145
17	2	-0.21	7.16	0.00	0.17	0.17	-90.00	3
18	2	0.04	0.28	0.00	0.17	0.17	-147.73	255
19	2	1.82	5.43	0.00	0.17	0.17	-101.99	62
20	2	0.13	6.14	0.00	0.17	0.17	-90.00	0
21	2	1.49	4.43	0.00	0.17	0.17	-104.42	25
22	2	-1.20	0.37	0.00	0.17	0.17	28.81	73
23	2	-1.51	6.74	0.00	0.17	0.17	-59.76	202
24	2	-0.56	5.72	0.00	0.17	0.17	-83.56	193
25	2	-1.91	6.14	0.00	0.17	0.17	-76.91	15
26	2	1.49	1.38	0.00	0.17	0.17	-117.52	0
27	2	-0.89	4.10	0.00	0.17	0.17	-82.85	1
28	2	-0.59	7.11	0.00	0.17	0.17	-135.19	59
29	2	-0.21	6.14	0.00	0.17	0.17	-90.00	0
30	2	1.83	4.77	0.00	0.17	0.17	-101.26	26
31	2	0.81	1.63	0.00	0.17	0.17	-58.31	255
32	2	-1.91	7.84	0.00	0.17	0.17	-79.36	1
33	2	-0.12	8.81	0.00	0.17	0.17	-35.63	255
34	2	-1.84	2.30	0.00	0.17	0.17	-56.25	254
35	2	0.81	2.37	0.00	0.17	0.17	-99.63	70
36	2	1.49	1.04	0.00	0.17	0.17	-121.29	4
37	2	-1.20	7.46	0.00	0.17	0.17	-71.38	71
38	2	1.10	0.97	0.00	0.17	0.17	-123.95	255
39	2	1.14	6.36	0.00	0.17	0.17	-101.69	255
40	2	0.13	4.00	0.00	0.17	0.17	-88.25	129
41	2	-0.22	4.70	0.00	0.17	0.17	-87.60	196
42	2	1.15	4.07	0.00	0.17	0.17	-100.01	194
43	2	1.15	2.40	0.00	0.17	0.17	-104.83	0
44	2	-1.57	7.16	0.00	0.17	0.17	-80.81	10
45	2	1.48	3.38	0.00	0.17	0.17	-101.11	75
46	2	0.13	2.32	0.00	0.17	0.17	-93.66	255
47	2	0.47	5.36	0.00	0.17	0.17	-96.03	196
48	2	-1.54	8.47	0.00	0.17	0.17	-101.73	255
49	2	-0.53	8.44	0.00	0.17	0.17	-58.21	191
50	2	-1.53	3.64	0.00	0.17	0.17	-67.14	255
1	3	-0.21	3.03	0.00	0.17	0.17	-83.62	41
2	3	-1.87	5.59	0.00	0.17	0.17	-80.84	255
3	3	-0.55	3.38	0.00	0.17	0.17	-76.76	28
4	3	-0.46	0.33	0.00	0.17	0.17	-23.83	254
5	3	-0.25	2.20	0.00	0.17	0.17	-120.37	255
6	3	0.80	3.96	0.00	0.17	0.17	-88.05	248
7	3	-0.55	6.45	0.00	0.17	0.17	-89.29	78
8	3	0.81	7.83	0.00	0.17	0.17	-71.81	20
9	3	-0.89	4.44	0.00	0.17	0.17	-83.29	0
10	3	-1.56	7.81	0.00	0.17	0.17	-60.41	61
11	3	-0.21	5.11	0.00	0.17	0.17	-95.10	19
12	3	-0.89	3.70	0.00	0.17	0.17	-72.48	23
13	3	-0.21	6.78	0.00	0.17	0.17	-82.40	24
14	3	1.15	2.74	0.00	0.17	0.17	-103.53	0
15	3	-0.56	2.61	0.00	0.17	0.17	-81.18	26
16	3	0.80	7.36	0.00	0.17	0.17	-125.57	255
17	3	-0.21	7.16	0.00	0.17	0.17	-90.00	7
18	3	0.06	0.24	0.00	0.17	0.17	-126.19	255
19	3	1.82	5.41	0.00	0.17	0.17	-105.73	60
20	3	0.13	6.11	0.00	0.17	0.17	-85.57	99
21	3	1.48	4.42	0.00	0.17	0.17	-103.96	30
22	3	-1.16	0.40	0.00	0.17	0.17	13.04	255
23	3	-1.49	6.66	0.00	0.17	0.17	-77.02	255
24	3	-0.56	5.68	0.00	0.17	0.17	-88.77	185
25	3	-1.91	6.13	0.00	0.17	0.17	-71.04	30
26	3	1.49	1.38	0.00	0.17	0.17	-117.52	0
27	3	-0.89	4.10	0.00	0.17	0.17	-82.85	9
28	3	-0.59	7.09	0.00	0.17	0.17	-96.00	57
29	3	-0.21	6.13	0.00	0.17	0.17	-91.79	39
30	3	1.83	4.76	0.00	0.17	0.17	-102.24	26
31	3	0.79	1.58	0.00	0.17	0.17	-80.23	236
32	3	-1.91	7.84	0.00	0.17	0.17	-79.36	1
