#description: jpscore (0.8.4)
#count: 0
#framerate: 16.00
#geometry: /Users/jonas/Documents/phd/c++/jps_ben_vel/jpscore/build/bin/../../files/evacuation_files/trajectories/ini_lm_50/ini_4_5_lm_50/geo_4_5.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse


#ID	FR	X	Y	Z	A	B	ANGLE	COLOR
1	0	-1.23	6.48	0.00	0.17	0.17	-82.54	0
2	0	-0.89	1.38	0.00	0.17	0.17	-74.95	0
3	0	0.13	1.04	0.00	0.17	0.17	-90.00	0
4	0	0.13	2.40	0.00	0.17	0.17	-90.00	0
5	0	0.13	2.74	0.00	0.17	0.17	-90.00	0
6	0	0.13	8.52	0.00	0.17	0.17	-90.00	0
7	0	1.15	0.70	0.00	0.17	0.17	-117.90	0
8	0	-0.21	6.14	0.00	0.17	0.17	-90.00	0
9	0	1.15	3.76	0.00	0.17	0.17	-100.71	0
10	0	0.13	7.84	0.00	0.17	0.17	-90.00	0
11	0	-0.89	1.72	0.00	0.17	0.17	-76.76	0
12	0	0.47	2.06	0.00	0.17	0.17	-94.11	0
13	0	-0.21	3.76	0.00	0.17	0.17	-90.00	0
14	0	0.13	3.42	0.00	0.17	0.17	-90.00	0
15	0	-0.21	4.10	0.00	0.17	0.17	-90.00	0
16	0	0.81	8.86	0.00	0.17	0.17	-93.25	0
17	0	-0.55	2.74	0.00	0.17	0.17	-85.41	0
18	0	-1.57	3.08	0.00	0.17	0.17	-72.07	0
19	0	0.13	5.12	0.00	0.17	0.17	-90.00	0
20	0	-1.91	1.38	0.00	0.17	0.17	-55.11	0
21	0	0.81	0.70	0.00	0.17	0.17	-108.23	0
22	0	-1.91	5.80	0.00	0.17	0.17	-76.28	0
23	0	1.15	4.44	0.00	0.17	0.17	-99.39	0
24	0	1.15	8.18	0.00	0.17	0.17	-95.60	0
25	0	-1.23	1.72	0.00	0.17	0.17	-70.19	0
